NUISANCE_PARAMETERS
-0.127057   -0.00367241   -0.00138625   -0.000562248   -0.000691224   -0.000684609   -0.000390933   -0.000347346   -0.000625425   -0.00430389   0.000365316   0.00034346   0.0016591   0.00288498   0.00151641   0.00159755   -0.00308117   -0.00015469   -0.000219558   -0.000253819   -0.000559368   -0.00126675   -0.000748006   -0.00114131   -0.00119259   -0.000700187   -0.000341863   -0.000825747   -0.00205936   -0.00060104   -0.000649682   -0.00160232   -0.00220133   -0.000736457   0.000721198   -0.000506086   0.0023302   -8.70225e-05   -0.000600156   -0.00100731   -8.3198e-05   0.000287515   -0.00135575   -0.00138866   8.21244e-05   0.000395828   0.00106566   -0.00151583   0.000817721   -0.000788487   -0.00266315   0.000523216   0.00114879   -0.00157098   -0.00448098   -0.000492792   -0.000266649   0.00103326   0.000819343   0.000936343   0.00142856   0.00074332   0.000345545   -0.00832356   7.23958e-11   0.00387902   -0.00550821   0.000343256   0.000988145   -0.000936475   0.000741325   -0.00598126   -0.0947944   -0.00322708   -0.00824226   -0.0041187   -0.00227148   0.0117347   -0.0249041   -0.0179832   7.23958e-11   0.0128332   -0.0172161   3.47354e-05   -1.8409e-05   -0.000874396   -0.00212245   0.000811015   -7.95394e-06   -4.28311e-05   -0.000125094   0.00454369   8.89925e-07   -2.45817e-07   8.1215e-05   -8.71934e-05   0.000105714   0.0138536   -0.0233815   -0.000425901   0.00739967   0.0018091   0.00195058   0.00395069   0.00234788   -0.00608097   -0.0427623   -0.046108   -0.00581575   -0.00409786   0.00863303   -0.00782549   -0.0343173   -0.00484858   -0.0269049   3.66564e-06   -1.75745e-05   7.03385e-07   -2.72101e-07   -0.018616   1.4096e-05   -8.37295e-06   -2.14597e-06   -0.00129612   -0.000928494   0.0018586   -0.00281673   0.00300691   -0.00135258   7.23958e-11   -0.0024937   0.00097134   0.00319911   -0.00317086   0.00135026   0.0114992   0.00216365   0.00158865   0.00853326   0.0125598   0.00897908   0.00315235   7.23958e-11   -0.00138683   0.00428609   0.000825697   -0.000407824   -4.44335e-05   -0.00160238   0.00323476   0.00162013   -0.00106258   0.00187045   -0.000141805   0.00118659   0.00267779   0.000454175   -0.00202077   3.31661e-05   6.52664e-07   -5.37398e-05   -0.018833   1   -0.00136324   -0.00152268   
-0.106171   -0.00181613   -0.00183915   -0.00148897   -0.00164817   -0.00146634   -0.00135756   -0.0014839   -0.00125358   -0.00400464   -0.0018631   -0.000807184   0.000801288   -0.000103598   0.0009849   0.00126467   0.00363736   -0.000200352   -0.000800999   -0.000344664   -0.000611487   -0.000895853   -0.000467226   -0.0012362   -0.00121705   -0.000631571   -0.000139633   -0.00131232   -0.00254155   -0.00103699   -0.0016814   -0.00158193   -0.00269983   -0.00169149   6.37903e-05   0.00198021   0.00328126   -0.000424464   -0.000419371   -0.000440389   -0.00020337   -0.000127714   -0.000759078   -0.000392393   0.000424096   7.57251e-05   0.00133398   -0.0013571   -0.00232731   -0.00275677   -0.00129086   0.00237797   0.00114995   -0.000875168   -0.00345725   4.25775e-05   0.000779974   -0.000592342   0.000478396   0.000772234   0.000778981   0.000752128   0.00019207   0.00687204   1.03082e-10   -0.000760622   -0.00292358   0.000431397   -0.00281215   0.000518779   0.00261521   -0.0101557   -0.126668   -0.00687062   -0.0147971   -0.00906294   -0.00460323   0.0155935   -0.0312255   -0.0211501   1.03082e-10   0.0106599   -0.0221896   5.74598e-05   4.64871e-05   -0.000775545   -0.00131324   0.000282294   -4.64343e-06   -2.37449e-05   0.000806138   0.00358088   7.2034e-07   1.59792e-07   6.45198e-05   -2.86556e-05   0.00045577   0.0183339   -0.0269396   0.000778576   0.00657115   0.00194338   0.00193878   0.0040172   0.00196826   -0.00436892   -0.0559697   -0.0552721   -0.00592574   -0.00630468   0.00961265   -0.0122825   -0.0423996   -0.00980014   -0.0116104   3.04555e-06   -1.06424e-05   7.60661e-07   9.84159e-09   -0.0226046   -0.000133425   -7.98362e-06   -7.34479e-07   0.000888127   7.15047e-05   -0.0003364   -0.0022122   -0.0042223   -0.00542252   1.03082e-10   -0.00885831   -0.00091423   0.002845   0.000985329   0.00101352   0.00718367   -0.000216062   0.0009076   0.00404523   0.00777678   0.0102023   0.0020707   1.03082e-10   0.00089863   -0.0023088   0.0006107   -2.43575e-05   7.19679e-05   0.000561204   0.00334307   0.000255417   -0.000207253   0.000103896   -0.000815908   0.000543833   -0.000795494   -0.00245337   -0.00190239   -0.00130722   2.6309e-07   -1.78096e-05   1   -0.018833   -0.0018447   -0.000545796   
-1.34681e-05   3.1532e-06   2.73664e-06   1.06456e-06   1.31956e-06   1.76287e-06   1.67851e-06   1.52578e-06   1.32113e-06   -5.10213e-06   3.96523e-06   -2.43227e-07   2.37794e-06   3.44008e-07   2.63487e-06   3.03673e-06   -3.70424e-06   -6.80086e-07   7.95483e-05   -2.32241e-06   1.55878e-06   1.31711e-06   1.93902e-05   -3.9458e-05   -4.49422e-05   2.65816e-05   -1.25633e-06   -4.45012e-06   5.48187e-06   1.98355e-05   2.36091e-06   2.02397e-05   -8.37217e-05   3.2446e-06   -2.73585e-05   1.80092e-05   2.55398e-05   2.43486e-05   5.8841e-05   -3.97991e-05   3.061e-05   0.000200051   -0.000169988   -2.22384e-05   -6.42604e-05   3.89354e-05   3.92165e-07   -2.14926e-06   7.52026e-06   -4.04645e-05   1.75318e-05   7.33721e-06   9.29324e-06   1.81864e-05   4.96333e-05   8.81342e-05   -0.000102465   4.75131e-05   -6.03926e-05   1.09693e-05   -4.88047e-06   1.18249e-06   4.69989e-06   -2.94068e-05   8.39687e-14   3.646e-05   -3.98448e-05   -5.13555e-07   7.5862e-07   -1.72103e-05   -2.83097e-05   -5.8852e-05   3.04499e-05   -2.14101e-06   2.34809e-05   8.55011e-06   5.09314e-06   -6.75593e-06   1.16246e-05   1.94489e-05   8.39687e-14   -5.20138e-05   -1.38392e-06   -6.30182e-06   -5.20056e-07   -4.01314e-06   6.38265e-06   -1.61956e-05   -1.10797e-07   -2.78099e-07   9.02599e-07   -9.12568e-06   1.87485e-08   -1.2526e-07   1.71653e-06   -1.84018e-06   6.42711e-06   -5.52043e-05   2.02075e-05   4.96954e-05   4.01841e-05   -1.01777e-05   -1.69519e-05   7.22428e-06   3.99841e-05   4.33377e-05   -7.7994e-06   8.9796e-05   -3.91426e-05   -5.47119e-05   5.648e-05   -8.14838e-05   6.75793e-05   0.00023689   -0.000536339   -4.67546e-07   4.65984e-07   -8.6244e-08   -1.81229e-08   1.90497e-05   1.97813e-06   1.05238e-07   -4.61333e-08   2.51065e-05   6.52833e-06   1.11591e-06   2.04345e-05   6.51209e-05   -2.04308e-05   8.39687e-14   -0.000122177   3.86621e-07   -7.61764e-05   2.5119e-05   -1.17523e-05   1.7513e-05   -4.22892e-05   6.26353e-05   1.25986e-05   0.000110622   9.37023e-06   0.000197312   8.39687e-14   9.30231e-05   -7.80448e-05   1.24065e-05   1.3039e-06   -2.94338e-06   -1.99174e-05   -0.000129154   -9.89428e-06   -1.50311e-06   -1.35334e-05   1.07098e-05   8.10786e-06   -2.72242e-05   2.31286e-06   -4.40364e-05   -2.18365e-05   6.94079e-08   1   -1.78096e-05   -5.37398e-05   -5.23434e-05   -1.24111e-05   
-2.67976e-07   3.36251e-07   2.5915e-07   -7.89472e-08   -6.99466e-08   -6.24915e-08   -4.95e-08   -5.83106e-08   -5.48678e-08   -1.72132e-08   1.01863e-09   7.19591e-09   1.24392e-08   7.91819e-10   1.9928e-09   1.42213e-08   -2.3774e-08   -1.95672e-09   -2.57723e-10   -7.78342e-09   -7.79394e-09   -1.75741e-08   -1.77272e-08   -3.42741e-08   -4.10763e-08   -3.9063e-08   -4.45857e-08   -1.47567e-08   -1.54878e-08   -2.95927e-09   -1.41733e-08   -1.24934e-08   -8.76468e-09   -6.78446e-09   4.46486e-09   2.17996e-08   7.92233e-09   -3.21607e-09   2.91057e-09   1.02547e-08   6.40395e-09   1.41769e-08   5.53293e-09   6.19508e-09   -1.22929e-08   -1.65763e-08   -5.76603e-09   -1.13179e-08   -1.29392e-08   -3.32901e-08   2.52752e-10   1.45623e-08   2.20081e-08   2.94966e-08   3.83359e-08   2.00534e-08   2.10032e-08   2.33682e-08   1.3775e-08   1.83027e-08   6.97266e-09   -1.4611e-10   -1.36235e-08   -1.3267e-08   -3.27755e-10   -1.11428e-07   2.79589e-08   -5.72864e-09   -5.57696e-09   2.10064e-08   -1.47006e-08   2.1655e-07   1.78194e-06   1.10231e-07   -8.05481e-07   -1.59022e-08   -8.6132e-08   2.32469e-08   -9.03765e-08   4.96205e-07   -3.27755e-10   -1.98665e-06   1.58309e-07   -2.39195e-08   2.00131e-09   4.24077e-09   1.76276e-08   -1.62577e-08   2.69692e-11   -9.07337e-08   1.46611e-07   9.48334e-09   -3.24218e-10   -3.22653e-10   3.37515e-08   3.74463e-10   1.25679e-08   -3.60854e-07   1.08962e-06   -1.09805e-08   -8.34486e-08   -4.39067e-08   -4.39029e-08   -2.41285e-08   2.87536e-08   1.78881e-08   1.37584e-07   -7.2549e-07   2.04695e-07   1.5031e-07   -2.28753e-07   -9.70989e-09   7.4617e-08   -8.17421e-08   -6.1376e-07   -6.95485e-11   1.18251e-10   -2.1036e-11   -6.34731e-12   -6.83736e-08   -5.34263e-08   -2.02668e-08   -3.2759e-10   -7.72051e-10   -8.12943e-10   6.89631e-09   5.79368e-09   -2.2739e-09   -7.01781e-08   -3.27755e-10   2.48999e-07   -8.72986e-09   2.3025e-08   2.62483e-08   -5.11035e-08   -5.19233e-08   -5.93833e-08   1.3753e-07   8.64714e-08   4.10331e-07   1.01569e-07   5.72378e-08   -3.27755e-10   -5.39436e-08   6.83065e-08   6.93497e-09   -1.01517e-09   -2.04329e-09   -2.66717e-08   -4.8285e-08   1.29898e-08   -5.18128e-09   1.34335e-08   6.49299e-09   2.98401e-10   -4.06673e-10   -4.85244e-09   1.34556e-07   2.95715e-08   1   6.94079e-08   2.6309e-07   6.52664e-07   1.74105e-08   4.23902e-08   
-0.000151969   -0.000294746   -0.000122109   -0.000191882   -9.49558e-05   -0.000253816   -0.000332433   -0.000293446   -0.000258991   -0.00015702   -0.00038186   -0.000436208   -0.000529439   -0.000190907   0.000196036   0.00054949   0.000339703   0.000181518   0.000527112   0.00062946   0.00076664   0.000742928   0.000237066   -0.000103923   -0.000300858   -0.000299244   -0.000258333   0.000541448   0.00105104   -0.000294172   0.000471888   -0.00018354   -0.000142551   0.000324739   0.000296742   5.56745e-05   -0.00150556   7.88344e-05   -0.000221005   -8.53299e-05   0.000154   -0.000127971   -0.000600373   -0.000201974   0.000364111   0.00025124   0.000393687   -0.00162555   3.86347e-05   -0.00122059   0.00223566   0.00149244   0.00160965   0.00223892   0.00400734   -0.00427782   -0.00217055   -0.0013203   0.000245908   2.61777e-05   0.000540425   0.00043029   7.4243e-05   0.00146322   1.45429e-11   2.86375e-05   0.00113614   0.000283281   -0.00165458   0.000238483   0.000368691   -0.0026882   -0.0143527   -0.00143596   0.00242151   0.000850409   -0.000710268   -0.0017113   0.00375127   -0.00197365   1.45429e-11   -0.0012165   4.62591e-06   0.0001134   -3.15272e-06   0.000127596   -0.000189193   -0.00206326   -1.8598e-05   -3.67691e-05   -0.000241199   -0.00084345   1.70615e-06   3.53466e-07   1.55183e-05   -9.83226e-05   0.000292301   0.00362393   -0.00312292   0.00251851   0.00106239   0.000747804   0.000764766   0.000191908   -0.0036798   0.00501447   0.0167393   -0.00524864   0.00178077   0.00118746   0.00085033   -0.0128629   0.0244658   -0.00137639   -0.00306621   3.55293e-06   -2.32047e-05   3.29036e-06   -1.58911e-07   0.000522093   3.60568e-05   2.16285e-05   -4.53104e-06   -0.000899437   -0.000895603   8.04059e-05   -0.00220318   -0.00241242   -0.00347657   1.45429e-11   -0.00848379   0.0024079   -0.00128442   -0.000684148   -0.00123716   -0.00334451   0.00100402   -0.00117313   -0.000915712   -0.00253803   -0.00321837   0.000837268   1.45429e-11   0.00168727   -0.00786153   9.61841e-05   -0.000176664   0.000186692   0.00143985   -0.0008326   -0.000205495   5.7318e-05   0.00051406   -0.00091325   0.000812851   -3.53046e-05   0.0010836   -0.00342051   1   2.95715e-08   -2.18365e-05   -0.00130722   3.31661e-05   -0.000399873   0.000353805   
0.00551984   -0.00135496   -0.00128341   -0.00126637   -0.00131868   -0.00139162   -0.00134275   -0.00144373   -0.00128703   0.000175298   0.000122437   0.000133893   -1.59884e-06   -2.34019e-05   -0.000457772   -0.000216857   -0.000480557   0.000266517   0.000634331   0.000946281   0.00125818   0.00122089   0.00054051   0.000329558   -5.62549e-05   -0.000575331   -0.000706066   0.00274456   0.00436624   0.00508139   0.00271015   0.00155505   5.17104e-05   -0.000278929   -0.00222155   -0.00419689   -0.0093579   0.000284589   -0.000655137   -0.000138649   0.000483357   0.000540523   -0.000358825   0.000242915   0.00113274   0.000249405   0.000389989   0.00230669   -0.000146546   0.00428464   -0.00063089   0.00246384   0.00233154   0.00217569   -0.00533808   0.00299947   0.00120062   7.20094e-05   -0.000878962   -0.000479518   -0.000574451   -0.000365017   0.00013763   0.00173934   -3.3889e-10   -0.0026791   0.00358043   0.000339196   -0.00638562   0.000776621   -5.26721e-05   -0.0187207   -0.053736   -0.00559252   0.0156066   -0.000775717   -0.00184241   -0.00984489   0.0201248   -0.00172969   -3.3889e-10   -0.00303041   -0.00229249   -0.000230331   -3.08159e-05   0.000603636   -0.00278863   0.00291884   1.53359e-05   0.000131878   -0.0028044   0.00665389   -1.53617e-06   -3.06281e-07   -3.62766e-05   -3.92047e-05   0.000528025   0.0217851   -0.0102898   -0.00277141   0.00450241   -0.000372088   -0.000392268   0.00112397   -0.00083323   -0.0033456   0.0073423   -0.0295864   -0.0103374   -0.0116375   0.00736207   0.0184521   -0.00294993   -0.0016312   0.0165059   -2.76447e-06   -8.90508e-07   -2.20807e-06   3.26737e-07   -0.00659951   -9.17808e-06   -9.69263e-06   3.98232e-06   0.00158723   0.00136091   -0.00340505   0.0057919   -0.000161308   0.00546565   -3.3889e-10   -0.0433497   -0.00126071   -0.0109692   0.00172508   0.00212795   -0.00579855   0.0034069   0.00173886   -0.0085394   -0.0121911   -0.00700858   0.00225284   -3.3889e-10   0.019151   -0.0427018   -0.000518074   0.000694499   -6.36746e-05   0.00257271   -0.00709948   -0.0023623   0.00109563   -0.00338868   -0.000146187   -0.00260734   -0.00397206   -0.00222441   1   -0.00342051   1.34556e-07   -4.40364e-05   -0.00190239   -0.00202077   -0.00161668   0.00265524   
0.000888039   2.8407e-05   6.90426e-05   8.47444e-05   7.47424e-05   7.69193e-05   0.000115256   0.000124543   0.000162783   -1.86714e-05   -6.44069e-05   1.92247e-05   -6.89248e-05   -1.93044e-05   -3.61477e-05   0.000214474   0.000372982   4.88452e-05   0.000108105   0.000120031   0.00018108   0.000312716   0.000193037   0.000150243   3.342e-05   -6.32023e-05   -0.000203677   -0.000458699   -0.00141241   -0.0029734   -0.00228019   -0.00213003   -0.00189175   -0.00219897   -0.00248761   -0.00207678   -0.00167682   -0.000794876   -0.00176412   -0.00163324   -0.00113015   -0.000849413   -0.000272383   0.000290561   0.000537976   0.000775411   0.000494957   -0.00382217   0.000403825   -0.00306554   0.00441712   0.00238671   0.0036297   0.00660748   0.0207344   0.00459396   0.0030707   0.00218201   0.000234424   6.51572e-05   -0.000318953   -0.000688756   -0.00123965   -0.0041236   3.81942e-11   0.00179209   -0.00260135   7.39716e-05   -0.00106621   -0.00168439   3.06756e-05   0.00623558   -9.84524e-05   0.00072206   -0.00371536   0.000897179   0.000475684   0.0101849   -0.0233361   -0.0058902   3.81942e-11   -0.00216078   -0.00146951   -0.000498814   0.000382567   0.000780504   0.00226728   -0.000926478   1.18819e-05   6.33468e-06   0.00345725   -0.00443247   -4.29071e-07   -1.10492e-06   -1.12932e-05   1.52096e-05   0.000389912   -0.0010458   -0.00608436   0.00408766   -0.00153945   -0.000367509   -0.000908675   -0.00177099   -0.00585654   0.0106955   0.0243843   -0.000915369   -0.00102369   -0.000406963   -0.000225505   -0.0258028   0.0419234   -0.0037836   0.00062545   5.09427e-06   3.12228e-06   -3.47134e-06   -1.91243e-07   -0.000242376   2.66325e-05   -3.26415e-06   2.96909e-06   0.00174042   0.00239863   -0.00122068   0.00425439   -0.000986862   -0.00594577   3.81942e-11   0.00122994   -0.00436699   0.00318613   0.00610154   0.00329132   -0.0123089   -0.0126258   -0.000985732   -0.0084433   -0.000657822   -0.00514467   0.00753624   3.81942e-11   0.0034082   0.00446482   0.000641181   0.000452147   -0.000340434   -0.000809741   0.00573225   -0.000749723   -0.00019147   -0.000638244   0.000194412   -0.00211458   -0.00432044   1   -0.00222441   0.0010836   -4.85244e-09   2.31286e-06   -0.00245337   0.000454175   -0.00194636   0.000443501   
4.38376e-05   -2.06025e-05   4.3347e-05   6.82654e-05   8.98006e-05   0.000109184   0.00013482   0.000148871   0.000140147   -0.000128316   -0.000164599   -6.85997e-05   -0.000111013   -6.6506e-05   -7.1534e-05   0.000190936   0.000336743   -4.35625e-05   -0.000125943   -0.000106795   -0.000146823   -0.000167106   -9.27427e-05   -7.43338e-05   1.51455e-05   7.05298e-05   5.2501e-05   -0.000232558   -0.000490264   -0.000740235   -0.00184224   -0.00109404   -0.00148613   -0.00269877   -0.00287911   -0.00428514   -0.00605494   8.51815e-05   0.000116616   1.86561e-05   -6.4841e-06   -0.000127088   -9.43359e-05   -0.000103767   -5.00268e-05   -0.000100656   -0.000261107   -0.00461813   9.01024e-05   -0.00625365   0.00294472   0.00668722   0.00719002   0.00912208   0.0227721   0.00291219   0.00162402   0.000825267   0.000520553   0.000618297   0.000422666   5.17954e-05   -0.000600057   -0.00448325   3.83499e-10   0.0014748   -0.00205679   7.88282e-05   -0.00164366   -0.00130701   0.000744361   0.00198582   0.00402242   0.000213956   -0.00238354   0.00114545   0.000239194   0.00754811   -0.014568   -0.000452633   3.83499e-10   -0.00307862   0.00066736   -0.000837362   0.000364728   0.000806893   0.00149827   -0.00442672   1.07216e-05   -5.15025e-05   0.0033887   -0.000925181   -7.98891e-07   2.92905e-08   -1.46979e-05   -7.52722e-07   0.000290224   -0.0018283   -0.00101035   0.00967841   0.00599046   -0.000666288   -0.000308264   0.00117702   -0.00379845   0.0145631   0.0181268   -0.00223324   -0.00405339   -0.000587387   0.0067437   -0.0273304   0.0339411   -0.00475386   0.00563941   -3.55319e-06   6.78169e-06   -2.52986e-06   -1.78451e-07   0.00223589   -0.000111535   -1.29515e-05   2.4726e-06   0.00165115   0.00265257   -0.00331231   0.00526975   -0.0036006   -0.00807384   3.83499e-10   -0.00931838   -0.00334661   -0.00225932   0.00631972   0.00216984   -0.0163269   -0.0119233   -0.00217481   -0.0105894   -0.00231596   -0.00672732   0.00756411   3.83499e-10   0.00642686   -0.00538311   0.000111634   0.000568494   -0.000164307   0.00163802   0.00287114   -0.00174916   0.00017092   -0.00155958   -0.00118978   -0.00166986   1   -0.00432044   -0.00397206   -3.53046e-05   -4.06673e-10   -2.72242e-05   -0.000795494   0.00267779   -0.00241649   0.00079742   
-0.000756589   4.22285e-05   6.35872e-05   6.48683e-05   7.58366e-05   9.10088e-05   0.000105275   0.000116052   0.000109723   -8.35229e-05   -3.18134e-05   1.52388e-05   1.20335e-05   1.10105e-05   4.14062e-05   0.000136167   0.000184803   2.99295e-06   -1.59889e-05   -2.79454e-05   -4.79843e-05   -3.20687e-05   -4.15751e-05   -5.77101e-05   -6.94245e-05   -5.97749e-05   -7.1928e-05   -6.07455e-05   -0.000743981   -0.00156179   -0.000804665   -0.00165937   -0.00158999   -0.00134029   -0.00248412   -0.00251379   -0.00427627   1.25667e-06   -5.01364e-05   -0.000161154   -0.000212409   -0.00024548   -0.000187655   -0.000212958   -0.000200138   -0.000229259   -0.000362561   -0.000711397   0.00221016   -0.00197106   0.00397525   0.0021288   0.00244312   0.00353975   0.0106524   0.00509281   0.00273608   0.00281669   -0.000171974   0.000464998   -0.000142351   -0.000114296   -0.000276992   -0.00161511   -3.09241e-10   0.00117405   -0.000766004   3.49432e-05   5.27113e-05   -0.00107888   -1.945e-06   0.000912692   0.00303336   0.000904087   -0.000401044   0.000608147   0.00023383   0.00552623   -0.0130788   -0.00050656   -3.09241e-10   -0.00296129   3.64944e-05   -0.000547669   0.00016619   0.000184826   0.000244245   -0.00312578   3.03837e-05   0.000127959   0.00141354   -2.5212e-05   -3.17292e-06   9.39928e-07   -4.79917e-05   7.20677e-05   0.000151122   -0.000403537   -0.000610289   0.00674232   0.00761158   -0.000776173   -0.000570573   0.00112227   0.000340664   0.00817552   0.0131844   -0.00352577   -0.00486796   -0.00200556   0.00616456   -0.00913833   0.0164883   0.000558339   -0.00167245   -4.71064e-06   2.4691e-05   -4.94723e-06   7.33409e-08   -0.00102433   8.80147e-05   -5.0349e-06   6.75928e-06   0.000762372   0.001417   -0.00115064   0.00412032   0.00327874   3.95144e-05   -3.09241e-10   -0.00406451   -0.00240754   -0.00226559   0.00136567   0.00401564   -0.00306102   -0.00618348   -0.00240432   -0.00291592   0.000557254   -0.00131529   0.00309933   -3.09241e-10   0.00423436   -0.0022963   -0.000533427   0.000329035   -0.000172386   -0.000175695   0.00250617   -0.000387659   0.00022125   -0.000400553   -0.000169971   1   -0.00166986   -0.00211458   -0.00260734   0.000812851   2.98401e-10   8.10786e-06   0.000543833   0.00118659   -0.000680559   -0.000149118   
0.000394503   -0.000104855   -6.35422e-05   -3.80485e-05   -2.00313e-05   -1.58076e-05   -7.12951e-06   -5.17184e-06   -6.62367e-06   -1.80663e-05   1.16414e-05   3.02367e-05   4.31295e-05   6.63588e-05   5.24046e-05   0.000126546   0.000284598   -3.39632e-06   1.48569e-05   3.23394e-06   2.40151e-05   5.21196e-05   3.49755e-05   -2.45962e-05   -7.42161e-05   -0.000104168   -0.000167007   0.000326944   0.000265187   0.000801567   -0.00021176   0.000340817   -4.42226e-05   -0.000555905   -0.000718698   -0.000664762   -4.36137e-06   0.000583159   0.000662159   8.20567e-05   -0.000239715   -0.000405682   -1.65457e-05   0.000217522   0.000225241   0.00023956   0.000166289   -0.000851826   -0.00103536   0.000110869   -0.00032931   0.000342139   0.000728197   0.000970865   0.00206918   -0.00498297   -0.00268596   -0.00123009   0.00069464   0.000253912   0.000943582   0.000697881   0.000151168   -0.00209116   -3.17421e-10   0.000673484   -0.00205477   -0.000167767   -0.00120579   -0.000172412   0.000417504   5.94672e-05   0.000558521   -0.000434356   -0.000572649   0.000356375   0.000202254   0.0019527   -0.0015506   0.00144804   -3.17421e-10   0.00187938   -0.000407665   -4.24248e-05   -1.89867e-05   1.70687e-05   -0.000431126   0.00243729   -2.84558e-05   -1.50767e-05   -0.000368962   0.00215099   2.87799e-06   -4.00897e-07   4.11731e-05   -9.17047e-05   -7.69535e-05   0.00117069   0.00154825   -0.00392003   -0.00430908   0.000703816   0.000886112   0.000391768   -0.00470946   -0.00263784   -0.00100436   0.0017148   0.00434148   0.00523254   0.00358071   -0.0117811   0.00206528   -4.97198e-05   1.58233e-05   1.90882e-06   -2.07974e-05   4.2515e-06   -3.42741e-07   -0.000168076   -2.79962e-05   -1.18148e-05   -6.85996e-06   -0.000618178   0.000159633   -0.000782769   -0.000295038   -0.00269787   -0.00136924   -3.17421e-10   -0.00249578   0.00122102   0.000211202   0.00115567   -0.000720671   -0.00300812   0.000771955   0.00112563   -0.000438277   -0.00178305   -5.35545e-05   0.000225887   -3.17421e-10   -0.00137737   -0.002877   -0.00011506   -5.75299e-05   0.000144242   0.00156355   -0.000169512   -0.000578574   9.46955e-06   -0.00052349   1   -0.000169971   -0.00118978   0.000194412   -0.000146187   -0.00091325   6.49299e-09   1.07098e-05   -0.000815908   -0.000141805   -0.000323527   1.37046e-05   
0.00016034   -7.06776e-05   -1.17051e-05   1.35296e-05   2.70477e-05   6.27608e-05   9.1808e-05   8.8255e-05   7.36212e-05   -0.000118803   -0.000107532   -1.97448e-05   -4.86551e-05   -2.18504e-05   -3.50941e-05   0.000178456   0.000250341   6.7976e-06   2.78759e-05   5.80644e-06   5.61449e-06   5.48424e-05   3.4869e-05   -4.94092e-05   -3.35492e-05   6.39012e-07   1.26222e-05   -0.000183583   -0.000531717   -0.00121367   -0.000947983   -0.00111797   -0.00121739   -0.0015302   -0.00211161   -0.00277445   -0.00457571   0.000134509   0.00032898   0.000256366   0.000194446   0.000231226   0.000399975   0.000184431   -5.12809e-05   -0.00024363   -0.000488807   -0.00192662   0.00191425   -0.00217342   0.00417695   0.00163072   0.00192592   0.00405973   0.0163593   0.00257788   0.00094738   -4.96376e-05   -0.000758953   -6.58892e-05   0.000507421   0.000646704   0.000125758   -0.0026667   3.72542e-11   0.000823471   -0.00152569   8.30204e-05   -0.00169691   -0.0011409   0.000258798   0.000542038   0.00314017   -0.000302729   -0.000202016   0.000456902   0.000186375   0.00550154   -0.0113496   0.000874028   3.72542e-11   -0.00402042   0.000769259   -0.000621181   0.000125496   1.34214e-05   0.000318566   -0.00501209   7.72865e-06   1.45132e-05   0.0017727   -0.00163407   -5.69196e-07   -7.61288e-07   -1.72347e-05   8.37301e-07   0.000318995   -0.000318047   0.000909217   0.00937889   0.0101025   -0.000100552   0.00055816   0.00264957   -0.00103923   0.0108594   0.0197151   -0.0105481   -0.00217859   0.00142879   0.00732721   -0.0222975   0.0301096   -0.00231796   -0.00391252   -2.11714e-06   6.69373e-06   -1.47565e-06   1.88421e-07   0.000914687   1.13524e-05   3.63384e-06   2.37285e-06   0.000331598   0.000899763   -0.000488524   0.00229913   -0.000266575   -0.00364141   3.72542e-11   -0.00368562   -0.000871499   -0.00149053   0.000909124   0.000162322   -0.0100272   -0.009101   -0.00341322   -0.0070251   -0.00133132   -0.00808811   0.00218777   3.72542e-11   0.00345489   -0.00105483   3.16674e-05   9.61525e-05   -0.000116305   -0.000700359   0.00193827   -0.000292755   -0.000325939   1   -0.00052349   -0.000400553   -0.00155958   -0.000638244   -0.00338868   0.00051406   1.34335e-08   -1.35334e-05   0.000103896   0.00187045   -0.000415045   -0.000315209   
