 |       | t#bar{t}Z+tWZ      | t#bar{t}W      | t#bar{t}H      | VV+LF      | VV+HF      | tZ      | t#bar{t}+Wt      | Other fakes      | Other      | FCNC (c)tZ      | FCNC t#bar{t}(cZ) |
 | GlobalReduction_JET_EtaIntercalibration_TotalStat | 0.000114258 / -0.000114263 | 0.00207721 / -0.00207729 | -0.0018779 / 0.00187782 | -0.00089923 / 0.000899257 | 0.00378668 / -0.00378682 | -0.00209411 / 0.00209413 | -0.0146305 / 0.0146289 | 0.105402 / -0.105489 | 0.000330995 / -0.000330965 | 0.00184873 / -0.00184891 | 0.00105532 / -0.00105532 |
 | GlobalReduction_JET_Flavor_Composition | -0.00451394 / 0.00451398 | 0.0194556 / -0.0194533 | -0.00691776 / 0.00691788 | 0.0304161 / -0.030409 | 0.018814 / -0.0188119 | 0.00887108 / -0.00887076 | 0.00470461 / -0.00470453 | 0.164121 / -0.158191 | 0.128569 / -0.041097 | 0.0185259 / -0.0185238 | 0.00443752 / -0.00443752 |
 | GlobalReduction_JET_PunchThrough_MC16 | 2.74461e-05 / -2.73652e-05 | -0.000433216 / 0.00043328 | 5.79762e-05 / -5.79346e-05 | -0.000217474 / 0.000217505 | 5.71012e-05 / -5.70748e-05 | -0.00019372 / 0.000193783 | 4.18784e-08 / 4.18784e-08 | -1.74651e-09 / -1.74651e-09 | 3.18316e-05 / -3.18007e-05 | 0 / 0 | 0 / 0 |
 | GlobalReduction_JET_JER_DataVsMC_MC16 | 0.00264666 / -0.00264673 | 0.0119396 / -0.0119411 | 0.00638802 / -0.00638845 | 0.00301481 / -0.00301491 | 0.0031832 / -0.00318331 | 0.00191435 / -0.00191439 | -0.0328663 / 0.0328571 | 0.299018 / -0.301347 | -0.00208307 / 0.00208302 | 0 / 0 | 0 / 0 |
 | GlobalReduction_JET_JER_EffectiveNP_1 | 0.0107834 / -0.0107865 | 0.0184474 / -0.0184564 | 0.00455475 / -0.00455529 | 0.0173485 / -0.0173564 | 0.0105652 / -0.0105682 | 0.0183366 / -0.0183454 | -0.0461659 / 0.0461089 | -0.0540535 / 0.0539753 | 0.172285 / -0.173037 | 0.033855 / -0.033885 | -0.00743251 / 0.00743105 |
 | GlobalReduction_JET_JER_EffectiveNP_2 | 0.0111416 / -0.0111403 | 0.0152582 / -0.0152559 | 0.00262641 / -0.00262634 | 0.0204214 / -0.020417 | 0.00690888 / -0.00690843 | 0.0204808 / -0.0204764 | -0.0487917 / 0.0488035 | 0.356361 / -0.351644 | 0.00807793 / -0.00807731 | 0.0366763 / -0.0366604 | 0.065732 / -0.0656709 |
 | GlobalReduction_JET_JER_EffectiveNP_3 | 0.00818451 / -0.00818109 | 0.00883496 / -0.00883097 | 0.0040121 / -0.00401128 | 0.0128838 / -0.0128752 | 0.0088009 / -0.00879694 | 0.00892984 / -0.00892576 | -0.0653478 / 0.0655313 | 0.141471 / -0.140171 | 0.177879 / -0.175707 | 0.0149456 / -0.014934 | 0.00258905 / -0.00258872 |
 | GlobalReduction_JET_JER_EffectiveNP_4 | 0.00565901 / -0.00565965 | 0.013728 / -0.0137318 | 0.00580987 / -0.00581055 | 0.0106277 / -0.0106299 | 0.00652881 / -0.00652967 | 0.0186893 / -0.0186962 | -0.0368795 / 0.0368508 | 0.41621 / -0.417894 | 0.000210036 / -0.000210037 | 0.0127894 / -0.0127926 | -0.0119958 / 0.0119929 |
 | GlobalReduction_JET_JER_EffectiveNP_5 | 0.00388148 / -0.00388156 | -0.00292722 / 0.00292717 | 1.74334e-05 / -1.74334e-05 | 0.00372061 / -0.00372069 | 0.0062096 / -0.00620982 | 0.00269575 / -0.00269579 | -0.0142103 / 0.0142089 | -0.113034 / 0.112889 | 0.00830538 / -0.00830576 | 0.0218591 / -0.0218614 | 0.00656936 / -0.0065696 |
 | GlobalReduction_JET_JER_EffectiveNP_6 | 0.00871383 / -0.0087115 | 0.00188007 / -0.00187997 | -0.000860082 / 0.000860104 | 0.000316556 / -0.000316553 | 0.00532243 / -0.00532157 | 0.00669486 / -0.0066935 | -0.0425938 / 0.0426406 | 0.0279047 / -0.0278794 | 0.182125 / -0.180579 | 0.0233866 / -0.0233691 | 0.0181365 / -0.0181261 |
