 |       | t#bar{t}Z+tWZ      | t#bar{t}W      | t#bar{t}H      | VV+LF      | VV+HF      | tZ      | t#bar{t}+Wt      | Other fakes      | Other      | FCNC (c)tZ      | FCNC t#bar{t}(cZ) |
 | GlobalReduction_JET_EtaIntercalibration_NonClosure_negEta | 2.65944e-05 / -2.6591e-05 | 0.000684589 / -0.000684597 | -4.08001e-05 / 4.08016e-05 | 0.000773218 / -0.000773193 | 0.000163634 / -0.000163551 | 0.000290217 / -0.000290185 | 0.000653561 / -0.000653617 | -3.28656e-08 / -3.28656e-08 | 4.46494e-05 / -4.46818e-05 | 0.00017562 / -0.000175642 | 0.000135982 / -0.000136052 |
 | GlobalReduction_JET_EtaIntercalibration_NonClosure_posEta | 8.99033e-05 / -8.99e-05 | -1.37209e-06 / 1.36474e-06 | 0.000150418 / -0.000150416 | -5.93247e-05 / 5.93494e-05 | 0.000523715 / -0.000523731 | 0.000175519 / -0.000175486 | -1.1309e-07 / 1.42118e-07 | 2.97282e-07 / -2.80476e-07 | 6.30148e-06 / -6.24554e-06 | 0.00017923 / -0.000179185 | 6.7324e-05 / -6.72938e-05 |
 | GlobalReduction_JET_EtaIntercalibration_TotalStat | 0.00189402 / -0.00189402 | 0.00327117 / -0.00327118 | 0.00101129 / -0.00101129 | 0.00548494 / -0.00548492 | 0.00331109 / -0.00331111 | 0.00192401 / -0.00192405 | 0.00183509 / -0.00183515 | 0.0066701 / -0.00667017 | 0.00206596 / -0.0020659 | 0.0020941 / -0.00209405 | 0.00208679 / -0.00208676 |
 | GlobalReduction_JET_Flavor_Composition | 0.0140492 / -0.0140492 | 0.00986286 / -0.00986287 | 0.0161597 / -0.0161597 | 0.0677013 / -0.0677013 | 0.0386447 / -0.0386447 | 0.0215439 / -0.0215439 | 0.0211717 / -0.0211717 | 0.0439455 / -0.0439455 | 0.0147934 / -0.0147934 | 0.0377038 / -0.0377038 | 0.0192223 / -0.0192223 |
 | GlobalReduction_JET_Flavor_Response | -0.00602942 / 0.00602943 | -0.00386423 / 0.00386422 | -0.00953247 / 0.00953247 | -0.0262703 / 0.0262703 | -0.0154273 / 0.0154274 | -0.00852532 / 0.00852527 | -0.013475 / 0.0134749 | -0.0156976 / 0.0156976 | -0.00287448 / 0.00287444 | -0.0168921 / 0.0168921 | -0.00954361 / 0.00954364 |
 | GlobalReduction_JET_PunchThrough_MC16 | 7.52097e-06 / -7.51765e-06 | 1.01583e-07 / -1.08942e-07 | -9.07979e-08 / 9.23023e-08 | -8.34417e-07 / 7.93932e-07 | -3.40578e-06 / 3.39006e-06 | 9.56201e-06 / -9.60397e-06 | 6.52535e-07 / -6.23508e-07 | -3.28656e-08 / -3.28656e-08 | 2.79736e-08 / 2.79736e-08 |    nan    |    nan    |
 | GlobalReduction_JET_JER_DataVsMC_MC16 | -0.00146626 / 0.00146626 | -0.0140386 / 0.0140386 | -0.00106299 / 0.00106299 | 0.0159046 / -0.0159046 | 0.00215866 / -0.00215866 | 0.0003076 / -0.0003076 | 0.0080296 / -0.0080296 | -0.106788 / 0.106788 | -0.00205221 / 0.00205221 |    nan    |    nan    |
 | GlobalReduction_JET_JER_EffectiveNP_1 | 0.00111987 / -0.00111987 | -0.00265294 / 0.00265294 | -0.00210086 / 0.00210086 | 0.0253635 / -0.0253635 | 0.00613432 / -0.00613432 | -0.00213814 / 0.00213814 | -0.00728938 / 0.00728938 | -0.0458387 / 0.0458387 | 0.00960027 / -0.00960027 | 0.00433322 / -0.00433322 | -0.00447451 / 0.00447451 |
 | GlobalReduction_JET_JER_EffectiveNP_2 | 0.000583757 / -0.000583757 | 0.000305433 / -0.000305433 | -0.002675 / 0.002675 | 0.038297 / -0.038297 | 0.0120682 / -0.0120682 | -0.00027191 / 0.00027191 | -0.00475507 / 0.00475507 | 0.00134408 / -0.00134408 | 0.00291765 / -0.00291765 | 0.00992327 / -0.00992327 | -0.00745029 / 0.00745029 |
 | GlobalReduction_JET_JER_EffectiveNP_3 | 0.0013373 / -0.0013373 | -0.00624001 / 0.00624001 | -0.00191123 / 0.00191123 | 0.0314926 / -0.0314926 | 0.00818903 / -0.00818903 | -0.00134922 / 0.00134922 | -0.00192524 / 0.00192524 | -0.0349988 / 0.0349988 | 0.00904033 / -0.00904033 | 0.00632703 / -0.00632703 | -0.00195744 / 0.00195744 |
