 |       | t#bar{t}Z+tWZ      | t#bar{t}W      | t#bar{t}H      | VV+LF      | VV+HF      | tZ      | t#bar{t}+Wt      | Other fakes      | Other      | FCNC (c)tZ      | FCNC t#bar{t}(cZ) |
 | GlobalReduction_JET_PunchThrough_MC16 | 2.86599e-09 / 3.53798e-09 | -5.96255e-08 / 8.37174e-08 | -2.12838e-07 / 2.04234e-07 | 4.03497e-07 / -4.26288e-07 | -3.9967e-08 / -3.9967e-08 | -2.41747e-07 / 2.86206e-07 | 1.20729e-07 / -1.06523e-07 | -2.12588e-08 / -2.12588e-08 | 2.3706e-08 / -5.81901e-08 | -nan / -nan | -nan / -nan |
 | GlobalReduction_JET_JER_DataVsMC_MC16 | 0.00250798 / -0.00250801 | 0.00352823 / -0.00352829 | 0.000332688 / -0.000332689 | -0.000143864 / 0.000143864 | -0.00367399 / 0.00367393 | 0.00647522 / -0.00647544 | -0.00144298 / 0.00144297 | 0.000494227 / -0.000494229 | 0.00224052 / -0.00224055 | -nan / -nan | -nan / -nan |
 | GlobalReduction_JET_JER_EffectiveNP_1 | 0.00474827 / -0.00474852 | 0.00571871 / -0.00571908 | 0.00110786 / -0.00110787 | 0.0612528 / -0.0612937 | 0.0152562 / -0.0152588 | 0.00556879 / -0.00556913 | -0.00322101 / 0.0032209 | 0.00125523 / -0.00125525 | -0.00139383 / 0.00139381 | -nan / -nan | -nan / -nan |
 | GlobalReduction_JET_JER_EffectiveNP_2 | 0.00638533 / -0.00638485 | 0.00611488 / -0.00611444 | 0.000617909 / -0.000617905 | 0.128075 / -0.127731 | -0.00336159 / 0.00336172 | 0.00152607 / -0.00152604 | -0.0066563 / 0.00665678 | -0.110747 / 0.11078 | 0.00403731 / -0.00403712 | -nan / -nan | -nan / -nan |
 | GlobalReduction_JET_JER_EffectiveNP_3 | 0.00495227 / -0.00495094 | 0.00584129 / -0.00583943 | -4.3076e-06 / 4.3076e-06 | 0.134832 / -0.133602 | 0.0132083 / -0.0131986 | 0.00485743 / -0.00485615 | -0.00448744 / 0.00448852 | -0.00366686 / 0.00366758 | 0.00290875 / -0.00290829 | -nan / -nan | -nan / -nan |
 | GlobalReduction_JET_JER_EffectiveNP_4 | 0.00585251 / -0.00585293 | 0.0056829 / -0.0056833 | -6.53159e-05 / 6.53158e-05 | 0.123809 / -0.123949 | -0.0191844 / 0.0191797 | -0.00315409 / 0.00315396 | -0.00434272 / 0.00434248 | -0.107834 / 0.107657 | 0.00354487 / -0.00354502 | -nan / -nan | -nan / -nan |
 | GlobalReduction_JET_JER_EffectiveNP_5 | 0.00500404 / -0.00500412 | 0.00333623 / -0.00333626 | 0.000716966 / -0.000716967 | -0.00742911 / 0.0074289 | 0.0152018 / -0.0152024 | 0.0015449 / -0.00154491 | -0.00368636 / 0.00368631 | 0.000825676 / -0.000825678 | 0.00565289 / -0.00565299 | -nan / -nan | -nan / -nan |
 | GlobalReduction_JET_JER_EffectiveNP_6 | 0.00273224 / -0.00273199 | 0.00322042 / -0.00322007 | 0.00111456 / -0.00111452 | -0.00935574 / 0.00935855 | -0.0118469 / 0.0118514 | -0.000621802 / 0.000621814 | -0.00280512 / 0.00280538 | 0.00112494 / -0.00112489 | -0.000441829 / 0.000441835 | -nan / -nan | -nan / -nan |
 | GlobalReduction_JET_JER_EffectiveNP_7restTerm | 0.00340806 / -0.00340819 | 0.00439914 / -0.00439937 | 0.000357327 / -0.000357329 | 0.0471751 / -0.047202 | -0.0123856 / 0.0123838 | 0.00442851 / -0.00442874 | -0.00356428 / 0.00356413 | 0.00109208 / -0.0010921 | 0.00389811 / -0.00389829 | -nan / -nan | -nan / -nan |
 | GlobalReduction_JET_Pileup_OffsetMu | 0.0005312 / -0.000531188 | 0.000336469 / -0.000336444 | -0.000383801 / 0.000383796 | 0.00236006 / -0.00235991 | 0.0073645 / -0.00736359 | -0.000992616 / 0.000992677 | -0.00078584 / 0.000785792 | -1.79924e-05 / 1.79522e-05 | 0.000560682 / -0.000560631 | -nan / -nan | -nan / -nan |
 | GlobalReduction_JET_Pileup_OffsetNPV | -0.00209571 / 0.0020957 | -0.00144907 / 0.00144909 | -0.00120424 / 0.0012043 | 0.011547 / -0.0115475 | 0.0124634 / -0.012464 | 0.00177713 / -0.00177716 | 0.00153705 / -0.00153705 | 2.3245e-05 / -2.32869e-05 | -0.00186207 / 0.00186202 | -nan / -nan | -nan / -nan |
 | GlobalReduction_JET_Pileup_PtTerm | 0.000284127 / -0.000284121 | 3.36107e-05 / -3.35867e-05 | -5.46899e-07 / 5.38391e-07 | -0.000148098 / 0.000148075 | -0.000101863 / 0.000101885 | -2.96311e-05 / 2.96098e-05 | -7.15654e-06 / 7.17036e-06 | 0.000102196 / -0.000102177 | -1.291e-05 / 1.29569e-05 | -nan / -nan | -nan / -nan |
 | GlobalReduction_JET_Pileup_RhoTopology | -0.0029838 / 0.00298422 | -0.00345008 / 0.00345061 | -0.00396923 / 0.00396996 | 0.0837726 / -0.083364 | 0.0324935 / -0.032439 | -0.00114628 / 0.00114633 | 0.00300438 / -0.00300394 | 0.0312809 / -0.0312305 | -0.00219331 / 0.0021935 | -nan / -nan | -nan / -nan |
 | GlobalReduction_JET_SingleParticle_HighPt | 3.31398e-09 / 3.31398e-09 | 1.21634e-08 / 1.21634e-08 | -4.3243e-09 / -4.3243e-09 | 2.63221e-08 / 2.63221e-08 | -3.9967e-08 / -3.9967e-08 | 2.22293e-08 / 2.22293e-08 | -3.0309e-08 / -3.0309e-08 | -2.12588e-08 / -2.12588e-08 | 2.3706e-08 / 2.3706e-08 | -nan / -nan | -nan / -nan |
 | MET_SoftTrk_ResoPara | 3.26795e-09 / -3.26795e-09 | 1.19944e-08 / -1.19944e-08 | -4.26423e-09 / 4.26423e-09 | 2.59564e-08 / -2.59564e-08 | -3.94117e-08 / 3.94117e-08 | 2.19205e-08 / -2.19205e-08 | -2.98879e-08 / 2.98879e-08 | -2.09634e-08 / 2.09634e-08 | 2.33766e-08 / -2.33766e-08 | -nan / -nan | -nan / -nan |
 | MET_SoftTrk_ResoPerp | 3.26242e-09 / -3.26242e-09 | 1.19741e-08 / -1.19741e-08 | -4.25702e-09 / 4.25702e-09 | 2.59126e-08 / -2.59126e-08 | -3.93452e-08 / 3.93452e-08 | 2.18835e-08 / -2.18835e-08 | -2.98374e-08 / 2.98374e-08 | -2.0928e-08 / 2.0928e-08 | 2.33372e-08 / -2.33371e-08 | -nan / -nan | -nan / -nan |
 | MET_SoftTrk_Scale | 3.4164e-09 / 3.04452e-09 | 1.25393e-08 / 1.11743e-08 | -4.45794e-09 / -3.97269e-09 | 2.71356e-08 / 2.41818e-08 | -4.12022e-08 / -3.67172e-08 | 2.29164e-08 / 2.04218e-08 | -3.12457e-08 / -2.78445e-08 | -2.19158e-08 / -1.95302e-08 | 2.44386e-08 / 2.17784e-08 | -nan / -nan | -nan / -nan |
 | MUON_ID | 0.000649868 / -0.000649855 | 0.000377414 / -0.000377466 | 0.000128118 / -0.000128127 | -0.000880703 / 0.00088068 | 0.000222259 / -0.000222236 | 0.00187139 / -0.00187141 | 0.00104664 / -0.00104669 | -1.92659e-08 / -2.23718e-08 | 0.000820696 / -0.00082073 | -nan / -nan | -nan / -nan |
 | MUON_MS | 0.000209981 / -0.000209974 | 0.000185111 / -0.000185162 | -0.000126528 / 0.000126519 | 2.701e-08 / 2.50965e-08 | -5.54307e-05 / 5.53516e-05 | -0.00103355 / 0.00103352 | -0.000336901 / 0.000336842 | -2.18143e-08 / -2.02689e-08 | 0.00013268 / -0.000132633 | -nan / -nan | -nan / -nan |
