 |       | t#bar{t}Z+tWZ      | t#bar{t}W      | t#bar{t}H      | VV+LF      | VV+HF      | tZ      | t#bar{t}+Wt      | Other fakes      | Other      | FCNC (c)tZ      | FCNC t#bar{t}(cZ) |
 | GlobalReduction_JET_EffectiveNP_8 | 2.1282e-05 / -2.12917e-05 | 3.79294e-05 / -3.79035e-05 | 0.000221241 / -0.000221273 | 6.96884e-05 / -6.9722e-05 | -6.0502e-05 / 6.05195e-05 | 8.99204e-05 / -8.99136e-05 | 1.03201e-05 / -1.03613e-05 | -1.18394e-06 / 1.19112e-06 | 0.000107259 / -0.000107274 | -3.96606e-05 / 3.96473e-05 | -3.93164e-05 / 3.93402e-05 |
 | GlobalReduction_JET_EffectiveNP_7 | 1.80678e-06 / -1.81651e-06 | -2.24896e-05 / 2.25156e-05 | -0.000219475 / 0.000219444 | -0.000163721 / 0.000163687 | -5.67602e-05 / 5.67776e-05 | -4.11437e-05 / 4.11504e-05 | -1.11923e-05 / 1.1151e-05 | 2.83539e-06 / -2.82821e-06 | -3.35194e-06 / 3.33708e-06 | -0.000161976 / 0.000161962 | 3.46343e-05 / -3.46104e-05 |
 | GlobalReduction_JET_EffectiveNP_8restTerm | 6.01418e-05 / -6.01515e-05 | 0.00046078 / -0.000460755 | 3.84825e-05 / -3.84357e-05 | 0.000359862 / -0.000359896 | 9.01334e-05 / -9.02229e-05 | 2.96752e-05 / -2.96684e-05 | -1.09153e-05 / 1.08741e-05 | -2.00607e-06 / 2.01325e-06 | 1.20619e-05 / -1.20767e-05 | 0.000283694 / -0.000283707 | -2.977e-05 / 2.97266e-05 |
 | GlobalReduction_JET_EtaIntercalibration_Modelling | 0.00368316 / -0.00368317 | 0.00952751 / -0.00952757 | 0.00556018 / -0.00556021 | 0.0194687 / -0.0194687 | 0.0134808 / -0.0134808 | 0.00815737 / -0.00815736 | 0.00861352 / -0.00861347 | 0.0463328 / -0.0463329 | 0.00328173 / -0.00328165 | 0.0118166 / -0.0118166 | 0.00712509 / -0.00712507 |
 | GlobalReduction_JET_EtaIntercalibration_NonClosure_2018data | 0.000529449 / -0.000529368 | 0.00381672 / -0.00381669 | 0.00172505 / -0.00172509 | 0.00220984 / -0.0022098 | 0.00205769 / -0.00205768 | 0.00116901 / -0.001169 | 0.00299408 / -0.00299412 | 0.00985768 / -0.00985767 | -0.000791978 / 0.000791963 | 0.000776161 / -0.000776174 | 0.00153919 / -0.00153924 |
 | GlobalReduction_JET_EtaIntercalibration_NonClosure_highE | -1.81651e-06 / 1.80678e-06 | 1.29785e-08 / 1.29785e-08 | 2.34053e-08 / 2.34053e-08 | 1.69638e-08 / 1.69638e-08 | 8.70178e-09 / 8.70178e-09 | -1.27014e-05 / 1.27081e-05 | -2.06289e-08 / -2.06289e-08 | 3.5906e-09 / 3.5906e-09 | 4.10452e-08 / 4.10452e-08 | -6.69857e-09 / -6.69857e-09 | 1.19115e-08 / 1.19115e-08 |
 | GlobalReduction_JET_EtaIntercalibration_NonClosure_negEta | 4.97716e-06 / -4.89631e-06 | 0.000804419 / -0.000804393 | -5.04737e-05 / 5.04423e-05 | 0.000793839 / -0.000793805 | 0.000177692 / -0.000177675 | 0.000318114 / -0.000318108 | 0.000709334 / -0.000709375 | 3.5906e-09 / 3.5906e-09 | 4.89e-05 / -4.89148e-05 | 0.000191703 / -0.000191643 | 9.27864e-05 / -9.27626e-05 |
 | GlobalReduction_JET_EtaIntercalibration_NonClosure_posEta | 9.51066e-05 / -9.51163e-05 | -1.30586e-06 / 1.33181e-06 | 0.000194117 / -0.00019407 | -6.16804e-05 / 6.17144e-05 | 0.000537977 / -0.00053796 | 0.000160411 / -0.000160405 | -2.05284e-07 / 1.64027e-07 | 3.68984e-07 / -3.61803e-07 | 6.92395e-06 / -6.84186e-06 | 0.000261607 / -0.000261621 | 9.07023e-05 / -9.07457e-05 |
 | GlobalReduction_JET_EtaIntercalibration_TotalStat | 0.00184706 / -0.00184707 | 0.00324682 / -0.00324679 | 0.00100019 / -0.00100023 | 0.00559738 / -0.00559735 | 0.00323381 / -0.00323379 | 0.00197842 / -0.00197842 | 0.00120255 / -0.0012025 | 0.00738013 / -0.00738021 | 0.00187665 / -0.00187666 | 0.00204786 / -0.00204787 | 0.00239769 / -0.00239767 |
 | GlobalReduction_JET_Flavor_Composition | 0.0136387 / -0.0136387 | 0.0104777 / -0.0104776 | 0.0171715 / -0.0171715 | 0.0671815 / -0.0671815 | 0.0385289 / -0.0385289 | 0.0228311 / -0.022831 | 0.0227796 / -0.0227796 | 0.0597297 / -0.0597297 | 0.0859723 / -0.0859723 | 0.040552 / -0.040552 | 0.0214877 / -0.0214877 |
 | GlobalReduction_JET_Flavor_Response | -0.00628913 / 0.00628912 | -0.00360296 / 0.00360298 | -0.010153 / 0.0101531 | -0.0261169 / 0.0261169 | -0.015081 / 0.015081 | -0.00946579 / 0.0094658 | -0.0144496 / 0.0144497 | -0.0296234 / 0.0296234 | -0.00413794 / 0.0739293 | -0.0192005 / 0.0192005 | -0.0105829 / 0.0105828 |
 | GlobalReduction_JET_PunchThrough_MC16 | 1.60282e-05 / -1.60379e-05 | 9.54056e-08 / -1.51876e-07 | -5.47636e-08 / 2.34053e-08 | -5.91225e-07 / 6.25153e-07 | -2.12949e-06 / 2.14689e-06 | 1.04131e-05 / -1.04064e-05 | 7.17994e-07 / -6.66924e-07 | 3.5906e-09 / 3.5906e-09 | 4.10452e-08 / 4.10452e-08 |    nan    |    nan    |
 | GlobalReduction_JET_JER_DataVsMC_MC16 | -0.00198503 / 0.00198503 | -0.0190257 / 0.0190257 | -0.00190925 / 0.00190925 | 0.01408 / -0.01408 | 0.00179758 / -0.00179758 | 0.00116589 / -0.00116589 | 0.0133118 / -0.0133118 | -0.0952596 / 0.0952596 | -0.0023828 / 0.0023828 |    nan    |    nan    |
 | GlobalReduction_JET_JER_EffectiveNP_1 | 0.000825562 / -0.000825562 | -0.00255894 / 0.00255894 | -0.00197773 / 0.00197773 | 0.0240882 / -0.0240882 | 0.00664539 / -0.00664539 | -0.00179186 / 0.00179186 | -0.00749215 / 0.00749215 | -0.0506113 / 0.0506113 | 0.00973518 / -0.00973518 | -0.0088174 / 0.0088174 | 0.00542423 / -0.00542423 |
 | GlobalReduction_JET_JER_EffectiveNP_2 | -0.00013615 / 0.00013615 | -0.00768038 / 0.00768038 | -0.00177926 / 0.00177926 | 0.0368738 / -0.0368738 | 0.0125314 / -0.0125314 | -0.000696874 / 0.000696874 | 0.00166834 / -0.00166834 | 0.0221551 / -0.0221551 | 0.000196058 / -0.000196058 | -0.00262533 / 0.00262533 | 0.00313465 / -0.00313465 |
 | GlobalReduction_JET_JER_EffectiveNP_3 | 0.000785072 / -0.000785072 | -0.00750102 / 0.00750102 | -0.000673871 / 0.000673871 | 0.0297234 / -0.0297234 | 0.00869164 / -0.00869164 | -0.00155441 / 0.00155441 | -0.000554541 / 0.000554541 | -0.040924 / 0.040924 | 0.00567611 / -0.00567611 | -0.00680664 / 0.00680664 | 0.00765061 / -0.00765061 |
 | GlobalReduction_JET_JER_EffectiveNP_4 | 0.000152807 / -0.000152807 | -0.00916778 / 0.00916778 | 0.000162537 / -0.000162537 | 0.0351565 / -0.0351565 | 0.00839839 / -0.00839839 | 0.00260014 / -0.00260014 | 0.00611679 / -0.00611679 | -0.0191022 / 0.0191022 | 0.00785402 / -0.00785402 | -0.00125589 / 0.00125589 | 0.00822642 / -0.00822642 |
 | GlobalReduction_JET_JER_EffectiveNP_5 | 0.00101461 / -0.00101461 | -0.000520267 / 0.000520267 | -0.00284931 / 0.00284931 | 0.00997107 / -0.00997107 | 0.00611373 / -0.00611373 | 0.00473274 / -0.00473274 | -0.00803503 / 0.00803503 | -0.0319286 / 0.0319286 | 0.00674965 / -0.00674965 | -0.00682719 / 0.00682719 | 0.0070188 / -0.0070188 |
 | GlobalReduction_JET_JER_EffectiveNP_6 | -0.000891425 / 0.000891425 | -0.00600859 / 0.00600859 | 0.000891852 / -0.000891852 | 0.0172885 / -0.0172885 | 0.00394486 / -0.00394486 | 0.0015449 / -0.0015449 | -0.0121595 / 0.0121595 | -0.0355648 / 0.0355648 | 0.0041324 / -0.0041324 | -0.0112419 / 0.0112419 | 0.00649537 / -0.00649537 |
 | GlobalReduction_JET_JER_EffectiveNP_7restTerm | 0.000410514 / -0.000410514 | -0.0131589 / 0.0131589 | -0.000326879 / 0.000326879 | 0.0218968 / -0.0218968 | 0.00745962 / -0.00745962 | -0.000565974 / 0.000565974 | -0.00354024 / 0.00354024 | -0.0429874 / 0.0429874 | 0.00911174 / -0.00911174 | -0.00928552 / 0.00928552 | 0.00648461 / -0.00648461 |
 | GlobalReduction_JET_Pileup_OffsetMu | 0.00226709 / -0.00226701 | 0.00385142 / -0.00385139 | 0.00221228 / -0.00221231 | 0.00951054 / -0.00951057 | 0.00606327 / -0.00606325 | 0.0029871 / -0.00298709 | 0.00577471 / -0.00577476 | 0.00978058 / -0.00978057 | 0.071996 / -0.071996 | 0.00485017 / -0.00485018 | 0.00249847 / -0.00249851 |
 | GlobalReduction_JET_Pileup_OffsetNPV | 0.00406506 / -0.00406507 | 0.00377971 / -0.00377968 | 0.0035621 / -0.00356206 | 0.0213734 / -0.0213734 | 0.0146991 / -0.0146992 | 0.0077427 / -0.00774269 | 0.0143029 / -0.014303 | 0.0394821 / -0.0394821 | 0.0717568 / -0.0717568 | 0.0108689 / -0.0108689 | 0.00683514 / -0.00683511 |
 | GlobalReduction_JET_Pileup_PtTerm | -0.00073345 / 0.000733531 | -0.00056725 / 0.000567276 | 0.000514922 / -0.000514875 | -0.000925444 / 0.00092541 | -0.000700569 / 0.000700586 | -0.000964986 / 0.000964992 | -0.0010605 / 0.00106046 | 4.9364e-06 / -4.92922e-06 | -0.00508526 / 0.0747297 | -0.00128993 / 0.00128991 | 0.000208956 / -0.000209 |
 | GlobalReduction_JET_Pileup_RhoTopology | 0.0121618 / -0.0121619 | 0.0170642 / -0.0170642 | 0.0129807 / -0.0129807 | 0.0492825 / -0.0492824 | 0.0379687 / -0.0379688 | 0.0236411 / -0.0236411 | 0.027593 / -0.0275929 | 0.063399 / -0.063399 | 0.0808008 / -0.0808008 | 0.0370254 / -0.0370254 | 0.020244 / -0.020244 |
 | GlobalReduction_JET_SingleParticle_HighPt | -4.86459e-09 / -4.86459e-09 | 1.29785e-08 / 1.29785e-08 | 2.34053e-08 / 2.34053e-08 | 1.69638e-08 / 1.69638e-08 | 8.70178e-09 / 8.70178e-09 | 3.36515e-09 / 3.36515e-09 | -2.06289e-08 / -2.06289e-08 | 3.5906e-09 / 3.5906e-09 | 4.10452e-08 / 4.10452e-08 | -6.69857e-09 / -6.69857e-09 | 1.19115e-08 / 1.19115e-08 |
