 |       | t#bar{t}Z+tWZ      | t#bar{t}W      | t#bar{t}H      | VV+LF      | VV+HF      | tZ      | t#bar{t}+Wt      | Other fakes      | Other      | FCNC (c)tZ      | FCNC t#bar{t}(cZ) |
 | GlobalReduction_JET_EffectiveNP_2 | 0.00617703 / -0.00617721 | 0.00458299 / -0.00458305 | 0.00963628 / -0.00963651 | 4.25463e-05 / -4.25765e-05 | -0.00273306 / 0.00273309 | 0.00185139 / -0.00185144 | 0.00404155 / -0.00404161 | -0.00746415 / 0.00746394 | 0.00204664 / -0.00204661 | 0.00169855 / -0.00169859 | 0.00452975 / -0.00452978 |
 | GlobalReduction_JET_EffectiveNP_3 | -0.000277755 / 0.000277779 | 0.000277065 / -0.000277076 | -0.00242151 / 0.00242149 | -7.73398e-05 / 7.73102e-05 | 0.00244997 / -0.00245002 | -0.000360045 / 0.000360003 | -0.000828916 / 0.0008289 | 0.0165195 / -0.0165195 | -0.0485626 / 0.0485523 | -0.000445022 / 0.000444993 | -0.00212863 / 0.00212865 |
 | GlobalReduction_JET_EffectiveNP_4 | -0.000463251 / 0.000463274 | 0.0014921 / -0.00149213 | 0.000779364 / -0.000779383 | 0.000514981 / -0.000515013 | -0.00266295 / 0.00266294 | -0.000418453 / 0.000418409 | -0.00153544 / 0.00153541 | 1.73891e-06 / -1.69903e-06 | 0.0494122 / -0.0494274 | 0.000301182 / -0.000301213 | 0.000776137 / -0.000776112 |
 | GlobalReduction_JET_EffectiveNP_5 | -0.000351964 / 0.000351988 | 0.00124679 / -0.00124681 | -0.00120015 / 0.00120013 | 0.00278302 / -0.00278311 | -0.000100223 / 0.000100174 | 0.000310154 / -0.000310198 | 0.0021319 / -0.00213183 | 0.0256824 / -0.0256874 | -0.000542569 / 0.000542553 | -0.000156237 / 0.000156207 | -0.00103704 / 0.00103706 |
 | GlobalReduction_JET_EffectiveNP_8 | 0.00106979 / -0.00106977 | -0.00145707 / 0.00145705 | 0.000314762 / -0.000314777 | 0.00145504 / -0.00145508 | -0.00102362 / 0.00102357 | 0.000315668 / -0.000315712 | -0.000985402 / 0.000985383 | -0.00810635 / 0.00810607 | 0.000200212 / -0.000200164 | 0.000461036 / -0.000461066 | -0.000104165 / 0.000104088 |
 | GlobalReduction_JET_EffectiveNP_7 | -0.000253363 / 0.000253388 | 0.00237306 / -0.00237311 | -0.000619473 / 0.000619456 | 0.00262423 / -0.0026243 | 0.000705194 / -0.000705246 | -0.000413395 / 0.000413419 | -0.0016526 / 0.00165257 | 7.20261e-05 / 0.00870839 | -2.78421e-05 / 2.78285e-05 | -0.000574347 / 0.000574316 | -0.000128657 / 0.000128686 |
 | GlobalReduction_JET_EffectiveNP_8restTerm | 0.000724717 / -0.000724694 | 0.000106557 / -0.000106568 | -0.00105105 / 0.00105103 | -0.00335892 / 0.00335886 | -0.000734247 / 0.000734197 | 0.000133405 / -0.000133379 | -0.00181694 / 0.00181691 | -0.0118988 / 0.0118983 | 0.000393469 / -0.000393483 | -2.28636e-05 / 2.2834e-05 | 0.000898855 / -0.000898827 |
 | GlobalReduction_JET_EtaIntercalibration_Modelling | -0.0243658 / 0.0243542 | -0.0163665 / 0.0163613 | -0.0255566 / 0.0255438 | 0.00473104 / -0.00473151 | -0.000396985 / 0.000396934 | -0.00566664 / 0.00566603 | -0.00629907 / 0.0062984 | 0.00141242 / -0.00141242 | 0.000322828 / -0.000322844 | -0.0052278 / 0.00522724 | -0.0125431 / 0.0125401 |
 | GlobalReduction_JET_EtaIntercalibration_NonClosure_2018data | -0.00552074 / 0.00552057 | -0.00487147 / 0.0048714 | -0.00850015 / 0.00849996 | -0.000232859 / 0.000232936 | 0.000428428 / -0.000428477 | -0.00138025 / 0.00138027 | -0.00186345 / 0.00186354 | -0.00422055 / 0.00422055 | -6.88779e-05 / 6.89258e-05 | -0.000980184 / 0.000980152 | -0.00222725 / 0.00222727 |
 | GlobalReduction_JET_EtaIntercalibration_NonClosure_highE | 3.96546e-05 / -3.96294e-05 | -5.59863e-09 / -5.59863e-09 | 2.6244e-08 / 2.6244e-08 | -1.56118e-08 / -1.52928e-08 | 1.16742e-05 / -1.16255e-05 | 6.71753e-07 / -6.46074e-07 | -7.95179e-09 / -7.95179e-09 | 2.01625e-08 / 2.01625e-08 | -6.85267e-09 / -6.85267e-09 | 2.53729e-08 / 2.53729e-08 | -3.87868e-05 / 3.87088e-05 |
