 |       | t#bar{t}Z+tWZ      | t#bar{t}W      | t#bar{t}H      | VV+LF      | VV+HF      | tZ      | t#bar{t}+Wt      | Other fakes      | Other      | FCNC (c)tZ      | FCNC t#bar{t}(cZ) |
 | GlobalReduction_JET_EffectiveNP_2 | 0.00640738 / -0.00640747 | 0.00436331 / -0.00436335 | 0.0093979 / -0.00939809 | -5.41966e-05 / 5.41991e-05 | -0.00276512 / 0.00276506 | 0.00183116 / -0.00183116 | 0.00414663 / -0.00414663 | -0.007475 / 0.00747485 | 0.00198644 / -0.00198642 | 0.00180583 / -0.00180583 | 0.00427427 / -0.00427431 |
 | GlobalReduction_JET_EffectiveNP_3 | -0.000800749 / 0.000800751 | -0.000455414 / 0.000455414 | -0.00254579 / 0.00254577 | 5.82369e-05 / -5.82344e-05 | 0.00248227 / -0.00248232 | -0.000289392 / 0.0002894 | -0.000811702 / 0.000811631 | 0.0165423 / -0.0165422 | -0.0482351 / 0.0482255 | -0.000451737 / 0.000451745 | -0.00223293 / 0.00223292 |
 | GlobalReduction_JET_EffectiveNP_4 | 0.000155188 / -0.000155186 | 0.00284725 / -0.00284731 | 0.000735701 / -0.000735713 | 0.000458341 / -0.00045834 | -0.0028167 / 0.0028167 | -0.000486744 / 0.000486751 | -0.000745359 / 0.000745282 | 1.76698e-06 / -1.75481e-06 | 0.0491048 / -0.0491197 | 0.0003002 / -0.000300191 | 0.000511772 / -0.000511779 |
 | GlobalReduction_JET_EffectiveNP_5 | -0.000354885 / 0.000354886 | 0.00189169 / -0.00189171 | -0.00113261 / 0.00113259 | 0.00275871 / -0.00275877 | -9.88122e-05 / 9.88663e-05 | 0.000296431 / -0.000296424 | 0.00208795 / -0.00208794 | 0.0257189 / -0.0257239 | -0.00069001 / 0.000689976 | -0.000172626 / 0.000172635 | -0.00072134 / 0.000721331 |
 | GlobalReduction_JET_EffectiveNP_8 | 0.0011184 / -0.00111841 | -0.00209951 / 0.0020995 | 0.000409062 / -0.000409071 | 0.00159014 / -0.00159015 | -0.00104237 / 0.00104232 | 0.000258004 / -0.000257996 | -0.00110065 / 0.00110057 | -0.00811738 / 0.00811715 | 0.000348732 / -0.000348702 | 0.0004121 / -0.000412091 | 0.000139774 / -0.000139779 |
 | GlobalReduction_JET_EffectiveNP_7 | -7.83714e-06 / 7.83903e-06 | 0.00367634 / -0.00367643 | -0.000472347 / 0.000472337 | 0.00259422 / -0.00259426 | 0.000735787 / -0.000735832 | -0.000334132 / 0.00033414 | -0.00224226 / 0.00224227 | 7.15434e-05 / 0.00872088 | -2.97885e-05 / 2.9819e-05 | -0.000546118 / 0.000546046 | -0.000154649 / 0.000154644 |
 | GlobalReduction_JET_EffectiveNP_8restTerm | 0.000836108 / -0.000836108 | -0.000607126 / 0.000607125 | -0.000991417 / 0.000991468 | -0.00327248 / 0.00327245 | -0.000896232 / 0.000896189 | 0.000113055 / -0.000113047 | -0.00177928 / 0.00177932 | -0.0119148 / 0.0119144 | 0.000557997 / -0.000557967 | 5.56105e-06 / -5.55205e-06 | 0.000825027 / -0.000825034 |
 | GlobalReduction_JET_EtaIntercalibration_Modelling | -0.0244195 / 0.0244077 | -0.0187693 / 0.0187623 | -0.0239512 / 0.0239397 | 0.00485385 / -0.00485432 | -0.000307288 / 0.000307245 | -0.00572407 / 0.00572342 | -0.0054675 / 0.00546694 | 0.0014136 / -0.00141363 | 0.000394553 / -0.000394526 | -0.00515983 / 0.0051593 | -0.0133203 / 0.0133168 |
 | GlobalReduction_JET_EtaIntercalibration_NonClosure_2018data | -0.00505747 / 0.0050574 | -0.00378891 / 0.00378887 | -0.00872465 / 0.00872445 | -0.000233653 / 0.000233655 | 0.000544272 / -0.00054422 | -0.00141264 / 0.00141264 | -0.00106852 / 0.00106856 | -0.00422625 / 0.00422622 | 5.80557e-05 / -5.80866e-05 | -0.00104492 / 0.00104493 | -0.00244104 / 0.00244102 |
 | GlobalReduction_JET_EtaIntercalibration_NonClosure_highE | 3.73387e-05 / -3.73368e-05 | -3.3704e-08 / -3.3704e-08 | 2.75861e-08 / 2.75861e-08 | 1.16829e-09 / 1.39346e-09 | 1.14698e-05 / -1.15118e-05 | 6.15618e-07 / -6.07276e-07 | -3.68881e-08 / -3.68881e-08 | -3.33412e-08 / -3.33412e-08 | -1.57057e-08 / -1.57057e-08 | -3.49434e-08 / -3.53818e-08 | -3.78784e-05 / 3.78734e-05 |
