 |       | t#bar{t}Z+tWZ      | t#bar{t}W      | t#bar{t}H      | VV+LF      | VV+HF      | tZ      | t#bar{t}+Wt      | Other fakes      | Other      | FCNC (c)tZ      | FCNC t#bar{t}(cZ) |
 | GlobalReduction_JET_PunchThrough_MC16 | 2.86205e-09 / 3.53995e-09 | -5.96312e-08 / 8.37217e-08 | -2.12828e-07 / 2.04218e-07 | 4.03497e-07 / -4.26288e-07 | -3.9967e-08 / -3.9967e-08 | -2.41747e-07 / 2.86206e-07 | 1.207e-07 / -1.06495e-07 | -2.12588e-08 / -2.12588e-08 | 2.3706e-08 / -5.81923e-08 | 0 / 0 | 0 / 0 |
 | GlobalReduction_JET_JER_DataVsMC_MC16 | 0.00249363 / -0.00249369 | 0.0035082 / -0.00350832 | 0.000330849 / -0.00033085 | -0.000143049 / 0.000143049 | -0.00365321 / 0.00365309 | 0.00643836 / -0.00643878 | -0.00143493 / 0.00143491 | 0.000491425 / -0.000491427 | 0.00222825 / -0.0022283 | 0 / 0 | 0 / 0 |
 | GlobalReduction_JET_JER_EffectiveNP_1 | 0.00467987 / -0.00468043 | 0.00563636 / -0.00563717 | 0.00109199 / -0.00109202 | 0.0603525 / -0.060445 | 0.0150357 / -0.0150415 | 0.00548857 / -0.00548934 | -0.00317501 / 0.00317475 | 0.00123718 / -0.00123722 | -0.0013737 / 0.00137366 | 0.0146014 / -0.0146069 | 0.00523273 / -0.00523344 |
 | GlobalReduction_JET_JER_EffectiveNP_2 | 0.00635397 / -0.00635358 | 0.0060849 / -0.00608454 | 0.00061483 / -0.000614827 | 0.12748 / -0.127166 | -0.00334499 / 0.00334509 | 0.00151854 / -0.00151852 | -0.00662385 / 0.00662422 | -0.110183 / 0.110185 | 0.00401777 / -0.00401761 | 0.0150832 / -0.0150809 | 0.00867226 / -0.00867152 |
 | GlobalReduction_JET_JER_EffectiveNP_3 | 0.00492707 / -0.00492585 | 0.00581152 / -0.00580981 | -4.2856e-06 / 4.2856e-06 | 0.134127 / -0.132974 | 0.0131406 / -0.0131317 | 0.0048326 / -0.00483142 | -0.00446489 / 0.00446588 | -0.00364815 / 0.00364881 | 0.00289419 / -0.00289377 | 0.0148304 / -0.014819 | 0.0148699 / -0.0148585 |
 | GlobalReduction_JET_JER_EffectiveNP_4 | 0.00581387 / -0.00581451 | 0.00564558 / -0.00564619 | -6.47979e-05 / 6.47978e-05 | 0.12294 / -0.123182 | -0.0190598 / 0.0190526 | -0.0031334 / 0.00313321 | -0.00431463 / 0.00431427 | -0.107169 / 0.106918 | 0.00352186 / -0.0035221 | 0.0146245 / -0.0146285 | 0.0191981 / -0.019205 |
 | GlobalReduction_JET_JER_EffectiveNP_5 | 0.00499068 / -0.0049908 | 0.00332736 / -0.00332741 | 0.000714988 / -0.000714991 | -0.00740921 / 0.0074089 | 0.0151612 / -0.0151622 | 0.00154077 / -0.00154078 | -0.0036767 / 0.00367663 | 0.000823466 / -0.00082347 | 0.00563791 / -0.00563808 | 0.00971252 / -0.00971298 | 0.0248892 / -0.0248918 |
 | GlobalReduction_JET_JER_EffectiveNP_6 | 0.00272026 / -0.00272003 | 0.00320615 / -0.00320584 | 0.00110959 / -0.00110955 | -0.00931435 / 0.00931688 | -0.0117945 / 0.0117985 | -0.00061905 / 0.000619061 | -0.00279292 / 0.00279315 | 0.00111996 / -0.00111992 | -0.000440008 / 0.000440013 | 0.00980412 / -0.00980114 | 0.0249227 / -0.0249026 |
 | GlobalReduction_JET_JER_EffectiveNP_7restTerm | 0.00338014 / -0.00338037 | 0.00436317 / -0.00436355 | 0.000354448 / -0.000354451 | 0.0467815 / -0.0468262 | -0.0122849 / 0.0122819 | 0.00439224 / -0.00439263 | -0.00353543 / 0.00353518 | 0.00108315 / -0.00108317 | 0.00386651 / -0.00386681 | 0.0146886 / -0.0146929 | 0.024813 / -0.0248255 |
 | GlobalReduction_JET_Pileup_OffsetMu | 0.00052929 / -0.000529279 | 0.000335304 / -0.00033528 | -0.00038244 / 0.000382435 | 0.00235167 / -0.00235153 | 0.00733824 / -0.00733745 | -0.000989096 / 0.000989154 | -0.000783183 / 0.000783133 | -1.79285e-05 / 1.78885e-05 | 0.000558639 / -0.00055859 | 0.0038723 / -0.00387205 | 0.00603158 / -0.00603099 |
 | GlobalReduction_JET_Pileup_OffsetNPV | -0.00208069 / 0.00208065 | -0.00143864 / 0.00143865 | -0.00119561 / 0.00119566 | 0.011464 / -0.0114653 | 0.0123738 / -0.0123754 | 0.00176437 / -0.00176443 | 0.00152599 / -0.001526 | 2.30783e-05 / -2.31198e-05 | -0.00184892 / 0.00184885 | -2.24223e-05 / 2.24245e-05 | 0.0149106 / -0.0149127 |
