NUISANCE_PARAMETERS
-2.06206e-07   4.01262e-07   2.86471e-07   -1.13628e-07   -9.09266e-08   -8.4291e-08   -7.08051e-08   -9.15446e-08   -7.26318e-08   -1.75574e-08   -4.86173e-09   4.54039e-09   5.44557e-09   5.24963e-09   1.04135e-08   1.63691e-08   5.50064e-09   -1.82873e-09   1.36854e-09   -1.37735e-09   5.19779e-09   6.4479e-09   6.24944e-09   4.67372e-09   6.92802e-09   1.08171e-08   7.96567e-09   9.84099e-09   3.22723e-10   -4.05241e-10   -1.19033e-08   -1.91981e-08   -5.2157e-08   1.13335e-08   1.31002e-09   -1.65806e-07   3.40107e-08   -1.35084e-08   -3.43255e-08   4.24534e-08   -2.86313e-09   1.80936e-07   2.08205e-06   1.36747e-08   -7.52522e-07   -2.89182e-08   -8.94126e-08   1.14401e-08   2.21911e-08   6.22076e-07   1.31002e-09   -2.02912e-07   2.26004e-07   -3.9203e-08   -1.03629e-08   9.42488e-09   2.71031e-08   3.4596e-08   6.556e-09   1.94679e-08   6.36567e-09   -3.14571e-07   6.56302e-09   -5.42151e-12   -6.49278e-09   -9.41486e-11   3.22673e-08   -3.42303e-07   1.28355e-06   -9.36339e-08   -2.35892e-07   -5.10335e-08   -6.49275e-08   -8.71139e-08   -5.50675e-08   1.7415e-08   -2.15258e-07   -8.54114e-08   5.80027e-07   1.74016e-07   -4.33328e-07   -2.80697e-07   5.66723e-08   -3.8372e-08   -8.90388e-08   -6.6045e-09   -4.18782e-11   -4.4028e-11   -1.42455e-11   1.01948e-07   1.25983e-08   -6.69073e-09   -8.55092e-12   1.53376e-08   4.08693e-09   -3.53307e-10   1.63765e-08   -3.77527e-08   -2.556e-08   1.31002e-09   1.49895e-07   -2.53743e-08   1.35454e-08   3.83226e-08   -5.77847e-08   -4.60043e-08   -8.35106e-08   9.16592e-08   5.85151e-08   2.86625e-07   -7.10319e-08   2.86205e-08   1.31002e-09   -2.3253e-08   -1.13487e-07   -2.10255e-09   1.35633e-09   -7.04437e-10   -1.00519e-08   -2.81818e-08   1.36343e-08   1.39429e-09   3.57931e-09   6.21626e-09   -8.82356e-09   -1.13852e-08   4.6312e-10   1.47274e-07   5.00814e-08   1   6.71318e-09   2.61184e-07   4.68941e-07   3.01024e-08   4.91096e-09   
-0.000283798   -0.000357621   -0.000168514   -0.000235162   -0.000123777   -0.000304724   -0.00038598   -0.00036456   -0.000323251   -0.00017478   -0.000315412   -0.000350252   -0.000457303   -0.000112903   0.000245897   0.00068211   0.000523526   -0.00149552   9.96896e-05   -0.00105512   0.00221268   0.00132351   0.00142267   0.001998   0.00352996   -0.00392866   -0.00186646   -0.000962407   0.000480666   0.000246032   0.000798586   0.000639436   0.000233213   0.00120656   -4.76107e-11   -0.000191613   0.000538389   0.00012978   -0.00257356   0.0002926   0.000473178   -0.00259705   -0.0150384   -0.00142475   -0.000514877   0.00150162   -0.000912394   0.00219548   -0.00215674   -0.0015898   -4.76107e-11   -0.00117761   -0.00100875   -8.07747e-05   2.62335e-06   -1.083e-05   -8.98656e-06   -0.00158142   -1.65275e-05   -1.88762e-05   0.000117986   -0.0011659   1.6403e-06   5.9014e-07   2.6294e-05   -3.18063e-05   0.000152433   0.00401462   -0.00204293   0.00264911   0.00113612   0.000338669   0.00048374   0.000369963   -0.00272687   0.00433592   0.0170134   -0.00424509   -0.00198035   -0.00248155   0.00189197   -0.0143613   0.021742   -0.000764409   -0.00899118   2.10017e-06   -1.31166e-05   2.1385e-06   -5.22048e-07   -0.000627695   1.84057e-06   -2.18351e-07   -4.42392e-06   -0.00120245   -0.0011566   -0.00026366   -0.00356744   -0.0042809   -0.0052905   -4.76107e-11   -0.00751241   0.00279358   -0.00313004   -0.00289243   -0.0028642   -0.00227969   0.000674488   -0.00614022   -0.00195754   -0.00399588   -0.000979238   -0.00295185   -4.76107e-11   -0.000112068   -0.0071004   -0.00128458   -0.000181743   0.000424779   0.00290508   0.000161908   -7.72142e-05   0.000754528   0.00080718   -0.00204093   0.00192983   0.000391962   0.00150346   -0.00213468   1   5.00814e-08   1.16697e-05   -0.00199293   -0.000620358   -7.16555e-05   -0.000876727   
0.00653135   -0.000908508   -0.000949119   -0.0010591   -0.00111967   -0.00133781   -0.00136382   -0.00145045   -0.00127805   0.00042741   0.000328853   0.000268346   1.25651e-05   -1.41174e-05   -0.000389253   -0.000156722   -0.000410392   0.00190186   6.21448e-05   0.00309239   -0.000267513   0.00244892   0.00251874   0.00255955   -0.00382765   0.00172969   0.00079473   9.42016e-05   -0.000275633   -0.000259513   -0.000274924   -0.000272369   5.69162e-05   -0.0010442   -1.50852e-09   -0.00270496   0.00112381   0.000108605   -0.0032862   0.000896505   6.82816e-05   -0.0127357   -0.0697015   -0.00534696   7.35927e-05   9.40439e-05   -0.0022555   0.00329964   -0.00369982   -0.0103074   -1.50852e-09   -0.000578025   -0.00660975   0.000196102   -1.80901e-05   -6.33532e-05   -0.00019079   -0.00227124   5.45397e-06   4.1562e-06   -0.000513074   -0.000590632   -4.48736e-07   -5.79772e-07   -8.69574e-06   3.76343e-05   0.000527371   0.0141264   -0.0150259   0.00454089   0.00447656   -0.000155908   -0.000325486   -3.78021e-05   0.00112002   0.00506906   0.00889399   -0.0250964   -0.0121139   -0.0169536   -0.00089218   0.00371437   0.0183324   -0.00093313   0.0189213   -8.86568e-07   4.30151e-06   -6.54741e-07   2.95424e-07   -0.00893118   2.17978e-06   7.20563e-07   1.72115e-06   0.00117579   0.00118858   -0.00184483   0.00352733   0.000755024   0.00435469   -1.50852e-09   -0.0231483   -0.00230078   -0.00320331   0.00448983   0.00478345   0.000284494   0.00092398   0.00577167   -0.00117166   -0.000488699   0.000749703   0.00507109   -1.50852e-09   0.0105063   -0.021356   0.000208133   0.000468613   -0.000171858   0.000476521   -0.00275691   -0.00173749   0.000388231   -0.002343   0.000692076   -0.00227392   -0.00280191   -0.0029631   1   -0.00213468   1.47274e-07   -4.11237e-06   -0.00722826   -0.00552127   -0.000768452   0.00164016   
-0.00118466   7.28301e-05   8.89583e-05   8.09454e-05   4.78457e-05   7.32737e-05   9.06689e-05   8.00676e-05   0.000108825   -8.7415e-05   -0.000123349   -7.83179e-05   -0.000182503   -0.000197652   -0.00020195   -5.20379e-05   -0.000252239   -0.00427039   -0.000901466   -0.00420887   0.00225481   0.000462299   0.00138402   0.00359473   0.0147749   0.00381015   0.0022417   0.000809631   -0.000851493   -0.000861044   -0.00129924   -0.00121313   -0.000835026   -0.000299094   -4.21264e-11   -0.000483599   0.00146985   0.000343929   0.000807926   1.99426e-05   -0.000280102   0.000298806   -0.00280894   -0.000127697   -8.55386e-05   -0.000473096   -0.000368776   -0.00203097   0.00394064   -0.00367412   -4.21264e-11   -0.00709041   0.00150306   -0.000518417   0.000255918   0.000784257   0.00298181   -0.00148474   1.17761e-05   9.77051e-06   0.00324123   -0.00855417   -7.23393e-07   -1.44525e-06   -1.92971e-05   2.34691e-05   0.000271232   -0.00522594   -0.00481176   0.0042129   -0.00505801   -0.00121055   -0.00181569   -0.00278788   -0.000283802   0.00797833   0.0244536   0.000545768   -0.00681978   -0.00966963   -0.0134336   -0.00296662   0.0358122   -0.000527271   -0.000882074   -3.15397e-06   8.36238e-06   -2.08928e-06   3.89308e-07   0.00358639   2.79396e-06   3.24245e-07   3.57028e-06   0.000780248   0.000494183   0.00106986   0.00214137   0.00209254   -0.0051806   -4.21264e-11   -0.00113316   -0.0022848   0.00320242   0.00144242   -0.00184204   -0.00782326   -0.0111733   -0.00177955   -0.00406875   0.00402878   -0.00729103   0.00426905   -4.21264e-11   0.00522952   0.00426893   0.00195157   -2.83639e-05   -0.000391216   -0.00331775   0.00023737   0.000934771   -0.00133562   0.00127766   0.00119193   -0.000290619   -0.000900236   1   -0.0029631   0.00150346   4.6312e-10   -1.42731e-05   0.00065694   0.00276699   -0.000486567   0.000142691   
-0.000305228   1.62538e-05   6.67044e-05   4.04717e-05   5.10728e-05   1.95741e-05   1.70563e-05   1.81849e-05   3.38105e-05   -5.76415e-05   -0.00015992   -9.79313e-05   -0.000244365   -0.000241161   -0.000356408   -0.000108245   -0.000265455   -0.00570898   -0.00158465   -0.00843768   0.000367804   0.00441055   0.00452691   0.00585855   0.0171361   0.00188309   0.000564108   -0.000697783   -0.00058384   -0.000331412   -0.000638904   -0.000674775   -0.000712601   -0.000986112   -5.81262e-11   -2.6892e-05   0.00163894   0.000300818   -0.00107846   6.28537e-05   0.000391264   0.000579331   -0.00505019   -0.000518856   -0.00133797   -0.000181417   -0.000500912   -0.0014096   0.00402633   -0.00360578   -5.81262e-11   -0.00577379   0.00135848   -0.000660135   0.000281254   0.000801464   0.00321422   -0.00385529   1.17961e-05   1.4871e-05   0.00337442   -0.00738076   -1.29329e-06   1.48035e-07   -1.91514e-05   4.17469e-06   0.00032104   -0.00453174   -0.00433784   0.00762154   -0.00279458   -0.000822335   -0.00122644   -0.00211998   -0.00120405   0.0119282   0.0234797   0.00717881   -0.0055845   -0.00819714   -0.0115936   -0.0115838   0.0374667   -0.00725997   -0.00262437   -1.29046e-06   9.96011e-06   -1.3466e-06   3.25512e-07   0.00432858   -0.000268812   -1.88587e-07   3.16721e-06   0.000518778   0.000137566   0.000518808   8.43306e-05   -0.003032   -0.0119344   -5.81262e-11   -0.00305043   -0.000918878   0.00220493   0.00170804   -0.00454123   -0.0112353   -0.0111417   -0.00456174   -0.00612319   0.00280263   -0.00784532   0.00424492   -5.81262e-11   0.00434346   0.00261322   0.00159803   -7.60146e-05   -0.000174579   -0.00136312   0.00016847   0.000549673   -0.000925246   0.00137927   -9.42714e-05   0.000938156   1   -0.000900236   -0.00280191   0.000391962   -1.13852e-08   -1.24262e-05   -7.74023e-05   0.00284052   -0.00089493   8.81043e-06   
-0.00155252   2.46515e-05   3.27307e-05   -6.00536e-06   -3.56585e-06   -2.36004e-05   -2.71683e-05   -3.36301e-05   -1.94065e-05   -0.000121492   -4.10375e-05   -9.85049e-06   -5.1417e-05   -9.37146e-05   -0.000113212   -3.67263e-05   -0.000208799   -0.00128155   0.00116399   -0.00315531   0.00227862   0.0002706   0.000296897   0.000892781   0.00611279   0.00421266   0.00179661   0.00150319   -0.00113564   -0.000399648   -0.00113041   -0.000807743   -0.000408959   0.00025518   -1.64014e-11   -8.60444e-06   0.00117676   0.000222295   0.000608146   2.04233e-05   -9.16881e-05   -0.00084274   -0.00354603   -7.4739e-05   0.000749788   -0.000514156   -0.000323674   -0.00189005   0.00318497   -0.00206227   -1.64014e-11   -0.00560639   0.00120975   -0.000469514   8.98122e-05   0.000260415   0.00144161   -0.00242208   2.89509e-05   3.73072e-05   0.00139383   -0.00553163   -3.54104e-06   7.53942e-07   -4.50934e-05   7.1679e-05   0.000135896   -0.00186963   -0.00308139   0.00509805   0.001849   -0.000531222   -0.00089176   -0.00132096   0.00170606   0.00643318   0.0163122   0.00111011   -0.00448316   -0.00683812   -0.00732777   0.00502584   0.0192073   0.00472919   -0.00152516   -1.43113e-06   2.45756e-05   -2.69192e-06   8.86052e-07   0.00173357   0.000208476   -2.65198e-08   7.17871e-06   0.000546411   0.000424602   0.00184511   0.00281591   0.00690668   0.00144297   -1.64014e-11   0.00115249   -0.00203046   0.00345869   0.000676353   0.00143326   -0.00101369   -0.00697459   0.00224152   0.00087927   0.00661996   -0.00450495   0.00416228   -1.64014e-11   0.0033572   0.0052392   0.00176864   -9.50653e-05   -0.000486612   -0.00452665   0.000631961   0.00112923   -0.00154341   0.00116301   0.00191768   1   0.000938156   -0.000290619   -0.00227392   0.00192983   -8.82356e-09   -2.07339e-05   0.00146355   0.00204098   0.000294252   -2.51527e-05   
0.000679403   -6.75492e-05   -2.86888e-05   -9.45693e-06   2.69202e-06   3.20253e-06   1.13536e-05   1.4913e-05   9.25881e-06   -2.46447e-05   -4.32244e-05   -1.45432e-05   -3.72237e-05   -5.61107e-06   -8.03523e-06   5.10115e-05   0.000144587   -0.0012063   -0.00118089   -0.000272185   -0.000274403   0.000340325   0.000752924   0.00108793   0.00267054   -0.0048575   -0.00250349   -0.0010423   0.000826309   0.000412917   0.00112676   0.000804261   0.000130431   -0.000729235   -1.31355e-09   0.000231765   -0.000678903   -0.00013009   -0.000627306   -8.25369e-05   5.85827e-05   0.000777517   0.000291861   -0.000273636   -0.0011489   6.09106e-05   3.4874e-06   0.00178051   -0.00178051   0.000684643   -1.31355e-09   0.00156965   -0.000495941   0.000161823   6.4654e-06   3.25936e-07   -0.000179604   0.000864751   -2.52899e-05   -3.06557e-05   -5.992e-05   0.00101018   2.82423e-06   5.05321e-08   4.06309e-05   -8.49289e-05   2.37929e-05   0.000782958   0.00153311   -0.00192928   -0.00295478   0.000279374   0.000515055   0.000543541   -0.00309186   -0.00108486   0.00154911   0.00108886   0.00265015   0.00407198   0.00341034   -0.0142277   0.00392421   -2.02844e-05   -0.00670482   2.40745e-06   -2.12051e-05   2.5036e-06   -8.78879e-07   0.000115561   -1.17859e-06   -1.04464e-06   -6.72539e-06   -0.00147732   -0.00100399   -0.00107512   -0.00378942   -0.00654331   -0.00560906   -1.31355e-09   -0.00273272   0.00299905   -0.00310768   -0.00250194   -0.00279356   -0.00161721   0.00277638   -0.00664696   -0.00131098   -0.00600281   0.00223624   -0.00435405   -1.31355e-09   -0.00289738   -0.00406492   -0.00156654   -0.000109682   0.000545252   0.00431166   0.000452225   -0.000474778   0.00120621   0.000221135   1   0.00191768   -9.42714e-05   0.00119193   0.000692076   -0.00204093   6.21626e-09   1.55192e-05   -0.00120393   -0.000760847   -0.000255014   -0.000632792   
-0.000129493   -4.07583e-05   1.11582e-05   -2.58578e-06   1.11981e-05   -5.23326e-06   -1.61289e-06   -1.31262e-05   -3.27643e-06   -8.01818e-05   -5.49106e-05   1.21382e-05   -8.17324e-05   -9.15383e-05   -0.000187856   2.58151e-05   -7.29443e-05   -0.00235769   0.000979305   -0.00335161   0.00258716   -0.000205712   -0.000250892   0.00135584   0.0115309   0.00171372   0.000116557   -0.00112718   -0.00149253   -0.000660383   -0.000117082   0.000210954   -4.42823e-05   -0.000856479   -1.35119e-09   -0.000121841   0.000220186   0.000208153   -0.00147259   -0.000162513   0.000121461   0.000241617   -0.00448702   -0.000594972   -0.000886902   -0.000367139   -0.000300609   -0.000506968   0.001226   -0.00204733   -1.35119e-09   -0.00516348   0.000957731   -0.000571687   6.73053e-05   4.44991e-05   0.00148463   -0.00401463   8.31455e-06   8.55213e-06   0.00138269   -0.00545393   -9.25014e-07   -6.32377e-07   -1.42904e-05   3.28259e-06   0.000243115   -0.0017738   -0.00187749   0.00723993   0.0038897   9.36855e-05   -5.55307e-05   -0.000424814   -0.00014902   0.00909087   0.0232248   -0.00203634   -0.00123779   -0.00339854   -0.00664262   -0.0125334   0.0307285   -0.000726853   -0.0112647   1.04514e-07   7.48184e-06   -5.79467e-07   5.54719e-07   0.00207934   -6.25928e-07   2.98855e-06   2.81734e-06   -0.00030988   -0.000607032   0.00192279   -0.000881905   0.0013954   -0.00472999   -1.35119e-09   0.000118285   0.000569583   0.00162529   -0.00175831   -0.00311353   -0.00456793   -0.00701511   -0.00326211   -0.00212299   0.00322776   -0.00706387   0.000999873   -1.35119e-09   0.00118749   0.00353051   0.000952281   -0.000300597   -0.000129335   -0.00240023   0.000500476   0.00114142   -0.00106567   1   0.000221135   0.00116301   0.00137927   0.00127766   -0.002343   0.00080718   3.57931e-09   -1.80793e-05   0.000232494   0.00180303   0.000411627   -0.000920306   
0.000196117   -5.60726e-06   -1.48542e-05   -1.22808e-05   -1.30533e-05   -1.46341e-05   -1.5652e-05   -2.05785e-05   -1.57775e-05   3.01378e-05   6.01258e-05   4.10135e-05   6.90693e-05   5.48539e-05   1.25756e-05   -2.26912e-05   -3.93239e-05   0.000889109   -0.000362472   0.000912743   -0.00135675   -0.000445865   -0.000374835   -0.000488581   -0.00323781   0.00211702   0.00103294   0.000228765   -0.000613924   -0.000125176   -0.000398213   -7.42789e-05   0.00030528   0.000313989   1.32131e-09   -0.000324642   2.04506e-05   4.58267e-05   -0.000630683   8.65808e-05   -3.25087e-05   -9.20505e-05   -0.000129462   0.000148387   -4.16699e-05   6.42873e-05   6.174e-05   -0.000358836   -0.000515246   0.000120753   1.32131e-09   9.9745e-05   -0.000311419   5.36836e-05   -3.11171e-05   -0.000102718   -0.000298631   0.000914751   1.81691e-05   2.5001e-05   -0.00048322   0.00114391   -2.43505e-06   1.04307e-06   -2.92766e-05   7.21223e-05   -4.85839e-05   0.00043089   7.21299e-05   -0.00148304   0.000359125   0.000156337   0.000126646   0.000312979   0.00160291   -0.00304924   -0.00869531   0.0029031   0.00108966   0.00059737   0.00160078   0.0079414   -0.0127283   -9.1833e-06   0.0089538   -2.79354e-07   1.6563e-05   -8.84897e-07   7.36195e-07   -0.000675   1.67654e-06   1.49768e-06   4.70084e-06   0.000917189   0.000839877   -0.000198646   0.00273081   0.00265115   0.00400938   1.32131e-09   0.00102197   -0.00177924   0.00129852   0.00266747   0.00260405   0.00166365   0.000197763   0.00495953   0.00133937   0.00250667   0.00162079   0.00277225   1.32131e-09   0.000978354   0.00163402   0.00084477   0.000182925   -0.000261782   -0.00138484   -0.00058913   -0.000415359   1   -0.00106567   0.00120621   -0.00154341   -0.000925246   -0.00133562   0.000388231   0.000754528   1.39429e-09   -1.0492e-05   0.000439292   -0.000278054   -0.000192343   0.000827336   
-0.000867997   -7.59004e-05   -1.45519e-05   -2.57691e-05   -2.15407e-06   -1.01914e-05   -2.24262e-06   3.10914e-06   3.66547e-06   -6.42916e-05   -7.3372e-05   -3.34684e-05   -0.000109231   -0.00010849   -7.13382e-05   3.44598e-05   -4.38518e-05   -0.00236077   0.000488418   -0.00250883   0.00242457   0.000431705   0.000608401   0.00181467   0.00863545   0.000294346   -0.00080937   -0.00157937   -0.000964739   -0.000176833   0.000309748   0.000377664   4.61089e-05   -0.000777248   -2.49956e-11   0.000271873   0.000116061   0.000132091   0.000923784   8.747e-05   -0.000208273   0.000288182   -0.00256927   -0.00041587   -0.000712871   -0.000227981   -0.000251105   0.000370585   -0.000285698   -0.000703299   -2.49956e-11   -0.00387422   0.000915665   -0.000357267   5.66602e-05   6.70143e-05   0.00103368   -0.00343422   3.68865e-07   -8.64896e-07   0.000971273   -0.00395605   -5.81101e-08   -5.31324e-07   -1.19059e-06   3.19174e-06   0.000137736   -0.000698165   -0.000426058   0.00605581   0.00279572   0.000112942   1.76329e-05   -0.000440993   -0.00127833   0.00830321   0.0201498   -0.00237318   -0.000474801   -0.00188387   -0.00462321   -0.0147315   0.0273468   -0.000693182   -0.00791345   8.92425e-07   6.57591e-07   2.08135e-09   1.55683e-07   0.00198392   -1.39106e-05   2.02171e-06   5.64319e-07   -0.000500106   -0.000574725   0.000912949   -0.00121034   -0.00047673   -0.00449626   -2.49956e-11   -0.00146792   0.00107047   0.000315033   -0.00130804   -0.00245212   -0.00375415   -0.00441889   -0.00350367   -0.00206178   0.000840856   -0.00463241   0.000343536   -2.49956e-11   0.00055523   0.000741454   0.000324327   -0.000204787   3.56111e-05   -0.000488883   0.000465849   1   -0.000415359   0.00114142   -0.000474778   0.00112923   0.000549673   0.000934771   -0.00173749   -7.72142e-05   1.36343e-08   -1.20396e-05   0.000251282   0.00146955   0.000107175   -0.000659861   
0.00261488   0.000217024   0.000187895   -4.01926e-05   -6.38838e-05   -0.000376697   -0.00060554   -0.000697546   -0.000728295   0.000300618   4.56352e-05   5.32474e-05   2.25258e-05   1.97299e-05   -7.90317e-05   -4.96887e-05   -0.000135872   -0.000471436   0.000480375   0.00124613   0.000893858   0.00184831   0.00163768   0.00160275   -0.00175587   0.00225451   0.000488414   -0.00219773   -0.00140045   -0.000953925   -0.000378979   0.000145189   0.000340085   -0.00140801   1.26955e-09   8.46029e-05   -0.000384743   3.13226e-05   -0.000769512   0.000485109   0.000261657   -0.00264031   -0.0175786   -0.00181664   -0.00254047   7.6151e-05   -0.00107565   0.000865909   -0.000931708   -0.0033558   1.26955e-09   -0.000195922   -0.00192396   -0.000248673   -4.73895e-05   -0.000297936   0.000327455   -0.00456969   3.03808e-06   -4.7316e-07   -0.00038647   0.000771066   -1.1251e-08   -1.81663e-06   -7.64565e-06   2.09978e-05   9.8229e-05   0.00334839   -0.00313891   0.00772486   0.00677119   0.000387507   0.000190486   -6.29132e-05   0.000217967   0.00905262   -0.00340489   -0.0278336   -0.0022409   -0.00650501   -0.00733876   -0.0149892   0.0139496   -0.00854765   -0.00314127   -6.52688e-07   2.81437e-06   -1.50888e-07   6.24307e-07   -0.00310441   -0.000333499   5.04835e-06   2.16769e-06   0.000758029   -0.000259526   0.0011431   -0.00052386   -0.000122349   -0.00202827   1.26955e-09   -0.00377765   -0.000296981   0.000138453   0.000248309   -0.00197214   -0.00205431   -0.00189342   0.00213568   -0.00183946   0.00304548   -0.00684365   0.00214308   1.26955e-09   0.00257411   -0.00393214   0.000733721   -0.00010523   -0.000147121   -0.00173133   1   0.000465849   -0.00058913   0.000500476   0.000452225   0.000631961   0.00016847   0.00023737   -0.00275691   0.000161908   -2.81818e-08   -1.23136e-05   -0.00228533   -0.00104221   6.78916e-05   -0.000325823   
-0.00142299   0.000100008   2.47517e-05   -5.93053e-05   -1.35826e-05   -0.000112164   -0.000169608   -0.000149736   -0.000173109   3.50921e-07   0.000130653   9.92741e-05   0.00022349   0.000158183   0.000113815   -7.08808e-05   -0.000153498   0.00425401   0.000980308   0.00237368   -0.00242643   -0.000537107   -0.00100724   -0.00304313   -0.0134452   0.00792669   0.00367307   0.0015505   -0.00144822   -0.000375324   -0.00133076   -0.000710986   0.000229725   0.00161427   3.15992e-11   0.00127363   0.000571302   -5.42623e-05   0.000232536   0.000159145   0.000265272   -0.00163154   -0.00126898   0.000337026   0.00119563   -0.000196581   2.6091e-05   -0.00252392   0.00169082   0.00017785   3.15992e-11   0.00165563   -0.000454216   0.000166975   -0.000101696   -0.000297537   -0.00116644   0.00189475   4.29741e-05   5.32719e-05   -0.00139061   0.00298491   -5.01621e-06   2.68659e-07   -6.88235e-05   0.000121905   -0.000196464   0.00137182   -0.000665675   -0.002886   0.00393482   -6.52655e-07   -0.000113031   0.000544944   0.00639463   -0.00759962   -0.0215189   0.00517112   -0.00082297   -0.00215998   0.00279588   0.0332241   -0.0350439   0.000194113   0.0227602   -2.8748e-06   3.66668e-05   -3.879e-06   1.57782e-06   -0.00250132   -8.53973e-06   2.4003e-06   1.14182e-05   0.00292283   0.00235242   0.000348241   0.00784806   0.0104216   0.0138076   3.15992e-11   0.00400955   -0.00558742   0.00425379   0.00665105   0.00803542   0.0067189   0.000878311   0.0155814   0.00503023   0.00964813   0.00319605   0.00788611   3.15992e-11   0.00393796   0.00441296   0.00234431   0.000454705   -0.000889344   1   -0.00173133   -0.000488883   -0.00138484   -0.00240023   0.00431166   -0.00452665   -0.00136312   -0.00331775   0.000476521   0.00290508   -1.00519e-08   -2.55927e-05   0.00152065   -0.000435047   7.73588e-05   0.00203944   
-0.000193664   7.94399e-06   3.52198e-06   -1.23351e-06   -1.82513e-06   -4.03791e-06   -5.71489e-06   -5.63429e-06   -3.44024e-06   2.54068e-06   7.6548e-06   1.82146e-06   5.264e-06   -1.32619e-06   -2.87329e-06   -1.41506e-05   -3.47681e-05   5.98994e-05   -4.00638e-06   2.47684e-05   -6.0047e-05   -4.45617e-05   -4.31016e-05   -7.34005e-05   -0.000245719   0.00111678   0.000504581   0.000230869   -0.000218401   -8.66169e-05   -0.000237734   -0.000152962   -1.89705e-05   0.000150996   -1.31005e-09   2.55777e-05   0.000177563   1.7096e-05   0.000145242   9.42645e-06   -8.99275e-06   -0.000141093   -0.000285315   4.24705e-05   0.000148355   -1.95945e-05   -1.2372e-05   -0.000421845   0.000474368   -0.000211773   -1.31005e-09   -0.000391269   7.99248e-05   -3.23877e-05   8.33634e-06   2.30699e-05   0.000101348   5.08824e-05   6.23781e-06   7.72282e-06   8.46039e-05   -0.000327412   -6.69855e-07   4.68862e-08   -9.88605e-06   1.60552e-05   3.32217e-06   -0.000226112   -0.000393304   7.10864e-05   0.000175083   -6.24969e-05   -0.000109829   -9.58072e-05   0.000705922   -0.000219513   -0.000384579   0.000716255   -0.000506885   -0.000861944   -0.000614177   0.00316723   -0.00104918   -1.91261e-05   0.00214131   -4.23544e-07   5.26688e-06   -5.63035e-07   2.44882e-07   3.81757e-05   7.73817e-07   2.43025e-07   1.68825e-06   0.000353433   0.000271483   0.000154846   0.000957613   0.00124824   0.00101964   -1.31005e-09   0.000410871   -0.000734916   0.000722124   0.000783355   0.000657791   7.82433e-05   -0.000797316   0.00150552   0.000221667   0.00135486   -0.000258329   0.00113366   -1.31005e-09   0.000746131   0.000897384   0.000407232   3.90997e-05   1   -0.000889344   -0.000147121   3.56111e-05   -0.000261782   -0.000129335   0.000545252   -0.000486612   -0.000174579   -0.000391216   -0.000171858   0.000424779   -7.04437e-10   -4.6335e-06   0.000248041   0.000169662   -2.84379e-05   0.000210173   
0.000136557   -1.0122e-05   -1.25457e-05   -7.65505e-06   -6.77708e-06   -4.49805e-06   -4.00469e-06   -2.81263e-06   -4.20104e-06   1.389e-05   1.77431e-05   8.21278e-06   2.41169e-05   2.64201e-05   3.30398e-05   4.45111e-06   2.962e-05   0.000526383   -7.39727e-05   0.000629936   -0.000494066   -8.24322e-05   -0.000135264   -0.000405608   -0.00207508   -0.000407207   -0.000269887   -0.000145973   8.47649e-05   0.000166296   0.000192894   0.000157435   5.51563e-05   7.41121e-05   -1.30299e-09   3.15034e-05   -0.000174397   -4.98784e-05   1.75256e-05   3.19231e-06   7.27451e-06   1.63617e-05   0.000546621   3.29969e-05   -8.05094e-06   7.25801e-05   5.52298e-05   0.00042607   -0.000738567   0.000443112   -1.30299e-09   0.000985047   -0.00026557   8.18404e-05   -2.65404e-05   -7.79279e-05   -0.000374579   0.000521382   -2.05158e-07   6.61327e-07   -0.000414629   0.00120253   -5.80509e-08   3.50433e-07   4.88596e-07   5.97625e-07   -3.93109e-05   0.000610791   0.00059163   -0.00106654   7.11732e-05   9.81363e-05   0.000178067   0.000319598   7.67435e-05   -0.00162119   -0.00413327   0.000684871   0.000758777   0.00125046   0.00196552   0.00137948   -0.00600362   4.83608e-05   0.0011684   4.06339e-07   1.29451e-07   1.78214e-07   -3.67611e-08   -0.000499896   -1.22926e-06   -1.58251e-07   -1.43402e-07   -3.51871e-05   1.9175e-05   -0.000241422   -3.9854e-05   -0.000282335   0.000844463   -1.30299e-09   0.000134199   0.000158853   -0.000372674   9.87238e-05   0.00042282   0.00100983   0.00150426   0.000519122   0.000588196   -0.000518212   0.00125666   -0.000352885   -1.30299e-09   -0.000592639   -0.000525492   -0.000198909   1   3.90997e-05   0.000454705   -0.00010523   -0.000204787   0.000182925   -0.000300597   -0.000109682   -9.50653e-05   -7.60146e-05   -2.83639e-05   0.000468613   -0.000181743   1.35633e-09   1.0856e-06   -0.000100851   -0.000423974   -4.55201e-06   8.18584e-05   
