 |       | t#bar{t}Z+tWZ      | t#bar{t}W      | t#bar{t}H      | VV+LF      | VV+HF      | tZ      | t#bar{t}+Wt      | Other fakes      | Other      | FCNC (c)tZ      | FCNC t#bar{t}(cZ) |
 | GlobalReduction_JET_SingleParticle_HighPt | 3.17342e-08 / 3.17342e-08 | -9.42536e-09 / -9.42536e-09 | 3.75165e-08 / 3.75165e-08 | 1.38306e-08 / 1.38306e-08 | -1.36728e-08 / -1.36728e-08 | -3.32195e-08 / -3.32195e-08 | -1.75892e-08 / -1.75892e-08 | 1.60728e-08 / 1.60728e-08 | 2.8488e-08 / 2.8488e-08 | 4.63383e-08 / 4.63383e-08 | -2.63565e-08 / -2.63565e-08 |
 | MET_SoftTrk_ResoPara | 3.17342e-08 / -3.17342e-08 | -9.42536e-09 / 9.42536e-09 | 3.75165e-08 / -3.75165e-08 | -1.38306e-08 / 1.38306e-08 | -1.36728e-08 / 1.36728e-08 | -3.32195e-08 / 3.32195e-08 | -1.75892e-08 / 1.75892e-08 | 1.60728e-08 / -1.60728e-08 | 2.8488e-08 / -2.8488e-08 | 4.63383e-08 / -4.63383e-08 | -2.63565e-08 / 2.63565e-08 |
 | MET_SoftTrk_ResoPerp | 3.17342e-08 / -3.17342e-08 | -9.42536e-09 / 9.42536e-09 | 3.75165e-08 / -3.75165e-08 | -1.38306e-08 / 1.38306e-08 | -1.36728e-08 / 1.36728e-08 | -3.32195e-08 / 3.32195e-08 | -1.75892e-08 / 1.75892e-08 | 1.60728e-08 / -1.60728e-08 | 2.8488e-08 / -2.8488e-08 | 4.63383e-08 / -4.63383e-08 | -2.63565e-08 / 2.63565e-08 |
 | MET_SoftTrk_Scale | 3.17342e-08 / 3.17342e-08 | -9.42536e-09 / -9.42536e-09 | 3.75165e-08 / 3.75165e-08 | 1.38306e-08 / 1.38306e-08 | -1.36728e-08 / -1.36728e-08 | -3.32195e-08 / -3.32195e-08 | -1.75892e-08 / -1.75892e-08 | 1.60728e-08 / 1.60728e-08 | 2.8488e-08 / 2.8488e-08 | 4.63383e-08 / 4.63383e-08 | -2.63565e-08 / -2.63565e-08 |
 | MUON_ID | 0.000151355 / -0.000151291 | -0.00539469 / 0.00539467 | 0.00076113 / -0.000761146 | -0.000871507 / 0.000871534 | 0.000261051 / -0.000261016 | 0.0002119 / -0.000211897 | 2.40193e-05 / -2.40545e-05 | 1.60728e-08 / 1.60728e-08 | 0.0078852 / -0.00788521 | -0.00240057 / 0.00240056 | 5.79648e-05 / -5.79306e-05 |
 | MUON_MS | -0.000168809 / 0.000168873 | 0.00206814 / -0.00206804 | -0.000922768 / 0.000922753 | -0.00128185 / 0.0012818 | -0.000383186 / 0.000383158 | 0.00013302 / -0.000133017 | -4.85474e-05 / 4.85122e-05 | 1.60728e-08 / 1.60728e-08 | -0.000878405 / 0.0008784 | 0.000218356 / -0.000218263 | 0.000262195 / -0.00026216 |
 | MUON_SCALE | -0.000499037 / 0.0004991 | 0.000411137 / -0.000411155 | -9.50878e-05 / 9.50722e-05 | -0.000961962 / 0.00096199 | -0.000347094 / 0.00034713 | 0.000515617 / -0.000515615 | -1.75892e-08 / -1.75892e-08 | 1.60728e-08 / 1.60728e-08 | 0.000120449 / -0.000120454 | -0.000497605 / 0.000497599 | 0.000340357 / -0.000340409 |
 | MUON_SAGITTA_RESBIAS | 4.09374e-05 / -4.0874e-05 | -9.42536e-09 / -9.42536e-09 | 3.75165e-08 / 3.75165e-08 | 1.38306e-08 / 1.38306e-08 | -3.85572e-05 / 3.85928e-05 | -5.09634e-05 / 5.09659e-05 | -1.75892e-08 / -1.75892e-08 | 1.60728e-08 / 1.60728e-08 | 2.8488e-08 / 2.8488e-08 | 4.63383e-08 / 4.63383e-08 | -2.63565e-08 / -2.63565e-08 |
 | MUON_SAGITTA_RHO | 3.17342e-08 / 3.17342e-08 | -9.42536e-09 / -9.42536e-09 | 3.75165e-08 / 3.75165e-08 | 1.38306e-08 / 1.38306e-08 | -1.36728e-08 / -1.36728e-08 | -3.32195e-08 / -3.32195e-08 | -1.75892e-08 / -1.75892e-08 | 1.60728e-08 / 1.60728e-08 | 2.8488e-08 / 2.8488e-08 | 4.63383e-08 / 4.63383e-08 | -2.63565e-08 / -2.63565e-08 |
 | t#bar{t}Z norm. | 0.101848 / -0.101848 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 |    nan    |    nan    |
 | t#bar{t}Z QCD | -0.000840632 / 0.000840602 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 |    nan    |    nan    |
 | t#bar{t}Z Generator | 0.0329348 / -0.0329348 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 |    nan    |    nan    |
 | t#bar{t}Z #mu_{R} and #mu_{F} | 0.00594371 / -0.00594371 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 |    nan    |    nan    |
 | t#bar{t}Z #mu_{R} | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 |    nan    |    nan    |
 | t#bar{t}Z #mu_{F} | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 |    nan    |    nan    |
 | tWZ norm. | 0.0453791 / -0.0453791 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 |    nan    |    nan    |
 | tWZ DR | 0.044379 / -0.044379 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 |    nan    |    nan    |
 | Luminosity | 0.017 / -0.017 | 0.017 / -0.017 | 0.017 / -0.017 | 0.017 / -0.017 | 0.017 / -0.017 | 0.017 / -0.017 | 0 / 0 | 0.017 / -0.017 | 0.017 / -0.017 | 0.017 / -0.017 | 0.017 / -0.017 |
 | t#bar{t}W norm. | 0 / 0 | 0.15 / -0.15 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 |    nan    |    nan    |
 | t#bar{t}H norm. | 0 / 0 | 0 / 0 | 0.15 / -0.15 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 |    nan    |    nan    |
 | VV+LF norm. | 0 / 0 | 0 / 0 | 0 / 0 | 0.2 / -0.2 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 |    nan    |    nan    |
 | VV+LF Generator | 0 / 0 | 0 / 0 | 0 / 0 | 0.605864 / -0.605864 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 |    nan    |    nan    |
 | VV+LF_1_Jet | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 |    nan    |    nan    |
 | VV+LF_2_Jet | 0 / 0 | 0 / 0 | 0 / 0 | 0.102157 / -0.102157 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 |    nan    |    nan    |
 | VV+LF_3_Jet | 0 / 0 | 0 / 0 | 0 / 0 | 0.145084 / -0.145084 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 |    nan    |    nan    |
 | VV+LF_4_Jet | 0 / 0 | 0 / 0 | 0 / 0 | 0.115336 / -0.115336 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 |    nan    |    nan    |
 | VV+LF_5_Jet | 0 / 0 | 0 / 0 | 0 / 0 | 0.0813826 / -0.0813826 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 |    nan    |    nan    |
 | VV+HF norm. | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0.3 / -0.3 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 |    nan    |    nan    |
 | VV+HF Generator | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0.60221 / -0.60221 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 |    nan    |    nan    |
 | VV+HF_1_Jet | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 |    nan    |    nan    |
 | VV+HF_2_Jet | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0.103783 / -0.103783 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 |    nan    |    nan    |
 | VV+HF_3_Jet | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0.14173 / -0.14173 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 |    nan    |    nan    |
 | VV+HF_4_Jet | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0.102516 / -0.102516 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 |    nan    |    nan    |
 | VV+HF_5_Jet | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0.0975048 / -0.0975048 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 |    nan    |    nan    |
 | tZ norm. | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0.14 / -0.14 | 0 / 0 | 0 / 0 | 0 / 0 |    nan    |    nan    |
 | tZ QCD | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | -0.0801339 / 0.0801339 | 0 / 0 | 0 / 0 | 0 / 0 |    nan    |    nan    |
 | t#bar{t} PS | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0.0386868 / -0.0386868 | 0 / 0 | 0 / 0 |    nan    |    nan    |
 | t#bar{t} hdamp | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0.0223341 / -0.0223341 | 0 / 0 | 0 / 0 |    nan    |    nan    |
 | t#bar{t} PDF | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0.00743175 / -0.00743175 | 0 / 0 | 0 / 0 |    nan    |    nan    |
 | t#bar{t} A14 tune (ISR) | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0.0121968 / -0.0121968 | 0 / 0 | 0 / 0 |    nan    |    nan    |
 | t#bar{t} FSR | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0.0328008 / -0.0328008 | 0 / 0 | 0 / 0 |    nan    |    nan    |
 | t#bar{t} #mu_{R} and #mu_{F} | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 |    nan    |    nan    |
 | t#bar{t} #mu_{R} | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 |    nan    |    nan    |
 | t#bar{t} #mu_{F} | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 |    nan    |    nan    |
 | t#bar{t} non-prompt lep. (photon conv.) | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0.223173 / -0.223173 | 0 / 0 | 0 / 0 |    nan    |    nan    |
 | t#bar{t} non-prompt lep. (b-decay) | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0.0838433 / -0.0838433 | 0 / 0 | 0 / 0 |    nan    |    nan    |
 | Other fakes norm. | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 1 / -1 | 0 / 0 |    nan    |    nan    |
 | Other norm. | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0.5 / -0.5 |    nan    |    nan    |
 | GlobalReduction_JET_RelativeNonClosure_AFII | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0.0018672 / -0.00186721 | 0.000797418 / -0.000797383 |
 | GlobalReduction_JET_PunchThrough_AFII | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 4.63383e-08 / 4.63383e-08 | -2.63565e-08 / -2.63565e-08 |
 | GlobalReduction_JET_JER_DataVsMC_AFII | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0.00261155 / -0.00261155 | 0.000750207 / -0.000750207 |
 | Signal #mu_{R} and #mu_{F} | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0.0524274 / -0.0524274 | 0.0183547 / -0.0183547 |
 | Signal #mu_{R} | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 |
 | Signal #mu_{F} | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 |
 | #sigma_{t#bar{t}} | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 |    nan    | 0.055 / -0.055 |
