 |       | t#bar{t}Z+tWZ      | t#bar{t}W      | t#bar{t}H      | VV+LF      | VV+HF      | tZ      | t#bar{t}+Wt      | Other fakes      | Other      | FCNC (c)tZ      | FCNC t#bar{t}(cZ) |
 | GlobalReduction_JET_JER_EffectiveNP_4 | -0.00621458 / 0.00621386 | 0.0331455 / -0.0331649 | -0.000227388 / 0.000227387 | -0.00427876 / 0.00427842 | -0.00941128 / 0.00940962 | 0.00301654 / -0.00301671 | 0.0104292 / -0.0104312 | 0.0798402 / -0.0799449 | 0.52376 / -0.525008 | -0.0345966 / 0.0345735 | 0.0215719 / -0.0215802 |
 | GlobalReduction_JET_JER_EffectiveNP_5 | 0.0024719 / -0.00247198 | 0.00830225 / -0.00830306 | 0.00845376 / -0.00845459 | 0.00331117 / -0.0033113 | -0.012119 / 0.0121172 | -0.00578144 / 0.00578102 | -0.0194088 / 0.019404 | 0.0330755 / -0.0330869 | 1.38088 / -1 | -0.00562046 / 0.00562008 | -0.00686269 / 0.00686211 |
 | GlobalReduction_JET_JER_EffectiveNP_6 | 0.000370401 / -0.000370397 | 0.0132737 / -0.0132684 | 0.0013421 / -0.00134205 | 0.0156423 / -0.015635 | -0.0170491 / 0.0170569 | -0.0117694 / 0.0117732 | 0.00555915 / -0.00555826 | -0.015503 / 0.0155095 | 1.5788 / -1 | -0.00361731 / 0.00361768 | 0.0470909 / -0.047018 |
 | GlobalReduction_JET_JER_EffectiveNP_7restTerm | 0.000956586 / -0.000956603 | 0.0192872 / -0.0192943 | 0.00331556 / -0.00331577 | 0.00260676 / -0.00260689 | -0.00562506 / 0.00562446 | 0.00823724 / -0.00823852 | 0.0395673 / -0.0395972 | 0.0870675 / -0.0872139 | 1.25999 / -0.999937 | -0.0195447 / 0.0195376 | 0.053977 / -0.0540327 |
 | GlobalReduction_JET_Pileup_OffsetMu | -0.00448986 / 0.00449023 | -0.00584207 / 0.00584256 | -0.0118395 / 0.011842 | -0.00820909 / 0.00820887 | 0.00389503 / -0.00389487 | 0.00615954 / -0.00615894 | 0.0111564 / -0.0111545 | 0.113816 / -0.113734 | -0.0545958 / 0.0546587 | 0.00950347 / -0.00950215 | -0.00812208 / 0.00812319 |
 | GlobalReduction_JET_Pileup_OffsetNPV | -0.00961671 / 0.0096156 | -0.0168003 / 0.0167973 | -0.0334446 / 0.0334315 | -0.00931891 / 0.00931778 | -0.00661204 / 0.00661157 | 0.00164947 / -0.0016495 | -0.037061 / 0.0370447 | -0.0301327 / 0.0301222 | -0.0210156 / 0.0210106 | 0.00378828 / -0.00378869 | -0.0313003 / 0.0312888 |
 | GlobalReduction_JET_Pileup_PtTerm | 0.000795694 / -0.000795647 | -0.0030386 / 0.00303848 | -0.00158141 / 0.00158138 | -0.00990096 / 0.00989991 | -0.00540016 / 0.00539977 | 0.00501194 / -0.00501221 | 0.015112 / -0.0151143 | -0.0416129 / 0.0415939 | 0.272402 / -0.07813 | 0.00905517 / -0.0090557 | -0.000702598 / 0.000702578 |
 | GlobalReduction_JET_Pileup_RhoTopology | -0.044448 / 0.0444705 | -0.045715 / 0.0457384 | -0.0715656 / 0.0716027 | 0.0147019 / -0.014697 | -0.0140889 / 0.0140918 | -0.00848638 / 0.00848763 | -0.00505783 / 0.00505825 | -0.0958035 / 0.0958353 | 0.128301 / 0.142513 | -0.00962005 / 0.00962127 | -0.0337118 / 0.0337266 |
 | GlobalReduction_JET_SingleParticle_HighPt | 2.70876e-08 / 2.70876e-08 | 3.54492e-08 / 3.54492e-08 | 3.53431e-08 / 3.53431e-08 | -4.98225e-08 / -4.98225e-08 | 1.20666e-08 / 1.20666e-08 | 1.38715e-09 / 1.38715e-09 | -1.50007e-08 / -1.50007e-08 | -5.34535e-10 / -5.34535e-10 | -2.39581e-08 / -2.39581e-08 | 3.062e-08 / 3.062e-08 | 2.39383e-08 / 2.39383e-08 |
 | MET_SoftTrk_ResoPara | -0.0110323 / 0.0110302 | 0.0079475 / -0.0079485 | 0.00588772 / -0.00588828 | -0.00754474 / 0.0075438 | -0.00621657 / 0.00621594 | -0.0307991 / 0.0307828 | 0.0118537 / -0.0118559 | 0.0550689 / -0.0551127 | 0.781432 / -0.773372 | -0.021397 / 0.0213893 | -0.000389655 / 0.000389652 |
 | MET_SoftTrk_ResoPerp | 0.00687935 / -0.00687858 | 0.0233613 / -0.0233518 | -0.00403268 / 0.00403292 | -0.00323666 / 0.00323682 | -0.00850157 / 0.00850265 | -0.0349693 / 0.034985 | 0.0412759 / -0.0412438 | -0.0598175 / 0.0598564 | 1.49927 / -1 | -0.0493324 / 0.049361 | -0.000136986 / 0.000136986 |
