 |       | t#bar{t}Z+tWZ      | t#bar{t}W      | t#bar{t}H      | VV+LF      | VV+HF      | tZ      | t#bar{t}+Wt      | Other fakes      | Other      | FCNC (c)tZ      | FCNC t#bar{t}(cZ) |
 | MET_SoftTrk_Scale | 0.00291447 / -0.00291462 | 0.00212439 / -0.00212446 | 0.00726657 / -0.00726754 | -3.13484e-05 / 3.13286e-05 | 0.00351192 / -0.00351207 | 0.00347477 / -0.00347499 | 0.00260081 / -0.00260101 | -0.03827 / 0.0382469 | -0.0484303 / 0.0483942 | 0.0024658 / -0.00246591 | 0.00304937 / -0.00304953 |
 | MUON_ID | -0.00171504 / 0.00171504 | 0.00499788 / -0.00499787 | -0.000559433 / 0.000559389 | 0.00236448 / -0.00236439 | 0.000783057 / -0.00078309 | 0.000461764 / -0.00046177 | -0.00160745 / 0.00160747 | 0.00646531 / 0.002197 | -0.000695021 / 0.000695016 | 0.000586447 / -0.000586446 | 0.000189536 / -0.000189444 |
 | MUON_MS | 0.00016112 / -0.000161122 | 0.00327641 / -0.00327654 | 0.000381733 / -0.000381778 | -0.00195771 / 0.00195767 | 7.66869e-06 / -7.70151e-06 | 4.91578e-05 / -4.90968e-05 | -0.00387924 / 0.00387918 | -0.0257031 / 0.0256996 | -0.000840769 / 0.00084076 | -0.000786442 / 0.000786439 | 0.00124101 / -0.00124103 |
 | MUON_SCALE | -0.000249747 / 0.000249745 | -0.00012785 / 0.000127787 | -0.00133139 / 0.00133134 | -0.000125706 / 0.000125794 | -3.92197e-05 / 3.91867e-05 | -0.000299911 / 0.000299904 | 0.00204719 / -0.00204719 | -0.00930385 / 0.0180889 | 0.0486548 / -0.0486736 | -0.000281781 / 0.000281782 | 0.000411528 / -0.000411538 |
 | MUON_SAGITTA_RESBIAS | -1.02629e-09 / -1.02629e-09 | -3.19469e-08 / -3.19469e-08 | 8.95764e-09 / 8.95764e-09 | -1.02227e-08 / -1.02227e-08 | -2.75972e-06 / 2.82277e-06 | 5.03859e-06 / -5.04463e-06 | -4.38487e-08 / -4.38487e-08 | -3.33412e-08 / -3.33412e-08 | -2.67342e-09 / -2.67342e-09 | 1.63433e-05 / -1.63425e-05 | 4.71621e-08 / 4.71621e-08 |
 | MUON_SAGITTA_RHO | -1.02629e-09 / -1.02629e-09 | -3.19469e-08 / -3.19469e-08 | 8.95764e-09 / 8.95764e-09 | -1.02227e-08 / -1.02227e-08 | 3.15279e-08 / 3.15279e-08 | 3.08157e-08 / 3.08157e-08 | -4.38487e-08 / -4.38487e-08 | -3.33412e-08 / -3.33412e-08 | -2.67342e-09 / -2.67342e-09 | -3.92049e-08 / -3.92049e-08 | 4.71621e-08 / 4.71621e-08 |
 | t#bar{t}Z norm. | 0.0661202 / -0.0655532 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 |
 | t#bar{t}Z QCD | -0.057294 / 0.0572494 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 |
 | t#bar{t}Z Generator | 0.0962039 / -0.0963598 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 |
 | t#bar{t}Z #mu_{R} and #mu_{F} | 0.0166877 / -0.0166904 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 |
 | t#bar{t}Z #mu_{R} | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 |
 | t#bar{t}Z #mu_{F} | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 |
 | tWZ norm. | 0.0828987 / -0.0830826 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 |
 | tWZ DR | 0.059455 / -0.0596151 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 |
 | Luminosity | 0.016724 / -0.0167282 | 0.016724 / -0.0167282 | 0.016724 / -0.0167282 | 0.016724 / -0.0167282 | 0.016724 / -0.0167282 | 0.016724 / -0.0167282 | 0 / 0 | 0.016724 / -0.0167282 | 0.016724 / -0.0167282 | 0.016724 / -0.0167282 | 0.016724 / -0.0167282 |
 | stat_SR2_bin_0 | 0.00171402 / -0.00171402 | 0.00430258 / -0.00430258 | 0.00283197 / -0.00283197 | 0.00836032 / -0.00836032 | 0.00648955 / -0.00648955 | 0.00318278 / -0.00318278 | 0.00354209 / -0.00354209 | 0.00497619 / -0.00497619 | 0.00425051 / -0.00425051 | 0.000713433 / -0.000713433 | 0.00152589 / -0.00152589 |
 | stat_SR2_bin_1 | 0.00172704 / -0.00172704 | 0.00356138 / -0.00356138 | 0.00354918 / -0.00354918 | 0.00447552 / -0.00447552 | 0.00404022 / -0.00404022 | 0.00252468 / -0.00252468 | 0.00376487 / -0.00376487 | 0.00454151 / -0.00454151 | 0.00223838 / -0.00223838 | 0.000863354 / -0.000863354 | 0.00180549 / -0.00180549 |
 | stat_SR2_bin_2 | 0.0017174 / -0.0017174 | 0.00352972 / -0.00352972 | 0.00385653 / -0.00385653 | 0.00307948 / -0.00307948 | 0.00315907 / -0.00315907 | 0.00277337 / -0.00277337 | 0.00347494 / -0.00347494 | 0.00418676 / -0.00418676 | 0.00516487 / -0.00516487 | 0.00104554 / -0.00104554 | 0.00241188 / -0.00241188 |
 | stat_SR2_bin_3 | 0.00209285 / -0.00209285 | 0.00370888 / -0.00370888 | 0.00344895 / -0.00344895 | 0.00213329 / -0.00213329 | 0.00261749 / -0.00261749 | 0.00308074 / -0.00308074 | 0.00364606 / -0.00364606 | 0.0034925 / -0.0034925 | 0.000353367 / -0.000353367 | 0.00129429 / -0.00129429 | 0.00249973 / -0.00249973 |
 | stat_SR2_bin_4 | 0.00215778 / -0.00215778 | 0.00338891 / -0.00338891 | 0.00285482 / -0.00285482 | 0.0020962 / -0.0020962 | 0.00218469 / -0.00218469 | 0.00292121 / -0.00292121 | 0.00346924 / -0.00346924 | 0.00227322 / -0.00227322 | 0.00274474 / -0.00274474 | 0.00147425 / -0.00147425 | 0.00278059 / -0.00278059 |
 | stat_SR2_bin_5 | 0.00305419 / -0.00305419 | 0.00331813 / -0.00331813 | 0.00318555 / -0.00318555 | 0.0020778 / -0.0020778 | 0.00225503 / -0.00225503 | 0.00301733 / -0.00301733 | 0.00341103 / -0.00341103 | 0.00185363 / -0.00185363 | 0.00349198 / -0.00349198 | 0.0021957 / -0.0021957 | 0.00342144 / -0.00342144 |
 | stat_SR2_bin_6 | 0.00294263 / -0.00294263 | 0.00182545 / -0.00182545 | 0.00216522 / -0.00216522 | 0.001572 / -0.001572 | 0.00185481 / -0.00185481 | 0.00233732 / -0.00233732 | 0.00213338 / -0.00213338 | 0.00284711 / -0.00284711 | 0.000331678 / -0.000331678 | 0.00233633 / -0.00233633 | 0.00298786 / -0.00298786 |
 | stat_SR2_bin_7 | 0.00367706 / -0.00367706 | 0.00142682 / -0.00142682 | 0.00206386 / -0.00206386 | 0.00143513 / -0.00143513 | 0.00197337 / -0.00197337 | 0.00236577 / -0.00236577 | 0.00154539 / -0.00154539 | 0.000376625 / -0.000376625 | 0.00477324 / -0.00477324 | 0.00355016 / -0.00355016 | 0.00350062 / -0.00350062 |
 | stat_SR2_bin_8 | 0.0037361 / -0.0037361 | 0.000586849 / -0.000586849 | 0.00127591 / -0.00127591 | 0.00112163 / -0.00112163 | 0.0012432 / -0.0012432 | 0.00222311 / -0.00222311 | 0.000418865 / -0.000418865 | 0.0012237 / -0.0012237 | 0.00327741 / -0.00327741 | 0.00495774 / -0.00495774 | 0.00298704 / -0.00298704 |
 | stat_SR2_bin_9 | 0.00226439 / -0.00226439 | 0.000193237 / -0.000193237 | 0.000326261 / -0.000326261 | 0.000435139 / -0.000435139 | 0.000529935 / -0.000529935 | 0.0010804 / -0.0010804 | 0.000239019 / -0.000239019 | 4.45442e-05 / -4.45442e-05 | 9.88102e-05 / -9.88102e-05 | 0.00555482 / -0.00555482 | 0.00132647 / -0.00132647 |
 | t#bar{t}W norm. | 0 / 0 | 0.148195 / -0.148221 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 |
 | t#bar{t}H norm. | 0 / 0 | 0 / 0 | 0.148713 / -0.148889 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 |
 | VV+LF norm. | 0 / 0 | 0 / 0 | 0 / 0 | 0.19088 / -0.189594 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 |
 | VV+LF Generator | 0 / 0 | 0 / 0 | 0 / 0 | 0.168599 / -0.168464 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 |
 | VV+LF_1_Jet | 0 / 0 | 0 / 0 | 0 / 0 | 0.143899 / -0.142934 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 |
 | VV+LF_2_Jet | 0 / 0 | 0 / 0 | 0 / 0 | 0.137344 / -0.137623 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 |
 | VV+LF_3_Jet | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 |
 | VV+LF_4_Jet | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 |
 | VV+LF_5_Jet | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 |
 | VV+HF norm. | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0.213674 / -0.188645 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 |
 | VV+HF Generator | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0.150437 / -0.149863 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 |
 | VV+HF_1_Jet | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0.104517 / -0.100968 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 |
 | VV+HF_2_Jet | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0.111384 / -0.115226 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 |
 | VV+HF_3_Jet | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 |
 | VV+HF_4_Jet | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 |
 | VV+HF_5_Jet | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 |
 | tZ norm. | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0.128207 / -0.129546 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 |
 | tZ QCD | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | -0.0671549 / 0.0670625 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 |
 | #mu_{t#bar{t}+Wt} | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0.272074 / -0.272074 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 |
 | t#bar{t} PS | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0.271513 / -0.272249 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 |
 | t#bar{t} hdamp | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0.0786163 / -0.0788104 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 |
 | t#bar{t} PDF | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0.0113526 / -0.0113535 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 |
 | t#bar{t} A14 tune (ISR) | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0.00470399 / -0.00470421 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 |
 | t#bar{t} FSR | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0.0654023 / -0.0649343 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 |
 | t#bar{t} #mu_{R} and #mu_{F} | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 |
 | t#bar{t} #mu_{R} | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 |
 | t#bar{t} #mu_{F} | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 |
 | t#bar{t} non-prompt lep. (photon conv.) | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0.0677349 / -0.0668483 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 |
 | t#bar{t} non-prompt lep. (b-decay) | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0.152197 / -0.152683 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 |
 | Other fakes norm. | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0.737707 / -0.699069 | 0 / 0 | 0 / 0 | 0 / 0 |
 | Other norm. | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0.541109 / -0.511914 | 0 / 0 | 0 / 0 |
 | #mu | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 45.0734 / -45.0734 | 45.0734 / -45.0734 |
 | GlobalReduction_JET_RelativeNonClosure_AFII | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | -0.00149398 / 0.00149397 | -0.00302167 / 0.0030216 |
 | GlobalReduction_JET_PunchThrough_AFII | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | -2.18826e-05 / 2.18833e-05 | 4.71621e-08 / 4.71621e-08 |
 | GlobalReduction_JET_JER_DataVsMC_AFII | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | -0.0024966 / 0.00249656 | -0.00156164 / 0.00156163 |
 | Signal #mu_{R} and #mu_{F} | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0.0238457 / -0.0238495 | 0.0215705 / -0.0215736 |
 | Signal #mu_{R} | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 |
 | Signal #mu_{F} | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 |
 | #sigma_{t#bar{t}} | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0.0546244 / -0.0546444 |
