 |       | t#bar{t}Z+tWZ      | t#bar{t}W      | t#bar{t}H      | VV+LF      | VV+HF      | tZ      | t#bar{t}+Wt      | Other fakes      | Other      | FCNC (c)tZ      | FCNC t#bar{t}(cZ) |
 | GlobalReduction_JET_EtaIntercalibration_TotalStat | -0.000141471 / 0.000141477 | -0.000677589 / 0.000677613 | -0.00057425 / 0.00057431 | 0.000798958 / -0.000798905 | 0.000811777 / -0.000811754 | -0.000893406 / 0.000893451 | -0.00031555 / 0.000315564 | -5.0306e-06 / 5.04993e-06 | 0.000557316 / -0.000557269 | 2.19174e-05 / -2.19151e-05 | 0.00605436 / -0.00605435 |
 | GlobalReduction_JET_Flavor_Composition | -0.0013486 / 0.00134861 | -0.000197082 / 0.000197106 | -0.00037192 / 0.000371911 | 0.0945649 / -0.0945649 | 0.0138482 / -0.0138482 | -0.00158971 / 0.00158969 | 0.00106511 / -0.0010651 | 0.0326421 / -0.0326421 | 0.00478257 / -0.00478253 | 0.000613476 / -0.000613473 | -0.00126306 / 0.00126306 |
 | GlobalReduction_JET_Flavor_Response | 0.000584814 / -0.000584807 | 0.000290474 / -0.000290522 | 0.000204397 / -0.000204406 | -0.0802943 / 0.0802943 | -0.00184776 / 0.00184769 | 0.00137989 / -0.00137985 | -0.000313681 / 0.000313695 | -0.0330547 / 0.0330546 | -0.00294174 / 0.00294171 | -0.000662336 / 0.000662338 | 0.00101707 / -0.00101707 |
 | GlobalReduction_JET_PunchThrough_MC16 | 3.31398e-09 / 3.31398e-09 | -5.97688e-08 / 8.40955e-08 | -2.11558e-07 / 2.0291e-07 | 4.03497e-07 / -4.26288e-07 | -3.9967e-08 / -3.9967e-08 | -2.41747e-07 / 2.86206e-07 | 1.19227e-07 / -1.05077e-07 | -2.12588e-08 / -2.12588e-08 | 2.3706e-08 / -5.82488e-08 |    nan    |    nan    |
 | GlobalReduction_JET_JER_DataVsMC_MC16 | 0.00255027 / -0.00255027 | 0.00358497 / -0.00358497 | 0.000336267 / -0.000336267 | -0.000146167 / 0.000146167 | -0.00373226 / 0.00373226 | 0.00658063 / -0.00658063 | -0.00146047 / 0.00146047 | 0.00050215 / -0.00050215 | 0.00228681 / -0.00228681 |    nan    |    nan    |
 | GlobalReduction_JET_JER_EffectiveNP_1 | 0.00480272 / -0.00480272 | 0.0057825 / -0.0057825 | 0.00111685 / -0.00111685 | 0.0619532 / -0.0619532 | 0.01543 / -0.01543 | 0.00563216 / -0.00563216 | -0.00325041 / 0.00325041 | 0.00126951 / -0.00126951 | -0.0014073 / 0.0014073 | 0.0149843 / -0.0149843 | 0.00536962 / -0.00536962 |
 | GlobalReduction_JET_JER_EffectiveNP_2 | 0.0064952 / -0.0064952 | 0.00622459 / -0.00622459 | 0.000626395 / -0.000626395 | 0.129222 / -0.129222 | -0.00342526 / 0.00342526 | 0.00155445 / -0.00155445 | -0.00677743 / 0.00677743 | -0.113614 / 0.113614 | 0.0041194 / -0.0041194 | 0.0154248 / -0.0154248 | 0.00887276 / -0.00887276 |
 | GlobalReduction_JET_JER_EffectiveNP_3 | 0.00499997 / -0.00499997 | 0.00590147 / -0.00590147 | -4.35624e-06 / 4.35624e-06 | 0.133989 / -0.133989 | 0.013336 / -0.013336 | 0.00490939 / -0.00490939 | -0.00453013 / 0.00453013 | -0.0037099 / 0.0037099 | 0.00294753 / -0.00294753 | 0.0150477 / -0.0150477 | 0.0150877 / -0.0150877 |
 | GlobalReduction_JET_JER_EffectiveNP_4 | 0.00594468 / -0.00594468 | 0.00576761 / -0.00576761 | -6.8806e-05 / 6.8806e-05 | 0.125486 / -0.125486 | -0.01949 / 0.01949 | -0.0032036 / 0.0032036 | -0.00440557 / 0.00440557 | -0.109673 / 0.109673 | 0.00360759 / -0.00360759 | 0.0149491 / -0.0149491 | 0.0196232 / -0.0196232 |
 | GlobalReduction_JET_JER_EffectiveNP_5 | 0.00507209 / -0.00507209 | 0.00338162 / -0.00338162 | 0.000725729 / -0.000725729 | -0.00753517 / 0.00753517 | 0.0154064 / -0.0154064 | 0.00156646 / -0.00156646 | -0.00373012 / 0.00373012 | 0.000837219 / -0.000837219 | 0.00573423 / -0.00573423 | 0.00987155 / -0.00987155 | 0.0252826 / -0.0252826 |
 | GlobalReduction_JET_JER_EffectiveNP_6 | 0.00276193 / -0.00276193 | 0.00326106 / -0.00326106 | 0.00112652 / -0.00112652 | -0.00948426 / 0.00948426 | -0.0120124 / 0.0120124 | -0.000629826 / 0.000629826 | -0.00283388 / 0.00283388 | 0.00113926 / -0.00113926 | -0.000450563 / 0.000450563 | 0.00996487 / -0.00996487 | 0.0252942 / -0.0252942 |
 | GlobalReduction_JET_JER_EffectiveNP_7restTerm | 0.00344942 / -0.00344942 | 0.00445096 / -0.00445096 | 0.000359823 / -0.000359823 | 0.0477603 / -0.0477603 | -0.0125319 / 0.0125319 | 0.00448155 / -0.00448155 | -0.00360047 / 0.00360047 | 0.00110513 / -0.00110513 | 0.00395188 / -0.00395188 | 0.0149893 / -0.0149893 | 0.0253246 / -0.0253246 |
 | GlobalReduction_JET_Pileup_OffsetMu | 0.000543897 / -0.00054389 | 0.000341258 / -0.000341234 | -0.000390778 / 0.00039077 | 0.00240459 / -0.00240454 | 0.00750579 / -0.00750587 | -0.00101114 / 0.00101118 | -0.000797429 / 0.000797368 | -1.8327e-05 / 1.82845e-05 | 0.000570019 / -0.000569972 | 0.00395983 / -0.00395983 | 0.00616878 / -0.00616877 |
 | GlobalReduction_JET_Pileup_OffsetNPV | -0.00211567 / 0.00211568 | -0.00146532 / 0.00146534 | -0.00121571 / 0.00121577 | 0.0116605 / -0.0116605 | 0.0125855 / -0.0125856 | 0.00179506 / -0.00179508 | 0.00154983 / -0.00154982 | 2.34794e-05 / -2.35219e-05 | -0.00188584 / 0.0018858 | -2.28133e-05 / 2.28156e-05 | 0.0151647 / -0.0151647 |
 | GlobalReduction_JET_Pileup_PtTerm | 0.000286039 / -0.000286033 | 3.39642e-05 / -3.39398e-05 | -4.8787e-07 / 4.79222e-07 | -0.000149637 / 0.000149614 | -0.00010292 / 0.000102943 | -2.99391e-05 / 2.99176e-05 | -7.20802e-06 / 7.22216e-06 | 0.000103258 / -0.000103238 | -1.29251e-05 / 1.29726e-05 | 3.68276e-05 / -3.68253e-05 | 4.93618e-05 / -4.93593e-05 |
 | GlobalReduction_JET_Pileup_RhoTopology | -0.0031251 / 0.00312511 | -0.00363012 / 0.00363007 | -0.00415684 / 0.00415683 | 0.0866739 / -0.086674 | 0.0338817 / -0.0338817 | -0.00120107 / 0.00120105 | 0.00314029 / -0.00314028 | 0.0326231 / -0.0326231 | -0.00229651 / 0.00229648 | 0.000972488 / -0.000972486 | 0.0290349 / -0.0290349 |
 | GlobalReduction_JET_SingleParticle_HighPt | 3.31398e-09 / 3.31398e-09 | 1.21634e-08 / 1.21634e-08 | -4.3243e-09 / -4.3243e-09 | 2.63221e-08 / 2.63221e-08 | -3.9967e-08 / -3.9967e-08 | 2.22293e-08 / 2.22293e-08 | -3.0309e-08 / -3.0309e-08 | -2.12588e-08 / -2.12588e-08 | 2.3706e-08 / 2.3706e-08 | 1.1403e-09 / 1.1403e-09 | 1.26436e-09 / 1.26436e-09 |
