 |       | t#bar{t}Z+tWZ      | t#bar{t}W      | t#bar{t}H      | VV+LF      | VV+HF      | tZ      | t#bar{t}+Wt      | Other fakes      | Other      | FCNC (c)tZ      | FCNC t#bar{t}(cZ) |
 | GlobalReduction_JET_Flavor_Response | 0.0269887 / -0.0268618 | 0.0170268 / -0.0169758 | 0.0362529 / -0.0360265 | -0.0162763 / 0.0163247 | 0.000727669 / -0.000727567 | 0.00632863 / -0.00632146 | 0.00994114 / -0.00992341 | 0.00598252 / -0.00597616 | -0.0434037 / 0.0437592 | 0.00896638 / -0.00895209 | 0.0238078 / -0.0237087 |
 | GlobalReduction_JET_PunchThrough_MC16 | 7.05238e-05 / -7.04985e-05 | -1.48114e-07 / 2.08596e-07 | 2.6244e-08 / 2.6244e-08 | 3.98298e-05 / -3.98608e-05 | -5.73214e-05 / 5.72722e-05 | 3.61328e-05 / -3.61766e-05 | -7.95179e-09 / -7.95179e-09 | 2.01625e-08 / 2.01625e-08 | -6.85267e-09 / -6.85267e-09 | 0 / 0 | 0 / 0 |
 | GlobalReduction_JET_JER_DataVsMC_MC16 | 0.000374315 / -0.000374312 | 0.0133292 / -0.0133247 | 0.0126307 / -0.0126267 | 0.0120049 / -0.0120013 | -0.00428155 / 0.00428204 | -0.00102256 / 0.00102259 | -0.00282811 / 0.00282832 | 0.0120838 / -0.0120802 | 0.0022445 / -0.00224437 | 0 / 0 | 0 / 0 |
 | GlobalReduction_JET_JER_EffectiveNP_1 | -0.00732905 / 0.00732745 | -0.0150903 / 0.0150836 | 0.027161 / -0.0271828 | 0.0148864 / -0.014893 | -0.00666273 / 0.00666142 | -0.00466479 / 0.00466415 | 0.0235444 / -0.0235607 | 0.0557883 / -0.0558798 | -0.180871 / 0.179877 | 0.00681678 / -0.00681815 | -0.00481504 / 0.00481435 |
 | GlobalReduction_JET_JER_EffectiveNP_2 | -0.00325728 / 0.00325825 | -0.0257391 / 0.0257976 | 0.0124102 / -0.0123958 | 0.0259461 / -0.025882 | -0.00840118 / 0.00840758 | -0.0075065 / 0.00751162 | 0.0059243 / -0.00592105 | 0.0326576 / -0.0325551 | 0.0156662 / -0.0156431 | 0.00529204 / -0.00528945 | -0.00791847 / 0.00792416 |
 | GlobalReduction_JET_JER_EffectiveNP_3 | -0.00230878 / 0.00230912 | -0.0228963 / 0.0229288 | 0.0304755 / -0.0304121 | 0.0129583 / -0.0129472 | -0.00380194 / 0.00380287 | -0.00344507 / 0.00344584 | 0.0131587 / -0.0131472 | 0.0196146 / -0.0195888 | -0.181238 / 0.18262 | 0.00843688 / -0.00843221 | -0.00795897 / 0.00796301 |
 | GlobalReduction_JET_JER_EffectiveNP_4 | -0.00489748 / 0.00489768 | -0.0207804 / 0.0207846 | 0.0216573 / -0.0216545 | 0.0268114 / -0.0268074 | 0.000777321 / -0.000777316 | -0.00463205 / 0.00463223 | 0.00985521 / -0.00985453 | -0.0105323 / 0.0105333 | 0.0150395 / -0.015038 | 0.00808026 / -0.00807979 | -0.00740521 / 0.00740568 |
 | GlobalReduction_JET_JER_EffectiveNP_5 | -0.00932998 / 0.00932945 | -0.00623523 / 0.00623498 | 0.00500975 / -0.00500992 | -0.000172607 / 0.000172607 | -0.00236927 / 0.00236923 | -0.00278732 / 0.00278727 | 0.00752329 / -0.00752369 | 0.0666976 / -0.0667451 | -0.0855832 / 0.0855714 | 0.00682019 / -0.00682052 | -0.00714925 / 0.00714893 |
 | GlobalReduction_JET_JER_EffectiveNP_6 | -0.00230301 / 0.00230375 | -0.01941 / 0.0194616 | 0.0106772 / -0.0106611 | -0.00136942 / 0.00136968 | 0.00228948 / -0.00228874 | -0.0024254 / 0.00242622 | 0.00538332 / -0.00537925 | 0.0787502 / -0.0778202 | -0.177901 / 0.181481 | 0.00645269 / -0.00644683 | -0.00623652 / 0.00624192 |
 | GlobalReduction_JET_JER_EffectiveNP_7restTerm | -0.00224632 / 0.00224674 | -0.00541424 / 0.00541673 | 0.0207868 / -0.0207518 | 0.0178309 / -0.017805 | -0.00241611 / 0.0024166 | -0.00299433 / 0.00299508 | 0.00749025 / -0.0074856 | 0.0157967 / -0.0157763 | -0.183826 / 0.187604 | 0.00849398 / -0.00848801 | -0.00423337 / 0.00423489 |
