 |       | t#bar{t}Z+tWZ      | t#bar{t}W      | t#bar{t}H      | VV+LF      | VV+HF      | tZ      | t#bar{t}+Wt      | Other fakes      | Other      | FCNC (c)tZ      | FCNC t#bar{t}(cZ) |
 | GlobalReduction_JET_EtaIntercalibration_NonClosure_posEta | -0.000786479 / 0.000786477 | -0.000674852 / 0.000674849 | -0.000129948 / 0.000129939 | -0.000481585 / 0.000481586 | -0.000604154 / 0.00060411 | -0.000316135 / 0.000316142 | 0.00126381 / -0.00126378 | 1.56572e-05 / -1.5645e-05 | 9.43747e-06 / -9.46866e-06 | -nan / -nan | -nan / -nan |
 | GlobalReduction_JET_EtaIntercalibration_TotalStat | -0.00516825 / 0.00516805 | -0.00449847 / 0.00449833 | -0.00967228 / 0.00967158 | 0.00166004 / -0.00166006 | -0.000342506 / 0.000342463 | -0.00196198 / 0.00196196 | -0.000868424 / 0.00086846 | 0.0240087 / -0.0240129 | -0.0019535 / 0.0019535 | -nan / -nan | -nan / -nan |
 | GlobalReduction_JET_Flavor_Composition | -0.0497901 / 0.0498623 | -0.0219126 / 0.0219285 | -0.0553325 / 0.0554192 | 0.0394633 / -0.0393986 | -0.00247105 / 0.00247132 | -0.0142811 / 0.0142881 | -0.0224925 / 0.0225092 | 0.0622078 / -0.0620352 | 0.0450702 / -0.0449843 | -nan / -nan | -nan / -nan |
 | GlobalReduction_JET_PunchThrough_MC16 | 9.60048e-05 / -9.60029e-05 | -1.69559e-07 / 1.70078e-07 | 2.75861e-08 / 2.75861e-08 | 4.85203e-05 / -4.85177e-05 | -5.64131e-05 / 5.63712e-05 | 2.95573e-05 / -2.96169e-05 | -3.68881e-08 / -3.68881e-08 | -3.33412e-08 / -3.33412e-08 | -1.57057e-08 / -1.57057e-08 | -nan / -nan | -nan / -nan |
 | GlobalReduction_JET_JER_DataVsMC_MC16 | -0.000593768 / 0.000593767 | 0.0112582 / -0.0112589 | 0.011672 / -0.0116727 | 0.0122433 / -0.0122441 | -0.00404969 / 0.00404962 | -0.00126968 / 0.00126967 | -0.00434283 / 0.00434274 | 0.012205 / -0.0122058 | 0.00196697 / -0.00196699 | -nan / -nan | -nan / -nan |
 | GlobalReduction_JET_JER_EffectiveNP_1 | -0.00570968 / 0.00570931 | -0.00906513 / 0.0090642 | 0.025152 / -0.025159 | 0.0147914 / -0.0147938 | -0.00622616 / 0.00622573 | -0.00510528 / 0.00510498 | 0.0201249 / -0.0201294 | 0.0569098 / -0.0569452 | -0.182932 / 0.182521 | -nan / -nan | -nan / -nan |
 | GlobalReduction_JET_JER_EffectiveNP_2 | -0.000677796 / 0.000677801 | -0.0242532 / 0.0242588 | 0.0109503 / -0.0109489 | 0.0247473 / -0.0247392 | -0.00769406 / 0.00769469 | -0.00797719 / 0.00797787 | 0.00247972 / -0.00247965 | 0.0341979 / -0.0341817 | 0.0158351 / -0.015832 | -nan / -nan | -nan / -nan |
 | GlobalReduction_JET_JER_EffectiveNP_3 | -0.00156839 / 0.00156852 | -0.0213264 / 0.0213498 | 0.0269824 / -0.0269412 | 0.0133771 / -0.0133672 | -0.00293406 / 0.00293452 | -0.00381768 / 0.00381846 | 0.0105459 / -0.0105397 | 0.0197889 / -0.019767 | -0.182368 / 0.183487 | -nan / -nan | -nan / -nan |
 | GlobalReduction_JET_JER_EffectiveNP_4 | -0.00423747 / 0.00423725 | -0.0197581 / 0.0197531 | 0.0190451 / -0.0190494 | 0.0261627 / -0.0261707 | 0.00163824 / -0.00163827 | -0.00496646 / 0.00496615 | 0.00638144 / -0.00638193 | -0.0106772 / 0.0106758 | 0.0159574 / -0.0159604 | -nan / -nan | -nan / -nan |
 | GlobalReduction_JET_JER_EffectiveNP_5 | -0.00906636 / 0.00906605 | -0.00514946 / 0.00514937 | 0.00343299 / -0.00343303 | -0.000333968 / 0.000333967 | -0.00188198 / 0.00188196 | -0.00318942 / 0.00318938 | 0.00473644 / -0.00473652 | 0.0678657 / -0.0678668 | -0.0855865 / 0.0855324 | -nan / -nan | -nan / -nan |
 | GlobalReduction_JET_JER_EffectiveNP_6 | -0.00249255 / 0.00249275 | -0.0201942 / 0.0202069 | 0.00706159 / -0.00705991 | -0.00114493 / 0.00114498 | 0.00219968 / -0.00219952 | -0.00284979 / 0.00285005 | 0.00284266 / -0.00284239 | 0.0782082 / -0.0779631 | -0.18115 / 0.181668 | -nan / -nan | -nan / -nan |
 | GlobalReduction_JET_JER_EffectiveNP_7restTerm | -0.00311695 / 0.00311683 | -0.00839741 / 0.00839658 | 0.0184437 / -0.0184477 | 0.0173724 / -0.017376 | -0.00214852 / 0.00214846 | -0.00343404 / 0.0034339 | 0.00504445 / -0.00504475 | 0.0160818 / -0.0160849 | -0.182753 / 0.182387 | -nan / -nan | -nan / -nan |
 | GlobalReduction_JET_Pileup_OffsetMu | -0.00784854 / 0.00784975 | -0.00478566 / 0.0047861 | -0.0105314 / 0.0105337 | 0.00816735 / -0.00816613 | -0.00300694 / 0.00300717 | -0.004119 / 0.00411933 | -0.00838965 / 0.00839097 | 0.0134188 / -0.0134156 | 0.0499071 / -0.0498706 | -nan / -nan | -nan / -nan |
