NUISANCE_PARAMETERS
-0.00028471   -0.000356607   -0.000168314   -0.000235292   -0.000124057   -0.000305405   -0.000387114   -0.000365822   -0.000324569   -0.00017381   -0.000313974   -0.000349275   -0.000456119   -0.00011206   0.00024625   0.000681801   0.000522996   -0.00149628   9.61665e-05   -0.00106778   0.00220342   0.00132117   0.00142204   0.00199681   0.00352426   -0.00391869   -0.00186067   -0.000957981   0.00048082   0.000246386   0.000797562   0.000639266   0.000234923   0.00120794   1.31676e-11   -0.000194619   0.000538214   0.000128948   -0.00257943   0.000294425   0.000472887   -0.00259355   -0.0150843   -0.00142469   -0.000525101   0.00150269   -0.00091205   0.00219487   -0.00215828   -0.00158803   1.31676e-11   -0.00116221   -0.00100912   -8.02611e-05   2.83366e-06   -1.08052e-05   -7.44952e-06   -0.00158966   -1.64416e-05   -1.89369e-05   0.000118007   -0.00116736   1.67509e-06   5.40526e-07   2.62018e-05   -3.1854e-05   0.000153971   0.00401856   -0.00203769   0.00266209   0.00115598   0.000341516   0.000487611   0.000376493   -0.00272006   0.00433897   0.0169602   -0.00427204   -0.00198832   -0.002502   0.00191184   -0.0143091   0.0216891   -0.000763823   -0.00896427   2.04235e-06   -1.31545e-05   2.08891e-06   -5.32162e-07   -0.000629963   1.39973e-06   -2.55498e-07   -4.38115e-06   -0.0011953   -0.00114839   -0.000237293   -0.00352727   -0.00419316   -0.00524543   1.31676e-11   -0.0074688   0.0027746   -0.00306527   -0.00284871   -0.00283323   -0.00226308   0.000641334   -0.006023   -0.00190723   -0.00386931   -0.00100357   -0.00287795   1.31676e-11   -0.00701933   -0.00125212   -0.000183791   0.000417286   0.00284097   0.000163469   -6.73207e-05   0.000728973   0.000810852   -0.00201221   0.00190772   0.000393999   0.00150342   -0.00214131   1   2.00903e-08   1.16443e-05   -0.00199032   -0.000616399   -6.65141e-05   -0.000870276   
0.00660221   -0.00090693   -0.000952601   -0.00106661   -0.00113022   -0.00135241   -0.00138077   -0.00146931   -0.00129525   0.000432463   0.000329694   0.000269719   1.2277e-05   -1.49809e-05   -0.000395006   -0.000159657   -0.00041909   0.00189543   6.9198e-05   0.00309161   -0.000260343   0.00247297   0.00255919   0.00262239   -0.00375342   0.0018071   0.000837459   0.000121688   -0.000272294   -0.000264544   -0.000295437   -0.000302848   2.89836e-05   -0.00104325   2.38075e-09   -0.00274602   0.00116915   0.000112274   -0.0033369   0.000909794   7.25815e-05   -0.0128764   -0.0706312   -0.00540193   7.54113e-05   8.65851e-05   -0.00228875   0.00332576   -0.00370918   -0.0104473   2.38075e-09   -0.000642797   -0.00666152   0.00019298   -1.44665e-05   -5.05131e-05   -0.000153015   -0.00233327   5.60196e-06   4.3077e-06   -0.000480044   -0.000669648   -4.51132e-07   -6.3347e-07   -9.02663e-06   3.79925e-05   0.000536986   0.0142033   -0.0152321   0.00466514   0.00445324   -0.000188499   -0.000372789   -0.00010642   0.00112572   0.00528238   0.00911825   -0.0255778   -0.0124154   -0.0173579   -0.00110638   0.00394566   0.0187825   -0.00100167   0.0192095   -9.58319e-07   4.40606e-06   -7.16327e-07   2.88159e-07   -0.00900043   3.2228e-07   6.31678e-07   1.76544e-06   0.0012071   0.00121214   -0.00186573   0.00358733   0.000733948   0.00433651   2.38075e-09   -0.0234112   -0.00236978   -0.00322187   0.00455808   0.00479231   0.000183843   0.000815211   0.00580358   -0.00128225   -0.000513573   0.000647387   0.00515192   2.38075e-09   -0.0215873   0.000224063   0.000475736   -0.000177544   0.000450959   -0.00277879   -0.00174584   0.000386729   -0.00235819   0.000713691   -0.00230623   -0.00285188   -0.00301985   1   -0.00214131   1.1081e-07   -4.23094e-06   -0.00729163   -0.0055467   -0.000783752   0.00166526   
-0.00114404   7.35492e-05   8.68271e-05   7.69285e-05   4.20371e-05   6.58168e-05   8.22851e-05   7.04861e-05   0.000100269   -8.46802e-05   -0.000123211   -7.79997e-05   -0.000183297   -0.000198876   -0.000205436   -5.41018e-05   -0.000257017   -0.00427903   -0.000905628   -0.00423111   0.00224988   0.000474305   0.00140964   0.00363346   0.0148187   0.00384844   0.00226356   0.000823219   -0.000849947   -0.000863054   -0.00130894   -0.00122789   -0.00084879   -0.000297703   2.69792e-09   -0.000493443   0.00149361   0.000345831   0.000787266   2.32933e-05   -0.000278005   0.000224873   -0.00317101   -0.000155032   -8.2744e-05   -0.000474873   -0.000384683   -0.00202474   0.00394492   -0.00373988   2.69792e-09   -0.00713462   0.00146777   -0.000520179   0.000258658   0.000790403   0.00300971   -0.00155146   1.18337e-05   9.94798e-06   0.00326487   -0.00859454   -7.1687e-07   -1.44003e-06   -1.9429e-05   2.37434e-05   0.000274284   -0.0051748   -0.00491137   0.00433308   -0.00499588   -0.00121819   -0.00182627   -0.00280136   -0.000242964   0.00810816   0.0244926   0.000332227   -0.00698197   -0.00988258   -0.0135829   -0.00286393   0.0360433   -0.000549348   -0.00107924   -3.09407e-06   8.4693e-06   -2.08071e-06   4.25214e-07   0.00354412   2.10156e-06   3.00116e-07   3.60105e-06   0.000778164   0.000481229   0.00108653   0.00211415   0.00210804   -0.00525825   2.69792e-09   -0.00121255   -0.00228514   0.00318599   0.00138797   -0.00187752   -0.00784255   -0.0112126   -0.00185233   -0.00408247   0.00405449   -0.00736047   0.00424971   2.69792e-09   0.00422276   0.00194965   -3.12599e-05   -0.000390667   -0.00332744   0.000242372   0.000959996   -0.00133715   0.00131184   0.00118285   -0.000259893   -0.000875725   1   -0.00301985   0.00150342   -2.89418e-08   -1.41009e-05   0.000617013   0.00273725   -0.000481056   0.000123352   
-0.00026674   1.73238e-05   6.51818e-05   3.71812e-05   4.63277e-05   1.32644e-05   9.7959e-06   9.87668e-06   2.63293e-05   -5.49132e-05   -0.000159143   -9.71169e-05   -0.000244642   -0.000242019   -0.000359506   -0.000109813   -0.000269306   -0.00571233   -0.00158617   -0.00842716   0.000364248   0.00441784   0.0045431   0.00588535   0.0171587   0.00191243   0.000580876   -0.000690126   -0.000582584   -0.000333798   -0.000647405   -0.000687468   -0.000724306   -0.000991159   4.57219e-11   -3.86248e-05   0.00165402   0.000301971   -0.00110238   6.64947e-05   0.000392718   0.000514109   -0.00536488   -0.000541944   -0.00133086   -0.000180354   -0.000514453   -0.0014016   0.00402755   -0.00366039   4.57219e-11   -0.00581459   0.00132745   -0.000662199   0.000283568   0.000807636   0.00323854   -0.00392343   1.18506e-05   1.49877e-05   0.00339029   -0.00741045   -1.30088e-06   1.15212e-07   -1.92396e-05   4.37932e-06   0.000323268   -0.00448021   -0.00442029   0.00774185   -0.00274866   -0.000831542   -0.00124053   -0.00214395   -0.00119353   0.0120821   0.0235258   0.0069783   -0.0057171   -0.00837445   -0.0117169   -0.0115052   0.0376909   -0.00729389   -0.00289982   -1.25291e-06   1.00166e-05   -1.38183e-06   3.09303e-07   0.00428739   -0.00026993   -1.89383e-07   3.14298e-06   0.000511763   0.000117922   0.000546647   4.45195e-05   -0.00298198   -0.0119975   4.57219e-11   -0.00309824   -0.000905068   0.00219171   0.00163701   -0.00456783   -0.0112135   -0.0111459   -0.00462   -0.00609831   0.00286363   -0.00791774   0.00422369   4.57219e-11   0.00258588   0.00159469   -8.11536e-05   -0.000173823   -0.00137793   0.000176493   0.000581345   -0.000930285   0.00142216   -0.000105359   0.000979503   1   -0.000875725   -0.00285188   0.000393999   -1.24423e-09   -1.23061e-05   -0.000110015   0.0028105   -0.000881638   -1.88571e-05   
-0.00152519   2.56101e-05   3.2016e-05   -8.14037e-06   -6.87458e-06   -2.80553e-05   -3.22351e-05   -3.94541e-05   -2.46646e-05   -0.000120563   -4.17297e-05   -9.88937e-06   -5.22794e-05   -9.46832e-05   -0.000115076   -3.66599e-05   -0.000210159   -0.0012898   0.00116093   -0.00312693   0.0022804   0.000273915   0.000304999   0.000910921   0.00613844   0.00422457   0.0018034   0.00150839   -0.00113508   -0.000401656   -0.00113564   -0.000816674   -0.000418289   0.000256115   6.95714e-11   -1.96031e-05   0.00118837   0.000223432   0.000594022   2.34975e-05   -9.08095e-05   -0.000885848   -0.0037722   -9.1961e-05   0.000749686   -0.00051717   -0.000333823   -0.00188453   0.00318745   -0.00210598   6.95714e-11   -0.00565883   0.00118592   -0.000471276   9.12951e-05   0.000264882   0.00145671   -0.00245575   2.89367e-05   3.74852e-05   0.00140648   -0.00555695   -3.54005e-06   7.93811e-07   -4.50687e-05   7.19165e-05   0.000137527   -0.00183101   -0.00314353   0.00516067   0.00186196   -0.000541109   -0.000906168   -0.00134422   0.00170797   0.00652626   0.0164486   0.000946332   -0.00458286   -0.00697348   -0.00742894   0.00503865   0.0194604   0.00473607   -0.00184095   -1.32363e-06   2.46396e-05   -2.65132e-06   8.73629e-07   0.00170388   0.000208988   3.56289e-08   7.17523e-06   0.000529419   0.000397243   0.00184786   0.00273402   0.00684072   0.00133626   6.95714e-11   0.00108174   -0.00199636   0.00338645   0.000561122   0.00135288   -0.00102873   -0.00696688   0.00204918   0.000828647   0.00651501   -0.00455096   0.00404766   6.95714e-11   0.00514947   0.00173287   -9.83953e-05   -0.000478114   -0.00448017   0.000641794   0.00114913   -0.0015226   0.00119927   0.00188073   1   0.000979503   -0.000259893   -0.00230623   0.00190772   -3.951e-10   -2.06661e-05   0.00143718   0.00201227   0.00030111   -5.72255e-05   
0.000658581   -6.82187e-05   -2.82185e-05   -7.80661e-06   5.25974e-06   6.78363e-06   1.53738e-05   1.941e-05   1.32935e-05   -2.55017e-05   -4.23233e-05   -1.42025e-05   -3.62283e-05   -4.7515e-06   -6.69931e-06   5.08688e-05   0.000145546   -0.0012036   -0.00118538   -0.000292926   -0.000282758   0.000335556   0.000746282   0.00107474   0.00264805   -0.00486504   -0.00250726   -0.00104416   0.000825681   0.00041442   0.00113057   0.000811666   0.000139116   -0.000731631   1.45204e-11   0.000240668   -0.000689258   -0.000131178   -0.000621424   -8.51412e-05   5.74233e-05   0.000813205   0.000476438   -0.000258168   -0.00114986   6.36011e-05   1.17705e-05   0.00177167   -0.00177724   0.00072606   1.45204e-11   0.00161049   -0.000479022   0.000163494   5.72084e-06   -2.63788e-06   -0.000188259   0.000884501   -2.5244e-05   -3.07764e-05   -6.84709e-05   0.00102853   2.86497e-06   -2.6216e-08   4.05685e-05   -8.51388e-05   2.23623e-05   0.000757242   0.00159024   -0.001967   -0.00295876   0.000289126   0.000528941   0.000565154   -0.00309215   -0.00115107   0.0014134   0.0012119   0.00272815   0.00417458   0.00348811   -0.014226   0.00371705   -5.41547e-06   -0.00657287   2.30848e-06   -2.1244e-05   2.42205e-06   -8.83968e-07   0.000137193   -1.3222e-06   -1.07803e-06   -6.68607e-06   -0.00146884   -0.000988582   -0.00105625   -0.00372965   -0.00644257   -0.00552594   1.45204e-11   -0.00263944   0.00297835   -0.00302708   -0.00242611   -0.00272853   -0.00158137   0.00276565   -0.00647613   -0.0012298   -0.00585408   0.00225985   -0.00425503   1.45204e-11   -0.00393956   -0.00152915   -0.000110453   0.000536762   0.00424974   0.000451652   -0.000475901   0.00117874   0.000209721   1   0.00188073   -0.000105359   0.00118285   0.000713691   -0.00201221   6.80052e-09   1.55124e-05   -0.00118234   -0.000742811   -0.000253659   -0.00061666   
-0.000111502   -4.02405e-05   1.08826e-05   -3.42175e-06   9.89185e-06   -7.03555e-06   -3.69335e-06   -1.55931e-05   -5.49141e-06   -7.95026e-05   -5.50767e-05   1.21175e-05   -8.22658e-05   -9.21366e-05   -0.000189073   2.54602e-05   -7.3995e-05   -0.00236181   0.000976293   -0.00336043   0.00258319   -0.000204945   -0.000246678   0.0013625   0.0115378   0.00172359   0.000121047   -0.00112583   -0.00149424   -0.000662252   -0.000120272   0.000207397   -4.683e-05   -0.00085658   1.3963e-09   -0.000126442   0.000227506   0.000208971   -0.00148194   -0.000161219   0.000122522   0.000227244   -0.00458798   -0.00060172   -0.000891886   -0.000369922   -0.00030566   -0.000499984   0.00121883   -0.00206674   1.3963e-09   -0.00518291   0.00093842   -0.000572618   6.80599e-05   4.74358e-05   0.00149679   -0.00402606   8.33412e-06   8.67979e-06   0.00138948   -0.00546252   -9.17173e-07   -6.07763e-07   -1.43167e-05   3.43654e-06   0.000243391   -0.00175254   -0.00190214   0.00726499   0.0038698   8.67064e-05   -6.67791e-05   -0.00044522   -0.000162041   0.00914215   0.023243   -0.00209473   -0.00126922   -0.00344889   -0.00667772   -0.0124888   0.0307913   -0.000730043   -0.0115589   1.45327e-07   7.50332e-06   -6.12533e-07   5.40765e-07   0.0020572   -7.257e-07   3.01456e-06   2.80127e-06   -0.000321572   -0.000627165   0.00195029   -0.000927164   0.00141343   -0.00478738   1.3963e-09   0.000137689   0.000593497   0.00161728   -0.00183217   -0.00316371   -0.00455808   -0.00702492   -0.00334285   -0.00211592   0.00323978   -0.00711639   0.00095227   1.3963e-09   0.00356342   0.000944894   -0.000306135   -0.000127372   -0.00240989   0.000511411   0.00116751   -0.00106838   1   0.000209721   0.00119927   0.00142216   0.00131184   -0.00235819   0.000810852   1.32936e-08   -1.79392e-05   0.000213504   0.00178039   0.000423287   -0.000946627   
0.000202374   -5.20916e-06   -1.47788e-05   -1.2585e-05   -1.37256e-05   -1.56298e-05   -1.67609e-05   -2.18559e-05   -1.69282e-05   3.00817e-05   5.92765e-05   4.05504e-05   6.84178e-05   5.43682e-05   1.21362e-05   -2.24434e-05   -3.93074e-05   0.000886236   -0.000361004   0.000918859   -0.0013509   -0.000442018   -0.000370206   -0.000480734   -0.00322071   0.00210999   0.00102967   0.000227385   -0.000612481   -0.000124869   -0.000397595   -7.5697e-05   0.000301909   0.000315323   -1.54901e-11   -0.000328752   2.48079e-05   4.6514e-05   -0.000631494   8.75506e-05   -3.18353e-05   -0.000102238   -0.000178774   0.000143563   -4.03259e-05   6.26037e-05   5.88042e-05   -0.000352294   -0.000519637   0.000109796   -1.54901e-11   8.17584e-05   -0.000314565   5.31751e-05   -3.08813e-05   -0.000102627   -0.000297554   0.000902623   1.80322e-05   2.50569e-05   -0.000480228   0.00114144   -2.45394e-06   1.02888e-06   -2.92038e-05   7.22351e-05   -4.82874e-05   0.0004371   5.73174e-05   -0.00146396   0.000382451   0.00015626   0.000127504   0.000316008   0.00161165   -0.00303107   -0.00864745   0.00287066   0.00106647   0.000570205   0.00157572   0.00790475   -0.0126438   -1.41606e-05   0.00893217   -2.05031e-07   1.65329e-05   -8.86812e-07   7.14374e-07   -0.000677389   1.91581e-06   1.52291e-06   4.66506e-06   0.000910594   0.000832305   -0.000223258   0.00269345   0.00256317   0.00395459   -1.54901e-11   0.000960391   -0.00176394   0.00123739   0.00262966   0.00257144   0.00163888   0.00022073   0.00484945   0.00128576   0.00239002   0.00163651   0.00270605   -1.54901e-11   0.00154425   0.000816973   0.000184784   -0.000255044   -0.00132643   -0.000590121   -0.000423425   1   -0.00106838   0.00117874   -0.0015226   -0.000930285   -0.00133715   0.000386729   0.000728973   -4.81553e-11   -1.04324e-05   0.00043249   -0.000282345   -0.000197197   0.000821833   
-0.000861137   -7.54806e-05   -1.45998e-05   -2.61903e-05   -2.79357e-06   -1.11239e-05   -3.31431e-06   1.90084e-06   2.56352e-06   -6.36536e-05   -7.30117e-05   -3.31727e-05   -0.000109071   -0.000108415   -7.13367e-05   3.45897e-05   -4.40153e-05   -0.00236233   0.000487346   -0.00251608   0.00242115   0.000431836   0.000609781   0.00181587   0.00863229   0.000299391   -0.00080706   -0.00157804   -0.000965129   -0.000177028   0.000307965   0.000375372   4.44227e-05   -0.000775968   7.36681e-11   0.000272   0.000116247   0.00013186   0.000922845   8.78379e-05   -0.000207957   0.000281178   -0.00262329   -0.000419424   -0.00071607   -0.000227483   -0.000252606   0.000380839   -0.000299706   -0.00071563   7.36681e-11   -0.00388125   0.000904049   -0.000357778   5.72244e-05   6.83174e-05   0.00104059   -0.0034547   3.86183e-07   -7.60903e-07   0.000974117   -0.00395877   -4.17233e-08   -5.16351e-07   -1.21226e-06   3.30849e-06   0.000137752   -0.000684234   -0.000440504   0.00609057   0.0028158   0.000111393   1.49062e-05   -0.000446689   -0.00127801   0.00834517   0.0201488   -0.00241978   -0.000490842   -0.00190884   -0.00463982   -0.0146942   0.027373   -0.000694273   -0.00810931   9.21893e-07   7.10675e-07   9.05468e-09   1.78281e-07   0.00197015   -1.40394e-05   2.02448e-06   5.62894e-07   -0.000507177   -0.000586991   0.000938973   -0.00123258   -0.000442812   -0.00452135   7.36681e-11   -0.00143549   0.0010836   0.00032752   -0.00135022   -0.00247988   -0.00373915   -0.0044282   -0.00352908   -0.00204087   0.000878078   -0.00467605   0.000326374   7.36681e-11   0.000790589   0.000327936   -0.000209262   3.5248e-05   -0.000510195   0.000476281   1   -0.000423425   0.00116751   -0.000475901   0.00114913   0.000581345   0.000959996   -0.00174584   -6.73207e-05   9.75214e-09   -1.18626e-05   0.000240894   0.00145636   0.000116788   -0.000676771   
0.00263031   0.000217798   0.000187042   -4.2343e-05   -6.67532e-05   -0.000380817   -0.000610562   -0.000703254   -0.000733916   0.000301662   4.58404e-05   5.38127e-05   2.32682e-05   2.04221e-05   -7.93317e-05   -4.95154e-05   -0.000137401   -0.000473227   0.000485608   0.00122893   0.000896244   0.00185954   0.00164901   0.00161129   -0.00175242   0.00227666   0.000499485   -0.00219389   -0.00140014   -0.000954546   -0.000382592   0.000139897   0.000336135   -0.00140097   1.09133e-09   6.95192e-05   -0.000372275   3.13531e-05   -0.000785637   0.00049074   0.00026343   -0.00267235   -0.0177912   -0.00182952   -0.00254493   7.21728e-05   -0.00108351   0.00088726   -0.000954392   -0.00338088   1.09133e-09   -0.000209967   -0.00193851   -0.000250134   -4.63664e-05   -0.000296139   0.000339102   -0.00462241   3.09054e-06   -3.59885e-07   -0.000380615   0.000762283   7.54347e-09   -1.80084e-06   -7.75464e-06   2.1231e-05   0.000101605   0.00338227   -0.00317597   0.0078133   0.00684444   0.000384004   0.000184537   -7.07369e-05   0.000238455   0.00915097   -0.0033984   -0.0280075   -0.00230399   -0.00660015   -0.00736539   -0.0148598   0.0139897   -0.00859436   -0.00321734   -6.26469e-07   2.86528e-06   -1.52172e-07   6.15159e-07   -0.00312611   -0.000334496   5.01702e-06   2.22051e-06   0.000761919   -0.000263534   0.00115364   -0.000533868   -0.000135801   -0.00206638   1.09133e-09   -0.00381196   -0.000302359   0.000128692   0.000230574   -0.00200276   -0.00207489   -0.00191973   0.00210809   -0.0018706   0.00303547   -0.00689709   0.00213514   1.09133e-09   -0.0039549   0.000736699   -0.000105822   -0.000147509   -0.00174206   1   0.000476281   -0.000590121   0.000511411   0.000451652   0.000641794   0.000176493   0.000242372   -0.00277879   0.000163469   -4.6764e-08   -1.21988e-05   -0.0023013   -0.00105207   6.92339e-05   -0.000332221   
-0.00140018   0.000101269   2.46544e-05   -6.12348e-05   -1.65775e-05   -0.000116976   -0.000175024   -0.000155663   -0.000178603   2.87446e-07   0.000129035   9.92466e-05   0.000222735   0.000157661   0.000112263   -6.93185e-05   -0.00015342   0.00424393   0.000982638   0.00242939   -0.00240869   -0.000529128   -0.000997657   -0.00301975   -0.0134001   0.00792406   0.00367196   0.00154896   -0.0014463   -0.000377317   -0.00133398   -0.000719944   0.000217508   0.00161436   -5.27071e-11   0.00125405   0.000580491   -5.30751e-05   0.000210045   0.000164883   0.000266644   -0.00167941   -0.00150987   0.000316276   0.00120008   -0.000200166   1.63084e-05   -0.00251292   0.00169138   0.000124182   -5.27071e-11   0.00158874   -0.000468441   0.00016492   -0.000100679   -0.000293801   -0.00116018   0.00188246   4.28841e-05   5.34815e-05   -0.00137965   0.00295892   -5.02606e-06   3.49182e-07   -6.86292e-05   0.000122172   -0.000193894   0.00139757   -0.000740327   -0.00285985   0.00392789   -1.30564e-05   -0.00012974   0.000520474   0.00639331   -0.00753668   -0.021281   0.00501677   -0.000926218   -0.00229391   0.00268865   0.0331492   -0.0346989   0.00017125   0.0227392   -2.6871e-06   3.67029e-05   -3.7828e-06   1.60638e-06   -0.00251886   -8.07241e-06   2.51032e-06   1.13783e-05   0.00291294   0.00233661   0.000285102   0.00776236   0.0101995   0.0136825   -5.27071e-11   0.00381014   -0.00556041   0.00409741   0.00656091   0.00794983   0.00664293   0.000919246   0.0153022   0.004872   0.00934131   0.00321195   0.00772562   -5.27071e-11   0.00413812   0.00227498   0.00046062   -0.000873306   1   -0.00174206   -0.000510195   -0.00132643   -0.00240989   0.00424974   -0.00448017   -0.00137793   -0.00332744   0.000450959   0.00284097   -3.39758e-08   -2.55953e-05   0.00149765   -0.000450305   6.41478e-05   0.00202883   
-0.000187879   8.12272e-06   3.38402e-06   -1.66889e-06   -2.50589e-06   -4.9858e-06   -6.7815e-06   -6.84066e-06   -4.52232e-06   2.77504e-06   7.45347e-06   1.77097e-06   5.04279e-06   -1.52953e-06   -3.2813e-06   -1.41399e-05   -3.50211e-05   5.86635e-05   -3.50776e-06   2.61114e-05   -5.83887e-05   -4.28125e-05   -4.02018e-05   -6.84007e-05   -0.00023752   0.00111867   0.000505652   0.000231384   -0.000218173   -8.70517e-05   -0.000238721   -0.000154849   -2.11163e-05   0.000150905   2.43428e-13   2.32412e-05   0.000179945   1.73408e-05   0.000142167   1.00604e-05   -8.6715e-06   -0.000150422   -0.000332841   3.84776e-05   0.000148588   -2.02092e-05   -1.45932e-05   -0.000419544   0.000473631   -0.000221567   2.43428e-13   -0.000401372   7.54544e-05   -3.27383e-05   8.59046e-06   2.39149e-05   0.000104042   4.68075e-05   6.17249e-06   7.72571e-06   8.73861e-05   -0.000332243   -7.15659e-07   2.21431e-08   -9.88836e-06   1.60571e-05   3.69204e-06   -0.000220054   -0.000407169   7.9399e-05   0.000172663   -6.48527e-05   -0.000113077   -0.000100826   0.000705855   -0.000204259   -0.000359999   0.000690372   -0.000527344   -0.000888929   -0.000634232   0.0031663   -0.00100118   -2.2785e-05   0.0021174   -4.22072e-07   5.24347e-06   -5.86075e-07   2.20114e-07   3.30494e-05   7.90889e-07   2.37412e-07   1.63193e-06   0.000351567   0.000268165   0.000149043   0.000944285   0.00122293   0.00099794   2.43428e-13   0.000385036   -0.000730738   0.000702352   0.000767072   0.000643723   6.86176e-05   -0.000794908   0.00146538   0.000202448   0.00131985   -0.000261298   0.00111181   2.43428e-13   0.000865017   0.000398589   3.94081e-05   1   -0.000873306   -0.000147509   3.5248e-05   -0.000255044   -0.000127372   0.000536762   -0.000478114   -0.000173823   -0.000390667   -0.000177544   0.000417286   -8.52394e-10   -4.63351e-06   0.000242129   0.000165369   -2.92995e-05   0.000206877   
0.000131526   -1.02044e-05   -1.23072e-05   -7.18156e-06   -6.12312e-06   -3.62959e-06   -3.02242e-06   -1.70414e-06   -3.20487e-06   1.35265e-05   1.76554e-05   8.13096e-06   2.4164e-05   2.65329e-05   3.34276e-05   4.68245e-06   3.0165e-05   0.00052715   -7.35627e-05   0.000631552   -0.000493183   -8.33564e-05   -0.000137559   -0.000409233   -0.0020784   -0.000412605   -0.000272681   -0.000147565   8.48755e-05   0.000166698   0.000194359   0.000159353   5.6783e-05   7.38489e-05   -7.95483e-12   3.28047e-05   -0.000177054   -5.0088e-05   2.02767e-05   2.67038e-06   7.00331e-06   2.47985e-05   0.000590237   3.61614e-05   -8.11043e-06   7.27418e-05   5.70722e-05   0.000421625   -0.000733945   0.000451471   -7.95483e-12   0.000989761   -0.000260439   8.21436e-05   -2.68457e-05   -7.87854e-05   -0.000378109   0.000528329   -2.58028e-07   6.39881e-07   -0.000417235   0.0012076   -8.35268e-08   3.20395e-07   4.66246e-07   5.64679e-07   -3.97079e-05   0.00060443   0.000603939   -0.0010795   6.72396e-05   9.96137e-05   0.000180333   0.000323116   7.38953e-05   -0.0016375   -0.00414109   0.000710915   0.000776805   0.00127492   0.00198215   0.00136162   -0.00602956   5.08697e-05   0.00120116   4.06321e-07   7.07162e-08   1.37076e-07   -5.01771e-08   -0.000493665   -1.15727e-06   -1.61725e-07   -1.61433e-07   -3.5108e-05   2.08659e-05   -0.00024636   -3.79925e-05   -0.000291475   0.00085032   -7.95483e-12   0.000138845   0.000159106   -0.000374318   0.000105857   0.000427466   0.00101005   0.00151102   0.000523955   0.000586662   -0.000527908   0.00126965   -0.00035306   -7.95483e-12   -0.000527118   -0.000200262   1   3.94081e-05   0.00046062   -0.000105822   -0.000209262   0.000184784   -0.000306135   -0.000110453   -9.83953e-05   -8.11536e-05   -3.12599e-05   0.000475736   -0.000183791   7.44937e-10   1.09041e-06   -9.54782e-05   -0.000419548   -6.08919e-06   8.46963e-05   
-0.00114803   6.85879e-06   1.19939e-05   1.98078e-06   8.97889e-06   2.06883e-05   2.27746e-05   5.06905e-05   3.45365e-05   4.70281e-06   -6.39392e-05   -8.4877e-05   -8.38949e-05   -5.90606e-05   0.000172898   6.35159e-05   0.000105322   0.00058927   0.00146354   0.00120381   0.00161836   0.00070364   0.000356915   -0.000488452   -0.00259723   -0.00364541   -0.00152898   -3.76643e-05   0.00120907   0.000381459   0.000598303   0.000153787   -0.000311878   -0.000103405   1.32968e-09   0.000800654   -0.000375897   -0.000159222   0.00395858   0.000141474   -0.00028948   -0.0002495   0.00228817   7.33417e-05   0.00103745   -4.58611e-05   2.82991e-05   0.00111442   -0.000919808   0.00103324   1.32968e-09   0.001493   0.000375042   0.000105294   -4.91969e-05   -5.76645e-05   -0.000692542   -0.00125963   -2.42714e-05   -3.1522e-05   -0.000535659   0.000934578   3.08506e-06   -6.86289e-07   3.94328e-05   -7.00189e-05   -0.000115266   0.0011399   0.00107957   0.00160734   0.00160947   -7.2021e-05   2.3751e-05   -0.000167551   -0.00224047   0.00341099   0.0082148   -0.00692081   -0.00050044   0.000912618   0.000373105   -0.00795516   0.01025   0.000224735   -0.0101761   6.1939e-07   -2.17351e-05   1.50133e-06   -1.04834e-06   -1.28383e-05   -4.04083e-06   -2.75454e-06   -6.52756e-06   -0.0011958   -0.0010954   1.52022e-05   -0.00374131   -0.00309962   -0.0020134   1.32968e-09   -0.000914274   0.00254936   -0.00246704   -0.00371237   -0.00244355   0.000565556   0.00294058   -0.00499343   -0.000990528   -0.00481096   -0.00115723   -0.00452606   1.32968e-09   -0.00383333   1   -0.000200262   0.000398589   0.00227498   0.000736699   0.000327936   0.000816973   0.000944894   -0.00152915   0.00173287   0.00159469   0.00194965   0.000224063   -0.00125212   5.74982e-09   1.8158e-05   -0.000169678   -0.00017556   0.000481841   -0.00102077   
