NUISANCE_PARAMETERS
-0.00029854   5.24479e-05   2.04241e-05   -6.03282e-05   -4.19527e-05   -7.41534e-05   -8.56125e-05   -3.60168e-05   -4.41706e-05   0.000218677   3.96229e-05   -8.57135e-05   -0.000153491   -0.000161928   0.000228098   -9.34344e-05   -0.000207332   6.41621e-05   3.71406e-05   0.000151248   0.000159412   0.000160435   0.000132301   9.69517e-05   -1.5102e-05   -0.000109224   -0.000177601   0.000974609   0.00189121   1   0.00187133   0.00217609   0.00168255   0.00164538   0.00154175   0.00166341   0.00218476   0.000292779   0.000342235   0.000333718   0.000330912   0.000167771   -9.36902e-05   -8.69743e-05   -0.000132097   -0.0002314   -0.000399284   0.0010038   0.00054559   0.00083939   0.000210355   0.000457804   0.000870743   0.000844782   -0.000390195   -4.72735e-06   0.000380931   0.000664925   0.000713807   0.000515132   0.000543298   0.000312444   9.53833e-05   -0.00105847   -3.14983e-10   0.00130769   -0.00172877   -0.000299079   0.00906218   -0.00112899   -0.00205051   0.00098024   -0.00504876   0.00139992   -6.83667e-05   0.000826966   -1.04792e-05   0.00401259   -0.00991759   -0.00103976   -3.14983e-10   -0.000838112   -0.00138226   0.00011024   0.00521825   3.77471e-06   -0.000525415   0.000288449   -0.00228481   -4.69743e-06   -7.36984e-05   0.00158457   -0.00152138   6.52095e-07   -2.35205e-07   6.02668e-06   -3.56129e-05   -3.24032e-05   -0.00167493   -0.00104011   0.00298614   0.00251625   -0.00038521   0.00014711   0.00182512   0.00130768   0.00193447   -0.0067794   -0.00343778   -0.00279436   0.00140096   0.00922481   -0.00875915   -0.00518195   -0.00608062   0.0161528   -2.63521e-06   -7.02385e-06   3.22682e-07   -1.55205e-07   -0.00083223   -7.47058e-05   -4.59576e-05   -1.1654e-06   -2.57995e-05   0.00069504   -0.000838115   0.000651827   0.000107792   0.0035049   -3.14983e-10   0.0118981   -0.000991146   0.00362695   0.00536091   0.00820731   0.0061635   0.000482717   0.00465275   0.00745823   0.00591623   0.0101481   0.00387194   -3.14983e-10   -0.00419367   0.0101754   0.000290843   0.00021099   -8.23017e-05   0.000245989   0.00337191   -0.00119188   0.000429238   -0.00121411   0.000780529   -0.00155762   -0.000746819   -0.00294497   0.0051787   -0.000267795   -6.49105e-09   1.93142e-05   -0.00120389   -0.0007814   -0.000340098   0.00124727   
0.00232696   0.000126876   7.61432e-05   4.8157e-05   3.48875e-05   2.69729e-06   -3.80076e-06   1.10343e-05   9.60636e-06   0.000125983   -2.1133e-05   -6.02221e-05   -0.000180698   -0.000172029   -0.000270962   -0.000357306   -0.000508911   5.19049e-05   0.000112298   0.000153377   0.000183125   0.000245505   0.000129256   9.54202e-05   -1.75435e-06   -0.000135415   -0.000225614   0.000888174   1   0.00189121   0.00139801   0.00157281   0.00121145   0.00117396   0.00102977   0.000817612   0.000898021   0.000279201   0.000460908   0.000371728   0.000356953   0.000233237   0.000136158   -1.31083e-05   -0.00014335   -0.000323907   -0.000445914   0.000367659   0.0003788   6.98699e-05   0.000281401   0.000191004   0.000317699   0.000495443   0.000495125   0.000191043   0.000326899   0.000459291   0.000463527   0.000277878   0.000323181   0.000191446   9.47598e-05   0.00186172   -3.23534e-10   -0.000841608   0.00282658   8.89168e-05   0.000405091   0.000190025   -0.00035863   0.00259937   -0.00521368   -0.00165021   -0.00200008   0.000242236   -0.00023837   0.00592795   -0.015167   -0.00462211   -3.23534e-10   0.00406462   -0.00261286   0.000837539   0.00678261   9.37871e-06   -0.000234662   0.000767437   -0.000277729   -2.61394e-06   -4.5065e-05   0.00169307   -0.00216597   3.89266e-07   -2.49978e-07   -2.09299e-06   -2.08665e-05   0.000159641   -0.00293892   -0.00227123   0.000410771   -0.000916098   -0.000588163   -0.000116614   0.00115037   -0.00110165   0.000912499   0.000214568   -0.00210672   -0.00311456   0.000295605   0.0065965   -0.0065854   0.00251642   -0.00396301   0.00321839   -2.89167e-06   -2.54784e-06   1.28183e-07   -8.27686e-08   -0.00182987   5.73796e-05   2.07001e-05   -6.15463e-07   0.000142401   0.00084787   -0.000407654   0.000664737   0.00138024   0.00442119   -3.23534e-10   0.0117552   -0.000978181   0.00267778   0.00328268   0.00574509   0.00169762   0.00238447   0.00304676   0.0053331   0.00267029   0.00373014   0.00236351   -3.23534e-10   -0.00385506   0.00960349   -0.00034652   9.70645e-05   -6.62807e-05   -2.57469e-05   0.00418809   -0.000548744   0.000284924   -0.000534019   0.000247968   -0.000757978   -0.000512182   -0.00139854   0.00448451   0.00109827   -1.83831e-08   5.33309e-06   -0.00274579   -0.00227292   2.19072e-05   0.000295898   
0.000654742   9.90288e-05   6.72745e-05   4.79883e-05   4.21415e-05   1.71464e-05   5.83097e-06   1.73312e-05   1.52786e-05   3.6725e-05   -9.92053e-06   -2.56419e-05   -6.74404e-05   -6.04097e-05   -9.11416e-05   -0.000140501   -0.000173664   3.29615e-05   5.35219e-05   9.7171e-05   0.000112625   0.000139061   8.1233e-05   6.99455e-05   1.25439e-05   -6.71915e-05   -0.000115867   1   0.000888174   0.000974609   0.000705393   0.000780183   0.000570523   0.000539936   0.000385492   0.000267578   0.000215505   0.000149532   0.000195851   0.00017729   0.000190205   0.000105601   -1.43376e-05   -7.42744e-05   -8.07646e-05   -0.000203531   -0.000272743   0.000172342   0.000145952   1.29761e-05   5.69247e-05   1.51508e-05   8.0101e-05   0.000135213   -3.27087e-05   5.89446e-05   0.00015262   0.000207419   0.000254775   0.000153185   0.000183955   0.000109095   5.93297e-05   0.000828014   -3.24793e-10   0.000138045   0.0011046   -8.85105e-05   0.000517474   4.00356e-05   0.00012062   0.0022187   -0.00467193   6.18421e-06   -0.00227692   0.000218253   -3.75606e-06   0.00293268   -0.00779748   -0.00262117   -3.24793e-10   0.00300452   -0.00134515   9.40843e-07   0.00418783   2.55107e-06   3.00725e-05   0.000309805   -0.000332939   -1.52794e-06   -3.12682e-06   0.0010737   -0.00123157   2.16796e-07   -1.19299e-07   1.88144e-07   -8.82723e-06   -2.14217e-05   -0.00132423   -0.00182291   0.000300375   -0.000145903   -0.000361524   -0.00013483   0.000511445   0.000382779   3.62186e-05   0.000137943   -0.00101818   -0.00180367   -0.000103646   0.00284448   -0.00330734   0.00194527   0.0011432   0.00429167   -1.61783e-06   -2.10133e-06   1.03734e-07   -4.3148e-08   -0.000510662   -8.57248e-06   -6.88038e-06   -3.57697e-07   0.000152921   0.000146788   -9.58423e-05   -0.000408709   0.000468879   0.00195989   -3.24793e-10   0.0073036   -0.000405025   0.00131313   0.00157593   0.00178601   0.000664665   0.00263882   0.00133646   0.00216062   0.00148114   0.00110966   0.00142441   -3.24793e-10   -0.00244656   0.00586614   8.65919e-05   2.9148e-05   -3.2688e-05   -7.3027e-05   0.0026063   -0.000287221   9.12519e-05   -0.000182961   0.000319818   -6.91483e-05   -0.000239784   -0.000446718   0.00282128   0.00057077   -1.50548e-08   -4.52674e-06   -0.00144086   -0.000958843   -1.4042e-05   0.000479565   
0.000621502   0.000141031   4.77207e-05   1.50807e-07   -2.75122e-05   -4.58528e-05   -5.64754e-05   -5.26054e-05   -4.44605e-05   -4.55346e-05   -0.000112585   -9.0076e-05   -9.51798e-05   -6.58482e-05   -4.65664e-05   -2.69901e-05   3.21168e-05   0.000131648   0.000315228   0.000373078   0.000547586   0.000917864   0.000846005   0.0010215   0.00121889   0.00128297   1   -0.000115867   -0.000225614   -0.000177601   -0.000130304   -0.000167343   -0.000126743   -0.000102853   -6.39387e-05   4.64387e-05   0.000226952   1.34739e-05   2.82911e-05   3.00305e-05   3.53507e-05   6.23672e-05   0.000113621   0.000241506   0.000357513   0.000542247   0.00070393   -6.13018e-05   -9.2613e-05   0.000233576   -5.02324e-05   7.97305e-05   6.80177e-05   1.011e-05   -0.000142788   -0.000153095   -0.000141239   -0.000168321   -0.000135375   -7.79788e-05   -2.20562e-05   3.35909e-05   0.000278815   -9.08912e-05   2.74168e-11   0.0012351   -0.00147568   -4.46707e-05   0.000224147   -0.000466053   -2.82578e-06   -0.00149739   0.00226222   0.00199097   0.00880536   -0.000294364   -6.56638e-05   -0.00201163   0.00202576   -0.00196543   2.74168e-11   0.000857872   0.000381676   6.02201e-06   -0.029854   -2.04486e-05   -7.96568e-06   5.93759e-05   -0.000791147   1.35098e-07   4.72889e-07   0.000519767   -0.000997868   -9.95882e-08   3.78376e-08   -1.5844e-06   -1.64976e-05   2.01522e-05   -0.0017528   -0.00144294   0.00101444   0.00268175   0.000271287   0.000727803   0.000955337   0.000849833   -0.000284503   -0.0014042   -0.00146368   -0.00841523   0.00139114   0.00347093   0.00148804   -0.00126671   -0.000762859   0.00216341   1.30136e-06   -6.87143e-07   2.54681e-07   9.26101e-08   0.000521085   7.19705e-06   5.47581e-07   9.01571e-08   7.80513e-05   -6.49639e-06   1.6556e-05   -0.000367215   0.00127155   -0.00029549   2.74168e-11   0.000815437   0.000662178   -5.87811e-05   0.000475583   -0.00242149   -0.00221305   -0.000944682   -0.00254617   -0.00263713   -0.00256471   -0.00268467   -0.000762566   2.74168e-11   0.000507506   -0.000558624   -2.77924e-05   -6.83146e-06   2.09963e-05   0.000177963   -0.000252157   -3.45707e-05   9.99154e-05   3.82597e-06   -0.000156548   2.79902e-05   0.000119888   -0.000216553   -0.0010552   -0.000400026   -1.37648e-08   -1.25035e-06   0.000553627   0.000439279   0.000391625   0.000102475   
-0.00047975   0.000122058   0.000110943   6.48953e-05   4.55196e-05   3.99309e-05   2.86207e-05   3.4224e-05   2.90102e-05   -2.92249e-06   -4.35472e-05   -4.6249e-05   -4.4366e-05   -4.53793e-05   3.19064e-05   1.26222e-05   2.16758e-05   0.000144899   0.000353986   0.000385638   0.000587752   0.000976853   0.000893678   0.00105742   0.0012211   1   0.00128297   -6.71915e-05   -0.000135415   -0.000109224   -6.76502e-05   -9.86195e-05   -8.77824e-05   -9.77571e-05   -0.000112852   -4.64199e-05   -4.6563e-05   3.61761e-05   6.97156e-05   7.53896e-05   8.62569e-05   0.000106448   0.000161765   0.000254769   0.000234534   0.00035421   0.000304037   3.35384e-05   1.6552e-07   0.000184184   4.16135e-05   2.49566e-05   7.39137e-05   5.34864e-05   -4.95784e-05   -0.000146738   -0.00012664   -0.000135965   -0.000115995   -8.13513e-05   -9.20892e-05   -8.24316e-05   -2.4032e-05   -0.000377874   -2.97547e-10   0.00173728   -0.00101205   1.45293e-05   0.0015711   -0.000335593   -5.0077e-05   -0.00107815   -0.00260814   -0.00230726   0.00389379   -0.000233602   -0.000125567   -0.00199104   0.00120544   0.00151024   -2.97547e-10   -0.00194244   -8.55189e-05   -2.24045e-05   -0.0291104   -5.06309e-06   -2.72099e-05   -1.0043e-05   -0.000316193   1.78576e-07   -3.26759e-06   -4.95607e-05   -0.000264777   -4.73177e-08   5.06991e-08   -8.59667e-06   -3.64437e-05   -4.40375e-05   -0.00247366   -0.00191836   0.00028373   0.00107625   0.000142339   0.000293835   0.000907391   -0.000274964   -0.000151324   -0.00116687   0.0019049   -0.000891752   -0.000738723   0.00155334   -0.000527475   -0.000889933   -0.000517039   0.000508318   4.65163e-07   -1.05321e-07   4.59425e-08   1.78583e-08   3.17661e-06   7.82118e-07   2.79664e-07   3.79301e-08   0.000160262   7.78394e-06   -4.28069e-05   -0.000164157   0.00107239   -9.88298e-05   -2.97547e-10   0.000861551   0.000466238   0.000101545   -7.0409e-05   -0.00120181   -0.0013884   -0.000377387   -0.000568516   -0.00143123   -0.00143303   -0.00185107   -0.000218167   -2.97547e-10   0.000475466   -0.000402119   -6.87537e-05   1.92574e-06   2.02578e-05   0.000176644   -0.000579384   -2.64728e-05   0.000122052   -4.23539e-06   -9.74689e-05   3.88185e-05   0.000134492   -8.07284e-05   -0.00090722   -0.000438237   -1.09747e-08   2.57624e-05   5.47169e-05   7.05499e-05   0.000102239   -7.79611e-05   
0.000961297   8.59221e-05   8.20851e-05   7.12442e-05   6.31407e-05   5.42664e-05   3.9142e-05   4.26732e-05   4.27925e-05   2.54525e-06   -1.56359e-05   -1.35286e-05   -3.20957e-05   -2.46487e-05   -5.85358e-05   -3.27452e-05   -1.29572e-05   0.000164603   0.000415986   0.000446451   0.000668523   0.00112652   0.000997207   0.00115731   1   0.0012211   0.00121889   1.25439e-05   -1.75435e-06   -1.5102e-05   -1.47944e-05   -1.77261e-05   -3.23565e-05   -5.79383e-05   -8.90501e-05   -0.000147331   -0.000229448   8.23969e-05   0.000176228   0.000158664   0.000176816   0.000214936   0.000272593   0.000271956   0.0002071   0.000209273   0.000130663   8.22132e-05   9.36607e-05   0.000124469   0.000103012   3.28658e-05   1.6303e-05   3.04994e-05   4.0364e-05   -0.000177788   -0.000136164   -0.000140321   -9.36504e-05   -0.000115653   -0.000125738   -0.00013632   -0.000151336   -0.000318022   3.57129e-10   -4.20011e-05   -0.000846085   8.20597e-05   -0.000641237   -4.03795e-05   -1.83419e-05   -0.00062585   -0.00375199   7.36924e-05   -0.000502928   0.000124004   -7.63206e-05   -0.00149479   0.000582853   0.000677851   3.57129e-10   0.000810227   -0.00024669   -5.12461e-05   -0.0295581   -3.98608e-07   3.74565e-05   -0.000238659   0.000553561   -1.43246e-07   1.27086e-05   -0.000181577   0.00028102   1.48424e-08   1.63346e-08   6.20826e-06   3.01121e-06   -4.15783e-05   -0.00222895   -0.0016626   0.000335901   0.00102018   0.000152237   0.000248675   0.000203808   0.000185813   3.61623e-06   -0.000781316   0.00264182   0.00126267   -0.00152397   0.000590082   -0.000850075   -0.000329345   9.02574e-06   0.000378217   -1.28328e-07   -1.07418e-07   1.93327e-09   -1.39335e-08   -0.00011522   -3.01489e-06   -9.06416e-08   -5.26265e-08   0.000159745   1.56372e-05   -0.000112293   9.72131e-06   0.000232153   0.000110446   3.57129e-10   0.00125821   0.000320194   0.000415326   -0.000386851   0.000115945   -0.000464169   -0.000195894   0.000937762   -0.000323991   0.000108356   -0.000698928   3.97747e-06   3.57129e-10   0.000289855   0.000757585   -9.1449e-05   1.02631e-05   1.90284e-05   0.000189878   -0.000637487   -4.91937e-05   0.000144   -3.70975e-05   -6.98169e-05   3.29675e-05   8.1193e-05   1.35919e-05   -0.000404933   -0.000443972   -1.18039e-08   -4.36459e-05   -0.000506104   -0.000400385   2.80581e-06   -0.000183729   
-0.000226971   2.52742e-05   3.96841e-05   2.90355e-05   4.44984e-05   2.86359e-05   1.8125e-05   4.20522e-05   4.0923e-05   3.20759e-05   -8.41193e-06   -3.4225e-05   -4.47427e-05   -2.81951e-05   7.85922e-05   -6.37336e-06   2.24185e-05   0.000162025   0.000389164   0.000432774   0.000638911   0.0010629   0.000932601   1   0.00115731   0.00105742   0.0010215   6.99455e-05   9.54202e-05   9.69517e-05   9.90686e-05   8.85117e-05   4.20926e-05   1.16477e-06   -0.000106949   -0.000159324   -0.000307064   0.000117362   0.000195804   0.000191423   0.000215511   0.000226629   0.000260284   0.000244539   0.000141394   0.000139782   -4.70986e-06   0.000120626   0.000106521   9.85571e-05   7.2978e-05   -6.47663e-05   6.75134e-06   -3.40046e-06   -6.03031e-05   -0.000144658   -0.000120729   -0.000139499   -8.20473e-05   -0.000112242   -0.000148987   -0.000167266   -0.000202233   -0.000213304   3.48723e-10   0.000556415   -0.000389248   -3.55067e-05   0.00234968   -0.000280084   -0.000443797   0.000350384   -0.0026742   0.00042023   -0.00325568   0.000150514   0.000134747   0.000510404   -0.000866582   -0.000752928   3.48723e-10   0.00181546   -0.000387133   -0.000104503   -0.0270233   1.62464e-06   7.83232e-05   1.24617e-06   0.000196421   -2.2677e-07   -4.36237e-06   -0.000207047   0.00029542   4.30787e-08   -1.2375e-08   -7.62762e-06   -3.17953e-05   1.75832e-05   0.000314102   -0.00101125   -0.000430939   -0.000840518   5.88258e-05   -0.000364215   -0.000288023   -0.000363158   8.09691e-06   -0.000392571   0.00344621   0.00174456   3.14051e-05   -0.00130831   -0.000598171   0.000104052   0.000458979   0.0013299   -6.17571e-07   -2.84239e-07   -4.02769e-08   -2.84448e-08   -0.000279364   -5.17586e-06   -5.80904e-07   -7.66185e-08   3.73785e-05   -4.31205e-06   -0.000100884   7.64273e-05   -0.000930789   0.000261689   3.48723e-10   0.000763687   2.98893e-05   0.000533161   -0.00041816   0.000809245   0.000223862   5.55404e-06   0.000863611   0.000354186   0.000677042   8.98713e-05   -0.00032319   3.48723e-10   0.000208985   0.00125804   -7.2818e-05   1.16727e-05   1.55192e-05   0.000149296   -0.000273707   -3.60153e-05   0.000139417   -4.8447e-05   -2.3075e-05   3.79468e-05   -8.64765e-06   0.000128415   8.37463e-06   -0.000239267   -7.13038e-09   -3.83326e-05   -0.000574327   -0.000407637   0.00012182   1.7786e-05   
0.000300686   -4.99453e-05   -2.4064e-05   -6.63929e-06   -5.7509e-07   -3.62647e-06   -2.4798e-06   -8.1323e-06   -4.26626e-06   1.03852e-05   5.31099e-05   5.0644e-05   5.15877e-05   3.88305e-05   -2.6332e-05   1.9717e-05   1.5432e-06   0.000145578   0.000359308   0.000389103   0.000579969   0.000960018   1   0.000932601   0.000997207   0.000893678   0.000846005   8.1233e-05   0.000129256   0.000132301   7.15644e-05   0.000132286   8.18402e-05   4.13682e-05   -6.18957e-07   -8.32856e-05   -0.000164922   0.000107698   0.000223364   0.000214111   0.000233469   0.00025302   0.000264363   0.0002092   0.000123426   3.58715e-05   -4.89991e-05   7.07336e-05   6.41332e-05   2.13133e-05   4.6093e-05   -1.792e-05   -6.87274e-05   -7.08135e-05   -0.000135322   -2.95806e-05   -1.29847e-05   -1.38535e-05   -7.20614e-07   -3.7467e-05   -6.18363e-05   -0.000110696   -0.000228399   -0.000153811   2.07618e-11   -0.00128285   0.000508716   -8.00919e-05   -0.00140814   0.000305609   0.000568717   0.000763293   -0.00196651   4.02876e-05   -0.00369535   0.000205313   0.000178503   0.00131798   -4.97455e-05   0.000676748   2.07618e-11   7.07586e-05   -7.80966e-05   -3.50793e-05   -0.0236548   8.5979e-06   9.04639e-05   3.41855e-05   -5.42657e-05   -1.11772e-07   -6.58061e-06   -0.000120658   -0.000106777   5.41787e-08   -9.1016e-09   1.94515e-05   -5.75326e-05   3.84386e-05   8.90914e-05   -0.00027173   0.000114356   1.3542e-05   6.56446e-05   3.44004e-05   0.000344271   -0.000179394   3.84246e-05   -0.000353744   0.00186858   0.00236022   0.000387271   -0.000812138   -0.00198413   0.000404656   0.000151954   0.0011702   -8.55863e-07   -2.45141e-07   -1.2325e-07   -5.14234e-08   5.82608e-05   -4.13263e-06   -9.17001e-07   -6.25925e-08   -0.000118279   -2.51289e-05   -2.03548e-05   8.2839e-05   -0.00125164   0.000182076   2.07618e-11   0.000583319   -0.000294158   0.00050001   -0.000321763   0.000778643   0.000709235   3.0218e-05   0.000149171   0.000469489   0.000983174   0.000532393   -0.000351305   2.07618e-11   -5.71342e-05   0.00191682   -3.16912e-05   -5.33424e-07   1.8589e-06   -2.75084e-05   0.000500078   3.40947e-05   0.000116474   3.21666e-05   3.47811e-05   4.24913e-05   -3.34572e-05   0.000173604   0.000250682   0.00010979   3.79815e-09   1.87941e-05   8.16382e-05   -0.000119826   0.000120041   0.000111412   
0.000923618   -7.46456e-05   -6.16253e-05   -2.99256e-05   -2.14222e-05   -3.38694e-05   -2.84929e-05   -4.03819e-05   -2.64426e-05   1.68569e-05   7.77532e-05   9.41412e-05   6.15015e-05   6.90392e-05   -8.30042e-05   8.41979e-06   3.07778e-06   0.000165335   0.00044875   0.000457141   0.000679317   1   0.000960018   0.0010629   0.00112652   0.000976853   0.000917864   0.000139061   0.000245505   0.000160435   0.000134822   0.00017995   0.000104231   6.22598e-05   -8.00751e-06   -0.000194666   -0.000422107   0.000143858   0.00034533   0.000293146   0.000290793   0.000326314   0.000387601   0.00024564   9.21527e-05   -4.49904e-05   -0.000154724   2.84895e-05   0.000151237   -9.82501e-05   0.000180831   2.61853e-05   -6.10615e-05   1.63947e-05   0.000280799   9.39654e-07   -3.09796e-06   -1.51423e-05   3.3378e-06   -7.03261e-05   -9.58301e-05   -0.000164599   -0.00028805   -0.0001752   3.4845e-10   -0.00206655   0.000819094   8.77713e-05   -0.0031569   0.000516285   -0.000264967   0.00112895   -0.00139525   0.000263218   -0.00541089   0.000413787   8.22579e-05   0.00245597   -5.20596e-06   -0.00305634   3.4845e-10   0.00127584   -0.000281132   0.000268483   -0.0258155   1.41118e-05   0.000128625   0.000198376   -6.44235e-05   -5.02137e-08   -2.86007e-06   -4.00356e-05   -0.000189098   6.13713e-08   -3.70431e-08   -2.67581e-05   3.59805e-05   7.27043e-05   -0.00141952   -0.000723718   9.82672e-05   -0.000431732   -8.92004e-05   5.03244e-05   -0.000151648   -0.000220793   0.000376059   0.00103378   0.00172869   0.00231902   0.000843397   -0.000129227   -0.00280004   0.0016546   0.00053964   -0.00249789   -1.33661e-06   7.56458e-07   -1.75482e-07   -6.16215e-08   -6.43602e-05   -8.01226e-06   -1.23451e-07   -5.20567e-08   -0.000213685   -3.65927e-05   -4.29715e-05   0.000186413   -0.00151181   0.000176576   3.4845e-10   0.0013879   -0.000551359   0.000386285   -0.000969986   0.000589012   0.000877827   0.000168957   0.00116486   0.000373216   0.00238821   0.000139562   0.00117573   3.4845e-10   -0.000589627   0.00313179   -3.0712e-05   1.87728e-06   1.37002e-08   -5.20689e-05   0.00132793   2.78875e-05   7.76215e-05   4.73723e-05   5.19207e-05   5.62611e-05   -0.000106303   0.00028404   0.000887892   0.000589163   6.10696e-09   1.351e-06   -0.000295447   -0.000580974   -0.000455465   -0.00044935   
0.000501319   -6.33044e-05   -4.21719e-05   -2.51196e-05   -2.54918e-05   -2.54462e-05   -1.84345e-05   -3.28346e-05   -2.95789e-05   -1.37832e-05   3.742e-06   2.84337e-05   1.26473e-05   1.28058e-05   -0.000104903   -4.33446e-05   -3.42115e-05   0.000104009   0.000255894   0.000291326   1   0.000679317   0.000579969   0.000638911   0.000668523   0.000587752   0.000547586   0.000112625   0.000183125   0.000159412   7.30002e-05   0.000116442   5.83056e-05   2.10013e-05   -2.23112e-05   -0.000129826   -0.000246631   8.48671e-05   0.000170173   0.000174538   0.000194371   0.000200199   0.000173941   0.000129668   7.68962e-05   -2.0931e-05   -7.17424e-05   4.47182e-05   5.94917e-05   -1.46404e-05   4.63218e-05   2.25881e-05   -3.24959e-05   -2.47836e-06   -1.85936e-05   1.32363e-06   4.72375e-06   5.36247e-06   2.71285e-05   -5.01716e-06   -1.93402e-05   -5.14376e-05   -0.000122396   0.000144899   3.38246e-10   0.000329406   0.000148836   -4.08549e-05   -0.00197269   0.00012647   -5.3361e-05   0.000794993   -0.000862441   -0.00197646   -0.00377518   -0.000221896   -0.000203381   0.00212834   -0.000502109   -0.00104612   3.38246e-10   9.33691e-05   -0.000142176   -3.69979e-05   -0.015484   5.64876e-06   9.50328e-06   3.74368e-05   0.000112076   -1.16853e-07   1.60539e-05   -8.96715e-05   0.000209598   3.9035e-08   -1.19646e-08   1.27905e-05   1.03301e-05   -7.47877e-05   0.000185925   -0.000182092   -0.000159657   -0.000586287   0.00010136   7.25964e-06   -0.000639604   9.49879e-05   4.14645e-05   0.00136852   -0.00057956   0.00204356   0.000542298   -0.000742823   -7.42677e-05   0.000523128   0.000362849   0.00137724   -7.81055e-07   -4.23623e-07   -7.42972e-08   -3.30556e-08   -0.000230555   -3.77636e-06   -8.87952e-07   -4.98237e-08   -0.00014852   -8.39898e-06   -2.50377e-05   0.000129832   -0.000696498   0.000142005   3.38246e-10   0.00216022   -0.000471606   0.000229686   3.76326e-05   0.000325926   0.000837453   0.000603675   -0.000794701   0.00038239   0.000227985   0.000350484   -0.000430217   3.38246e-10   -0.00101522   0.00298566   -2.08718e-05   2.47644e-06   -1.572e-06   -3.13161e-05   0.00111661   1.13692e-05   -0.000142356   2.27204e-06   2.39539e-05   7.2924e-06   -0.000105641   0.000165524   0.00103908   0.000663916   4.95337e-09   1.50342e-06   -0.000247804   -0.000148882   0.000145214   8.96006e-05   
0.000479919   -3.67706e-05   -3.09072e-05   -2.03747e-05   -1.59516e-05   -2.10397e-05   -1.90521e-05   -1.67477e-05   -1.41293e-05   2.46547e-05   9.16976e-06   -1.05365e-06   -1.32996e-05   -3.36242e-06   -1.1256e-05   -2.00108e-05   -2.56333e-05   7.42682e-05   0.000172541   1   0.000291326   0.000457141   0.000389103   0.000432774   0.000446451   0.000385638   0.000373078   9.7171e-05   0.000153377   0.000151248   7.48604e-05   7.44464e-05   2.16976e-05   5.21598e-06   -3.92174e-05   -9.36148e-05   -0.00018219   6.79958e-05   0.00011701   0.00011439   0.000128942   0.000132814   0.000115225   8.5981e-05   4.67463e-05   -1.00827e-05   -6.41851e-05   4.17712e-06   1.4254e-05   -3.6272e-05   -2.31888e-06   3.54866e-06   7.04045e-06   1.8446e-05   1.77931e-06   -1.81303e-05   -8.33952e-07   -1.11958e-06   1.99037e-05   -2.94932e-06   -1.23688e-05   -4.1433e-05   -9.09813e-05   6.09748e-05   7.50257e-12   -0.000715882   0.000104651   -9.01597e-07   -3.82206e-05   0.000240899   9.08784e-05   0.000534585   -0.000607513   -6.87681e-05   -0.00283806   -0.000386462   -0.000294757   0.00134598   -0.000171686   -0.0013713   7.50257e-12   0.00146127   -9.0103e-05   -3.20891e-06   -0.00992287   5.11945e-06   4.68964e-05   -1.72087e-05   -0.000158484   -1.65293e-07   6.49072e-07   -7.16531e-05   -0.000106112   3.76894e-08   -6.15932e-09   1.70515e-05   2.34634e-05   -0.000112504   0.000569465   -0.000244625   0.000226467   0.000410715   4.8659e-05   4.67299e-05   0.000162776   0.000213765   8.08955e-06   0.00138181   -0.00152036   0.00118938   0.000644537   -0.000164017   0.000357458   0.00018632   0.000117908   0.00151878   -5.22208e-07   -5.21566e-07   -3.92929e-08   -2.49594e-08   -0.000206675   -2.22894e-06   -7.95024e-07   -5.5228e-08   -9.49699e-05   -8.67118e-06   -2.7143e-05   0.000104824   -0.000115448   6.87095e-05   7.50257e-12   0.00217979   -0.000300422   0.000182593   0.000159007   0.000241598   0.000622845   0.000788043   -0.000721018   0.000565138   5.87613e-05   0.000275268   -0.000534952   7.50257e-12   -0.000897709   0.00247374   2.90743e-07   1.8285e-06   -9.03481e-07   -1.34457e-05   0.000811674   1.26673e-05   -0.000286342   1.64058e-06   3.95189e-06   7.16236e-06   -8.02899e-05   0.000110903   0.000797177   0.000559126   1.18487e-09   -2.25104e-06   -0.000119312   -1.65016e-06   0.000187098   0.00016141   
